0.992063
 sum temp post:-53989.8 posterior:-53989.8 mu: 0.894374 gam: -0.951174 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.891547 k: 1.59437 v: 0.210473 w: 0.00961899 norm_w: 0.000549496 cum_w: 0.0073343 untempered_lik: 290.394
 sum temp post:-54014.7 posterior:-54014.7 mu: 0.883518 gam: -0.78244 s_j: 2.83398e+92 s_v: 0.819234 rho: -0.868651 k: 1.59437 v: 0.210473 w: 0.00787316 norm_w: 0.000449764 cum_w: 0.00778406 untempered_lik: 289.789
 sum temp post:-54017.2 posterior:-54017.2 mu: 0.880302 gam: 0.415568 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.865722 k: 1.59437 v: 0.210473 w: 0.00464893 norm_w: 0.000265576 cum_w: 0.00804964 untempered_lik: 262.093
 sum temp post:-53882.8 posterior:-53882.8 mu: 0.942465 gam: 0.785145 s_j: 1.56643e+92 s_v: 0.819234 rho: -0.848378 k: 1.59437 v: 0.210473 w: 0.00557852 norm_w: 0.00031868 cum_w: 0.00836832 untempered_lik: 271.942
 sum temp post:-54025.8 posterior:-54025.8 mu: 0.945716 gam: 0.553321 s_j: 2.59859e+92 s_v: 0.819234 rho: -0.822969 k: 1.59437 v: 0.210473 w: 0.00402114 norm_w: 0.000229713 cum_w: 0.00859803 untempered_lik: 256.506
 sum temp post:-54061.6 posterior:-54061.6 mu: 0.926862 gam: -0.643696 s_j: 2.71697e+92 s_v: 0.819234 rho: -0.806542 k: 1.59437 v: 0.210473 w: 0.00317834 norm_w: 0.000181567 cum_w: 0.0087796 untempered_lik: 231.807
 sum temp post:-53981.3 posterior:-53981.3 mu: 0.936439 gam: 1.16632 s_j: 1.99693e+92 s_v: 0.819234 rho: -0.803809 k: 1.59437 v: 0.210473 w: 0.00308097 norm_w: 0.000176004 cum_w: 0.0089556 untempered_lik: 234.841
 sum temp post:-53997.2 posterior:-53997.2 mu: 0.894374 gam: -0.112529 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.867135 k: 1.59437 v: 0.210473 w: 0.00627324 norm_w: 0.000358366 cum_w: 0.00931397 untempered_lik: 282.094
 sum temp post:-53950.1 posterior:-53950.1 mu: 0.896062 gam: 0.167402 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.905015 k: 1.59437 v: 0.210473 w: 0.0157751 norm_w: 0.000901172 cum_w: 0.0102151 untempered_lik: 329.979
 sum temp post:-53989.2 posterior:-53989.2 mu: 0.905834 gam: 0.55388 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.900818 k: 1.59437 v: 0.210473 w: 0.00846505 norm_w: 0.000483576 cum_w: 0.0106987 untempered_lik: 290.863
 sum temp post:-54018.7 posterior:-54018.7 mu: 0.956633 gam: -1.10967 s_j: 2.74844e+92 s_v: 0.819234 rho: -0.858258 k: 1.59437 v: 0.210473 w: 0.00680969 norm_w: 0.000389012 cum_w: 0.0110877 untempered_lik: 278.379
 sum temp post:-53998.3 posterior:-53998.3 mu: 0.894374 gam: 2.22006 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.900362 k: 1.59437 v: 0.210473 w: 0.00699644 norm_w: 0.00039968 cum_w: 0.0114874 untempered_lik: 284.033
 sum temp post:-53996.9 posterior:-53996.9 mu: 0.90569 gam: 0.923864 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.898433 k: 1.59437 v: 0.210473 w: 0.00682117 norm_w: 0.000389667 cum_w: 0.0118771 untempered_lik: 283.432
 sum temp post:-53960.7 posterior:-53960.7 mu: 0.93121 gam: 0.0904445 s_j: 1.91628e+92 s_v: 0.819234 rho: -0.851198 k: 1.59437 v: 0.210473 w: 0.00369276 norm_w: 0.000210954 cum_w: 0.012088 untempered_lik: 244.859
 sum temp post:-53993.1 posterior:-53993.1 mu: 0.915362 gam: -0.403616 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.879491 k: 1.59437 v: 0.210473 w: 0.00786961 norm_w: 0.000449561 cum_w: 0.0125376 untempered_lik: 286.43
 sum temp post:-53990.4 posterior:-53990.4 mu: 0.90569 gam: 1.62439 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.888762 k: 1.59437 v: 0.210473 w: 0.00838717 norm_w: 0.000479127 cum_w: 0.0130167 untempered_lik: 290.525
 sum temp post:-53938.4 posterior:-53938.4 mu: 0.91665 gam: 0.259532 s_j: 2.67954e+92 s_v: 0.819234 rho: -0.928097 k: 1.59437 v: 0.210473 w: 0.0254411 norm_w: 0.00145335 cum_w: 0.0144701 untempered_lik: 353.551
 sum temp post:-53999.3 posterior:-53999.3 mu: 0.90569 gam: -0.935554 s_j: 2.67954e+92 s_v: 0.819234 rho: -0.888762 k: 1.59437 v: 0.210473 w: 0.00826244 norm_w: 0.000472002 cum_w: 0.0149421 untempered_lik: 291.695
 sum temp post:-53987.1 posterior:-53987.1 mu: 0.894374 gam: 1.13592 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.894532 k: 1.59437 v: 0.210473 w: 0.00775675 norm_w: 0.000443114 cum_w: 0.0153852 untempered_lik: 293.299
 sum temp post:-53986.7 posterior:-53986.7 mu: 0.897651 gam: 2.04591 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.874292 k: 1.59437 v: 0.210473 w: 0.00902364 norm_w: 0.000515486 cum_w: 0.0159007 untempered_lik: 294.788
 sum temp post:-53962.1 posterior:-53962.1 mu: 0.894374 gam: -1.09839 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.892586 k: 1.59437 v: 0.210473 w: 0.0117878 norm_w: 0.00067339 cum_w: 0.0165741 untempered_lik: 318.232
 sum temp post:-53998.8 posterior:-53998.8 mu: 0.895086 gam: -1.14849 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.881377 k: 1.59437 v: 0.210473 w: 0.00674276 norm_w: 0.000385189 cum_w: 0.0169593 untempered_lik: 281.392
 sum temp post:-54055.7 posterior:-54055.7 mu: 0.878548 gam: 1.30239 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.777779 k: 1.59437 v: 0.210473 w: 0.00234128 norm_w: 0.000133748 cum_w: 0.017093 untempered_lik: 223.766
 sum temp post:-53996.6 posterior:-53996.6 mu: 0.896323 gam: -1.36384 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.861826 k: 1.59437 v: 0.210473 w: 0.00687028 norm_w: 0.000392473 cum_w: 0.0174855 untempered_lik: 283.565
 sum temp post:-53957 posterior:-53957 mu: 0.915505 gam: -0.208526 s_j: 2.67954e+92 s_v: 0.819234 rho: -0.928097 k: 1.59437 v: 0.210473 w: 0.0198346 norm_w: 0.00113308 cum_w: 0.0186186 untempered_lik: 334.996
 sum temp post:-53992.4 posterior:-53992.4 mu: 0.892855 gam: -0.815165 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.888762 k: 1.59437 v: 0.210473 w: 0.00727518 norm_w: 0.000415603 cum_w: 0.0190342 untempered_lik: 287.539
 sum temp post:-53999.7 posterior:-53999.7 mu: 0.910057 gam: -2.18991 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.888762 k: 1.59437 v: 0.210473 w: 0.0082655 norm_w: 0.000472177 cum_w: 0.0195063 untempered_lik: 282.315
 sum temp post:-53998.4 posterior:-53998.4 mu: 0.908442 gam: -1.09557 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.878475 k: 1.59437 v: 0.210473 w: 0.0071968 norm_w: 0.000411126 cum_w: 0.0199175 untempered_lik: 281.697
 sum temp post:-53981.3 posterior:-53981.3 mu: 0.90569 gam: -0.549011 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.888762 k: 1.59437 v: 0.210473 w: 0.00876716 norm_w: 0.000500835 cum_w: 0.0204183 untempered_lik: 298.516
 sum temp post:-54007.5 posterior:-54007.5 mu: 0.90569 gam: -0.553628 s_j: 2.67954e+92 s_v: 0.819234 rho: -0.870149 k: 1.59437 v: 0.210473 w: 0.00754518 norm_w: 0.000431027 cum_w: 0.0208493 untempered_lik: 282.855
 sum temp post:-53986.6 posterior:-53986.6 mu: 0.942465 gam: -0.342501 s_j: 2.80984e+92 s_v: 0.819234 rho: -0.849625 k: 1.59437 v: 0.210473 w: 0.0114248 norm_w: 0.000652657 cum_w: 0.021502 untempered_lik: 315.308
 sum temp post:-53953.5 posterior:-53953.5 mu: 0.942465 gam: 1.66044 s_j: 2.01841e+92 s_v: 0.819234 rho: -0.843353 k: 1.59437 v: 0.210473 w: 0.0049646 norm_w: 0.000283609 cum_w: 0.0217856 untempered_lik: 266.337
 sum temp post:-54008.5 posterior:-54008.5 mu: 0.894374 gam: -1.73531 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.849894 k: 1.59437 v: 0.210473 w: 0.00574606 norm_w: 0.000328251 cum_w: 0.0221138 untempered_lik: 272.079
 sum temp post:-53993.4 posterior:-53993.4 mu: 0.90569 gam: 0.78574 s_j: 2.61458e+92 s_v: 0.819234 rho: -0.900474 k: 1.59437 v: 0.210473 w: 0.00813623 norm_w: 0.000464792 cum_w: 0.0225786 untempered_lik: 291.607
 sum temp post:-53975.6 posterior:-53975.6 mu: 0.909144 gam: -0.578823 s_j: 2.59568e+92 s_v: 0.819234 rho: -0.897153 k: 1.59437 v: 0.210473 w: 0.0111974 norm_w: 0.000639663 cum_w: 0.0232183 untempered_lik: 307.329
 sum temp post:-53970.5 posterior:-53970.5 mu: 0.90569 gam: -0.640951 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.891537 k: 1.59437 v: 0.210473 w: 0.0104347 norm_w: 0.000596097 cum_w: 0.0238144 untempered_lik: 309.399
 sum temp post:-53927.1 posterior:-53927.1 mu: 0.915505 gam: -1.35932 s_j: 2.67954e+92 s_v: 0.819234 rho: -0.928097 k: 1.59437 v: 0.210473 w: 0.0265887 norm_w: 0.00151891 cum_w: 0.0253333 untempered_lik: 365.76
 sum temp post:-53942.2 posterior:-53942.2 mu: 0.915505 gam: -1.35932 s_j: 2.67954e+92 s_v: 0.819234 rho: -0.928888 k: 1.59437 v: 0.210473 w: 0.0231704 norm_w: 0.00132364 cum_w: 0.0266569 untempered_lik: 350.729
 sum temp post:-54012 posterior:-54012 mu: 0.90569 gam: 0.179569 s_j: 2.85663e+92 s_v: 0.819234 rho: -0.904428 k: 1.59437 v: 0.210473 w: 0.00927948 norm_w: 0.000530102 cum_w: 0.027187 untempered_lik: 294.973
 sum temp post:-54004.4 posterior:-54004.4 mu: 0.891011 gam: -0.927343 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.879493 k: 1.59437 v: 0.210473 w: 0.00645662 norm_w: 0.000368842 cum_w: 0.0275559 untempered_lik: 275.516
 sum temp post:-53985.7 posterior:-53985.7 mu: 0.895578 gam: 1.7199 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.875419 k: 1.59437 v: 0.210473 w: 0.00814002 norm_w: 0.000465008 cum_w: 0.0280209 untempered_lik: 295.161
 sum temp post:-53994.9 posterior:-53994.9 mu: 0.890433 gam: -0.0101898 s_j: 2.6229e+92 s_v: 0.819234 rho: -0.866625 k: 1.59437 v: 0.210473 w: 0.00825631 norm_w: 0.000471652 cum_w: 0.0284925 untempered_lik: 289.888
 sum temp post:-53973.7 posterior:-53973.7 mu: 0.882694 gam: -0.548432 s_j: 2.59548e+92 s_v: 0.819234 rho: -0.892917 k: 1.59437 v: 0.210473 w: 0.0114778 norm_w: 0.000655684 cum_w: 0.0291482 untempered_lik: 309.103
 sum temp post:-53972.6 posterior:-53972.6 mu: 0.942465 gam: 0.341429 s_j: 2.54255e+92 s_v: 0.819234 rho: -0.874327 k: 1.59437 v: 0.210473 w: 0.00938661 norm_w: 0.000536221 cum_w: 0.0296844 untempered_lik: 304.646
 sum temp post:-53944 posterior:-53944 mu: 0.909561 gam: -1.35932 s_j: 2.83478e+92 s_v: 0.819234 rho: -0.921752 k: 1.59437 v: 0.210473 w: 0.0264465 norm_w: 0.00151079 cum_w: 0.0311952 untempered_lik: 362.644
 sum temp post:-53958.8 posterior:-53958.8 mu: 0.918112 gam: 1.03792 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.886294 k: 1.59437 v: 0.210473 w: 0.0125984 norm_w: 0.000719697 cum_w: 0.0319149 untempered_lik: 321.386
 sum temp post:-54082.4 posterior:-54082.4 mu: 0.914582 gam: 1.22305 s_j: 2.85796e+92 s_v: 0.819234 rho: -0.78925 k: 1.59437 v: 0.210473 w: 0.00274652 norm_w: 0.000156898 cum_w: 0.0320718 untempered_lik: 224.079
 sum temp post:-53936.8 posterior:-53936.8 mu: 0.915505 gam: 1.21799 s_j: 2.67954e+92 s_v: 0.819234 rho: -0.915039 k: 1.59437 v: 0.210473 w: 0.0236533 norm_w: 0.00135122 cum_w: 0.0334231 untempered_lik: 355.254
 sum temp post:-53953.5 posterior:-53953.5 mu: 0.897091 gam: 0.179569 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.920855 k: 1.59437 v: 0.210473 w: 0.0155237 norm_w: 0.000886812 cum_w: 0.0343099 untempered_lik: 327.18
 sum temp post:-53781.3 posterior:-53781.3 mu: 0.942465 gam: -0.359089 s_j: 1.20712e+92 s_v: 0.819234 rho: -0.851468 k: 1.59437 v: 0.210473 w: 0.00973079 norm_w: 0.000555883 cum_w: 0.0348657 untempered_lik: 307.137
 sum temp post:-54051.3 posterior:-54051.3 mu: 0.894374 gam: 1.0676 s_j: 2.56691e+92 s_v: 0.819234 rho: -0.816913 k: 1.59437 v: 0.210473 w: 0.00284201 norm_w: 0.000162353 cum_w: 0.0350281 untempered_lik: 228.225
 sum temp post:-53996.8 posterior:-53996.8 mu: 0.893502 gam: -1.65562 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.855081 k: 1.59437 v: 0.210473 w: 0.00668524 norm_w: 0.000381903 cum_w: 0.03541 untempered_lik: 283.68
 sum temp post:-53996.4 posterior:-53996.4 mu: 0.88699 gam: -0.787788 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.874252 k: 1.59437 v: 0.210473 w: 0.00626094 norm_w: 0.000357664 cum_w: 0.0357677 untempered_lik: 283.259
 sum temp post:-53963.3 posterior:-53963.3 mu: 0.891329 gam: 0.237108 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.900362 k: 1.59437 v: 0.210473 w: 0.0122228 norm_w: 0.000698243 cum_w: 0.0364659 untempered_lik: 316.605
 sum temp post:-53986.2 posterior:-53986.2 mu: 0.893514 gam: 0.298173 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.870964 k: 1.59437 v: 0.210473 w: 0.00807898 norm_w: 0.000461521 cum_w: 0.0369274 untempered_lik: 293.178
 sum temp post:-53985.5 posterior:-53985.5 mu: 0.902789 gam: 0.598602 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.891164 k: 1.59437 v: 0.210473 w: 0.00857353 norm_w: 0.000489774 cum_w: 0.0374172 untempered_lik: 294.37
 sum temp post:-54021.5 posterior:-54021.5 mu: 0.901463 gam: 2.32574 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.853364 k: 1.59437 v: 0.210473 w: 0.00522221 norm_w: 0.000298325 cum_w: 0.0377155 untempered_lik: 260.304
 sum temp post:-54012.7 posterior:-54012.7 mu: 0.893514 gam: -1.33741 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.874252 k: 1.59437 v: 0.210473 w: 0.00491871 norm_w: 0.000280987 cum_w: 0.0379965 untempered_lik: 267.606
 sum temp post:-53991.1 posterior:-53991.1 mu: 0.90569 gam: 1.92652 s_j: 2.62596e+92 s_v: 0.819234 rho: -0.901428 k: 1.59437 v: 0.210473 w: 0.00900237 norm_w: 0.000514271 cum_w: 0.0385108 untempered_lik: 296.535
 sum temp post:-53846.8 posterior:-53846.8 mu: 0.942465 gam: 1.05686 s_j: 1.53832e+92 s_v: 0.819234 rho: -0.864519 k: 1.59437 v: 0.210473 w: 0.0106133 norm_w: 0.000606296 cum_w: 0.0391171 untempered_lik: 303.823
 sum temp post:-54008.6 posterior:-54008.6 mu: 0.907423 gam: -0.0347055 s_j: 2.87167e+92 s_v: 0.819234 rho: -0.856712 k: 1.59437 v: 0.210473 w: 0.00911076 norm_w: 0.000520463 cum_w: 0.0396375 untempered_lik: 298.763
 sum temp post:-54019.8 posterior:-54019.8 mu: 0.955775 gam: -1.90761 s_j: 2.74916e+92 s_v: 0.819234 rho: -0.85042 k: 1.59437 v: 0.210473 w: 0.00642223 norm_w: 0.000366878 cum_w: 0.0400044 untempered_lik: 278.482
 sum temp post:-53940.2 posterior:-53940.2 mu: 0.908785 gam: -0.129354 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.900179 k: 1.59437 v: 0.210473 w: 0.0166679 norm_w: 0.000952177 cum_w: 0.0409566 untempered_lik: 339.726
 sum temp post:-53980.7 posterior:-53980.7 mu: 0.921174 gam: -0.718641 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.892863 k: 1.59437 v: 0.210473 w: 0.0094391 norm_w: 0.00053922 cum_w: 0.0414958 untempered_lik: 299.279
 sum temp post:-54013.3 posterior:-54013.3 mu: 0.907072 gam: -0.410659 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.849156 k: 1.59437 v: 0.210473 w: 0.00488918 norm_w: 0.0002793 cum_w: 0.0417751 untempered_lik: 265.871
 sum temp post:-53912.4 posterior:-53912.4 mu: 0.937246 gam: 0.238159 s_j: 1.92907e+92 s_v: 0.819234 rho: -0.871538 k: 1.59437 v: 0.210473 w: 0.00818329 norm_w: 0.00046748 cum_w: 0.0422426 untempered_lik: 295.017
 sum temp post:-53995.2 posterior:-53995.2 mu: 0.960791 gam: 1.60514 s_j: 2.48312e+92 s_v: 0.819234 rho: -0.827129 k: 1.59437 v: 0.210473 w: 0.00668346 norm_w: 0.000381801 cum_w: 0.0426244 untempered_lik: 276.855
 sum temp post:-53970.5 posterior:-53970.5 mu: 0.934819 gam: 0.116574 s_j: 2.33674e+92 s_v: 0.819234 rho: -0.851468 k: 1.59437 v: 0.210473 w: 0.00743523 norm_w: 0.000424747 cum_w: 0.0430492 untempered_lik: 285.262
 sum temp post:-53974.5 posterior:-53974.5 mu: 0.91059 gam: 2.22849 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.911936 k: 1.59437 v: 0.210473 w: 0.0113631 norm_w: 0.000649128 cum_w: 0.0436983 untempered_lik: 308.329
 sum temp post:-54005.8 posterior:-54005.8 mu: 0.894374 gam: 2.04591 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.874292 k: 1.59437 v: 0.210473 w: 0.0062976 norm_w: 0.000359758 cum_w: 0.044058 untempered_lik: 275.65
 sum temp post:-53984 posterior:-53984 mu: 0.90569 gam: 1.22464 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.907569 k: 1.59437 v: 0.210473 w: 0.00807568 norm_w: 0.000461333 cum_w: 0.0445194 untempered_lik: 296.923
 sum temp post:-54034.1 posterior:-54034.1 mu: 0.94714 gam: 0.49439 s_j: 2.87167e+92 s_v: 0.819234 rho: -0.894976 k: 1.59437 v: 0.210473 w: 0.0058478 norm_w: 0.000334063 cum_w: 0.0448534 untempered_lik: 274.028
 sum temp post:-54021.6 posterior:-54021.6 mu: 0.888732 gam: -0.0264053 s_j: 2.45096e+92 s_v: 0.819234 rho: -0.80363 k: 1.59437 v: 0.210473 w: 0.00366786 norm_w: 0.000209531 cum_w: 0.045063 untempered_lik: 245.75
 sum temp post:-54002.6 posterior:-54002.6 mu: 0.929451 gam: -1.34925 s_j: 2.37342e+92 s_v: 0.819234 rho: -0.823691 k: 1.59437 v: 0.210473 w: 0.00475955 norm_w: 0.000271895 cum_w: 0.0453349 untempered_lik: 257.76
 sum temp post:-54012.9 posterior:-54012.9 mu: 0.916708 gam: -1.18248 s_j: 2.7922e+92 s_v: 0.819234 rho: -0.867028 k: 1.59437 v: 0.210473 w: 0.00777245 norm_w: 0.00044401 cum_w: 0.0457789 untempered_lik: 288.297
 sum temp post:-54033.2 posterior:-54033.2 mu: 0.897116 gam: -0.0409379 s_j: 2.82091e+92 s_v: 0.819234 rho: -0.860809 k: 1.59437 v: 0.210473 w: 0.00592543 norm_w: 0.000338497 cum_w: 0.0461174 untempered_lik: 269.783
 sum temp post:-53957.9 posterior:-53957.9 mu: 0.883376 gam: 0.665926 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.905886 k: 1.59437 v: 0.210473 w: 0.012375 norm_w: 0.000706935 cum_w: 0.0468243 untempered_lik: 322.36
 sum temp post:-54017 posterior:-54017 mu: 0.916461 gam: -1.37363 s_j: 2.44892e+92 s_v: 0.819234 rho: -0.818883 k: 1.59437 v: 0.210473 w: 0.00410914 norm_w: 0.000234739 cum_w: 0.047059 untempered_lik: 251.189
 sum temp post:-54023.2 posterior:-54023.2 mu: 0.916013 gam: 0.145995 s_j: 2.6846e+92 s_v: 0.819234 rho: -0.860568 k: 1.59437 v: 0.210473 w: 0.00497444 norm_w: 0.000284171 cum_w: 0.0473432 untempered_lik: 267.431
 sum temp post:-53956.1 posterior:-53956.1 mu: 0.93023 gam: 0.45114 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.927119 k: 1.59437 v: 0.210473 w: 0.0145868 norm_w: 0.00083329 cum_w: 0.0481765 untempered_lik: 324.99
 sum temp post:-54005.4 posterior:-54005.4 mu: 0.931178 gam: 1.17505 s_j: 2.87167e+92 s_v: 0.819234 rho: -0.89696 k: 1.59437 v: 0.210473 w: 0.00971976 norm_w: 0.000555253 cum_w: 0.0487318 untempered_lik: 303.356
 sum temp post:-53972.8 posterior:-53972.8 mu: 0.904811 gam: -1.00351 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.896088 k: 1.59437 v: 0.210473 w: 0.01105 norm_w: 0.000631244 cum_w: 0.049363 untempered_lik: 307.529
 sum temp post:-54013.6 posterior:-54013.6 mu: 0.906948 gam: -1.60969 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.8606 k: 1.59437 v: 0.210473 w: 0.00544285 norm_w: 0.00031093 cum_w: 0.0496739 untempered_lik: 266.937
 sum temp post:-54015.3 posterior:-54015.3 mu: 0.935494 gam: -1.39735 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.839211 k: 1.59437 v: 0.210473 w: 0.00502428 norm_w: 0.000287018 cum_w: 0.0499609 untempered_lik: 264.636
 sum temp post:-53969.4 posterior:-53969.4 mu: 0.902818 gam: 0.179569 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.888762 k: 1.59437 v: 0.210473 w: 0.0105255 norm_w: 0.000601283 cum_w: 0.0505622 untempered_lik: 310.245
 sum temp post:-53951.3 posterior:-53951.3 mu: 0.915505 gam: 0.0681864 s_j: 2.67954e+92 s_v: 0.819234 rho: -0.928097 k: 1.59437 v: 0.210473 w: 0.0187692 norm_w: 0.00107221 cum_w: 0.0516344 untempered_lik: 340.703
 sum temp post:-53990.3 posterior:-53990.3 mu: 0.901927 gam: 0.381905 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.867116 k: 1.59437 v: 0.210473 w: 0.0074212 norm_w: 0.000423945 cum_w: 0.0520584 untempered_lik: 289.056
 sum temp post:-53982.4 posterior:-53982.4 mu: 0.911747 gam: 0.0923088 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.902826 k: 1.59437 v: 0.210473 w: 0.00849711 norm_w: 0.000485408 cum_w: 0.0525438 untempered_lik: 297.655
 sum temp post:-53965.7 posterior:-53965.7 mu: 0.90569 gam: -0.0567776 s_j: 2.56515e+92 s_v: 0.819234 rho: -0.888762 k: 1.59437 v: 0.210473 w: 0.0114518 norm_w: 0.000654199 cum_w: 0.053198 untempered_lik: 313.938
