mu,gam,sigma_j,sigma_v,rho,k,v,w,norm_w,sum
-0.405586,0.000446141,0.43461,0.123704,-0.0993451,1.61088,0.0121347,368.586,0.000525712,3511.96
-0.414445,0.000800204,0.482616,0.133462,0.0205608,1.72014,0.0119034,244.647,0.000348939,3509.33
-0.410794,0.000480214,0.432738,0.133307,0.0846242,1.77937,0.0110649,157.976,0.00022532,3494.9
-0.411348,0.000362164,0.434344,0.155559,0.0544091,1.91782,0.0128328,378.258,0.000539508,3535.18
-0.413503,0.000209544,0.551659,0.131583,0.0406006,1.66351,0.0126143,589.177,0.000840341,3523.17
-0.362459,0.00016356,0.579135,0.170741,-0.021128,1.87368,0.0161362,225.851,0.00032213,3505.49
-0.413817,0.000448698,0.459292,0.132461,-0.103621,1.72064,0.0118816,422.368,0.000602422,3518.37
-0.40333,0.000309412,0.52172,0.129897,-0.0904979,1.66167,0.0123235,527.638,0.000752567,3535.08
-0.414801,0.000642493,0.544429,0.123425,0.037869,1.65107,0.0113426,640.057,0.000912911,3532.62
-0.414807,0.00035765,0.530207,0.122861,0.0287377,1.60727,0.0120015,692.649,0.000987922,3522.75
-0.41436,0.000493005,0.474795,0.126051,0.186484,1.62809,0.0121811,503.684,0.000718402,3525.67
-0.402913,0.000669403,0.524743,0.162211,-0.151944,1.72101,0.0177291,251.002,0.000358004,3515.41
-0.41205,0.000397002,0.53051,0.144632,0.117485,1.83283,0.0121552,497.28,0.000709268,3534.53
-0.355821,0.000679075,0.535273,0.165271,0.182292,1.83725,0.0158002,162.01,0.000231074,3498.14
-0.411048,0.000244666,0.457683,0.130159,0.0683019,1.71706,0.011453,372.233,0.000530915,3516.5
-0.414602,0.000590061,0.510475,0.138842,0.0686218,1.83322,0.0112845,297.707,0.000424618,3519.96
-0.411348,0.000659576,0.516953,0.15485,-0.0595683,1.91525,0.0127926,427.795,0.000610162,3532.4
