mu,gam,sigma_j,sigma_v,rho,k,v,w,norm_w,sum
-0.116637,0.000504375,0.394354,0.14746,0.0369639,1.52297,0.0192332,61.2491,0.00046513,3543.24
-0.101849,0.000592907,0.431854,0.194244,0.028963,1.83794,0.0215356,52.6278,0.000399659,3523
-0.116676,0.000991989,0.498528,0.137287,0.213296,1.43626,0.0196862,70.4957,0.00053535,3553.16
-0.116995,0.000551719,0.44248,0.139198,0.0929642,1.44036,0.0198955,68.3237,0.000518855,3552.44
-0.111674,0.000516377,0.418769,0.163995,-0.0488581,1.70627,0.018052,62.245,0.000472694,3544.7
-0.10485,0.000178355,0.443841,0.183398,0.298331,1.77316,0.020885,48.708,0.000369892,3507.11
-0.113332,0.000585044,0.438404,0.143165,0.170187,1.48648,0.0195064,70.4441,0.000534958,3555.77
-0.105377,0.000396368,0.391188,0.20768,0.147979,2.1637,0.0178984,66.0109,0.000501292,3553.66
-0.117,0.000460169,0.422029,0.140982,0.0328487,1.46151,0.0199731,72.3433,0.000549381,3564.32
-0.11679,0.000666658,0.436448,0.139417,0.0879107,1.42902,0.0203772,66.9191,0.000508188,3550.48
-0.115948,0.000386494,0.433437,0.144069,0.1114,1.45449,0.0206594,77.9664,0.000592083,3576.38
-0.0741196,0.000496263,0.406532,0.17437,-0.117279,1.74151,0.0190618,55.1944,0.00041915,3524.72
-0.116345,0.000557734,0.401049,0.154746,0.0819787,1.51412,0.0214197,62.0365,0.00047111,3550.46
-0.0875526,0.000637495,0.366428,0.148707,-0.0414495,1.79304,0.0133576,54.2938,0.000412312,3501.85
-0.115854,0.000263596,0.449713,0.163307,0.0176302,1.63253,0.020014,63.38,0.000481312,3539.85
-0.103496,0.000636896,0.420591,0.203214,0.0500399,2.08732,0.0182738,57.458,0.00043634,3527.05
-0.0918846,0.000714012,0.489241,0.129052,-0.159759,1.53815,0.0144639,61.8073,0.000469369,3524.7
-0.113121,0.00050871,0.459286,0.142278,0.169734,1.47729,0.0191473,68.9289,0.000523451,3547.44
-0.111838,0.000544234,0.437183,0.141008,0.188378,1.48669,0.018642,69.8232,0.000530243,3555.16
-0.0973723,0.000480771,0.405173,0.140903,-0.00294533,1.63778,0.0147778,66.3796,0.000504092,3553.63
-0.110395,0.000378504,0.407613,0.159998,-0.0600502,1.63778,0.0189218,64.9231,0.000493031,3554.3
-0.0735071,0.000639611,0.435107,0.173847,0.101209,1.75726,0.0189186,66.0625,0.000501683,3558.07
-0.115906,0.000384209,0.476369,0.128308,0.058818,1.3168,0.0220177,66.6286,0.000505982,3539.31
-0.109766,0.000477444,0.400838,0.13175,0.2207,1.40892,0.0196877,69.0067,0.000524042,3552.23
-0.11679,0.000688064,0.417536,0.142271,0.087629,1.45007,0.0205448,74.7364,0.000567554,3568.85
-0.117957,0.000572344,0.385439,0.145751,0.155342,1.52861,0.0186479,73.1527,0.000555527,3561.2
-0.11799,0.000199276,0.424143,0.157454,-0.0513199,1.67491,0.0174632,70.4045,0.000534657,3551.63
-0.116076,0.000556152,0.402251,0.144401,0.187471,1.45954,0.0206207,75.3288,0.000572052,3576.47
-0.117053,0.000513228,0.425406,0.144549,-0.0194144,1.47015,0.0199092,74.1889,0.000563396,3572.34
-0.116135,0.000470372,0.464743,0.143083,0.177274,1.45845,0.020543,77.0999,0.000585502,3571.58
-0.114479,0.000349164,0.443378,0.19158,-0.0439437,1.74938,0.0228827,52.9593,0.000402177,3516.94
-0.116152,0.000463837,0.393933,0.14398,0.077311,1.47081,0.0202268,72.9472,0.000553966,3565.77
-0.115789,0.000790762,0.434853,0.140912,-0.060761,1.42481,0.0208222,64.3254,0.000488492,3549.84
-0.108463,0.000689182,0.437957,0.132176,0.141691,1.4198,0.0191634,69.0541,0.000524402,3552.55
-0.11717,0.00067414,0.389289,0.140778,0.157455,1.45086,0.0201,74.2543,0.000563892,3586.8
-0.112773,0.000672199,0.457523,0.154375,0.246436,1.57446,0.019353,67.2094,0.000510393,3550.88
-0.10794,0.000817827,0.490358,0.131593,0.161847,1.40063,0.0198245,73.2609,0.000556348,3562.53
-0.109462,0.000762062,0.455415,0.160735,-0.0952925,1.53265,0.0224011,65.8145,0.0004998,3549.76
-0.118306,0.000243256,0.423642,0.133421,-0.121148,1.3713,0.0216389,56.9897,0.000432784,3520.02
-0.117,0.000680407,0.439561,0.140876,0.219974,1.44669,0.0201387,76.7194,0.000582613,3576.68
-0.129216,0.000478309,0.404567,0.156568,-0.150545,1.57254,0.0201962,59.0772,0.000448636,3526.38
-0.13217,0.000422073,0.451202,0.166569,0.174394,1.75213,0.0175833,58.7103,0.00044585,3530.55
-0.105377,0.000566093,0.432236,0.207604,0.195499,2.1637,0.0178912,61.8718,0.000469859,3548.64
-0.116739,0.000291499,0.442488,0.148271,0.102473,1.53558,0.0191569,69.551,0.000528176,3556.19
-0.11744,0.000290093,0.456432,0.142854,0.00788052,1.45632,0.0202697,70.3351,0.00053413,3556.18
