mu,gam,sigma_j,sigma_v,rho,k,v,w,norm_w,sum
0.694169,0.000182738,0.390276,0.205898,-0.002322,0.0257365,1.77616,0.00121288,0.000501985,3544.58
0.694099,0.000258024,0.473896,0.201934,-0.191356,0.0261167,1.72251,0.00119327,0.00049387,3498.76
0.694129,0.000313343,0.53563,0.206642,0.20158,0.0264483,1.72916,0.0012105,0.000501001,3531.42
0.694695,0.000337338,0.403295,0.207573,0.200028,0.0253877,1.7875,0.00120913,0.000500433,3531.31
0.695705,0.000329529,0.450457,0.203187,0.153647,0.024879,1.7872,0.0012056,0.000498973,3534.06
0.694891,0.000214742,0.411459,0.208291,0.173408,0.0260984,1.77081,0.00122373,0.000506474,3566.29
0.69458,0.000163345,0.484704,0.200254,0.0465465,0.0261775,1.713,0.00120585,0.000499077,3525.35
0.695234,4.91258e-05,0.474146,0.202517,0.21776,0.0253986,1.75474,0.00121369,0.000502319,3537.79
0.694839,0.000253161,0.488451,0.207018,0.180775,0.0251572,1.8065,0.00121012,0.000500844,3532.6
0.694102,0.000184143,0.438414,0.208557,0.146522,0.0254721,1.80246,0.0011908,0.000492847,3505.67
0.695293,0.000451337,0.525218,0.203943,0.16627,0.0249964,1.78926,0.00121154,0.00050143,3533.1
0.694402,4.46822e-05,0.474847,0.200345,-0.1271,0.0261241,1.71955,0.0012066,0.000499387,3524.75
0.693876,0.000307693,0.448851,0.209525,0.175537,0.0249655,1.82832,0.00121455,0.000502675,3538.6
0.695554,0.000257708,0.491654,0.202182,0.180855,0.02541,1.75751,0.00121581,0.000503198,3547.04
0.694258,0.000132378,0.400064,0.210085,0.212603,0.0249446,1.82097,0.00120012,0.000496706,3520.54
0.694208,0.000208665,0.517835,0.206655,0.0262427,0.0259932,1.7597,0.00121292,0.000502003,3549.41
0.695428,9.98062e-05,0.501011,0.213606,0.104277,0.0253691,1.8486,0.00121267,0.0005019,3546.19
0.69625,9.88331e-05,0.576321,0.208042,0.0637375,0.0258434,1.77978,0.00121606,0.0005033,3546.47
0.694944,6.10122e-05,0.451128,0.201852,0.138553,0.0242663,1.79318,0.00120525,0.000498827,3536.02
0.694504,0.000101328,0.457561,0.20411,-0.0163909,0.0255365,1.76776,0.0012173,0.000503812,3549.93
0.69463,0.000371109,0.459909,0.199141,-0.172108,0.0261643,1.70662,0.00121545,0.000503046,3548.17
0.695383,-0.000115193,0.459358,0.205283,0.00859937,0.0252283,1.78688,0.00121546,0.000503052,3547.09
0.694183,0.000187409,0.48521,0.209328,0.123747,0.0255063,1.7934,0.00120051,0.000496865,3530.76
0.695432,0.000189649,0.436951,0.201761,0.170078,0.0248469,1.76981,0.0012033,0.000498018,3521.09
0.693933,0.000466524,0.502666,0.213079,-0.080659,0.0250697,1.85965,0.00120816,0.00050003,3538.24
0.694209,0.000407498,0.50446,0.207307,-0.0513005,0.0254844,1.79575,0.0012178,0.000504023,3541.35
0.694604,0.000365798,0.538745,0.202349,0.102924,0.0248046,1.78431,0.00120742,0.000499727,3526.57
0.694053,-7.0116e-05,0.453556,0.212602,0.246171,0.0259972,1.81541,0.00121703,0.000503702,3557.37
0.695521,0.000386641,0.442011,0.206818,0.0852943,0.0252242,1.79144,0.0012085,0.00050017,3534.61
0.697225,5.03422e-05,0.452077,0.198016,0.119134,0.0246768,1.74125,0.00121772,0.000503986,3544.38
0.694347,0.000331562,0.467655,0.209986,0.00405414,0.0258422,1.78405,0.00120809,0.000500004,3535.9
0.694864,0.000234661,0.46759,0.208199,0.280865,0.0251188,1.81035,0.00121446,0.000502638,3549.92
0.694924,0.000172905,0.370922,0.198499,-0.0289762,0.0259616,1.71709,0.00120316,0.000497962,3506.29
