mu,gam,sigma_j,sigma_v,rho,k,v,w,norm_w,sum
0.226613,0.000202252,0.500808,0.18566,-0.0526615,0.0285132,1.55279,0.0746319,0.000480319,3486.68
0.227043,0.000247262,0.467688,0.1866,-0.0307766,0.0270954,1.59584,0.169036,0.00108789,3500.69
0.228023,0.000210173,0.467279,0.185173,0.12796,0.0276272,1.57048,0.0456611,0.000293868,3476.31
0.227936,0.000276095,0.509751,0.182459,0.04427,0.0281659,1.54658,0.0889577,0.000572517,3473.06
0.226683,0.000160704,0.429703,0.182799,0.000825822,0.0282303,1.54561,0.0723695,0.000465759,3477.25
0.228381,0.000124896,0.506324,0.188837,0.130007,0.0273268,1.61158,0.0416413,0.000267997,3466.04
0.227591,0.000116015,0.545246,0.185284,0.0961594,0.027904,1.55866,0.049111,0.000316071,3475.18
0.226227,0.000274849,0.471583,0.176384,0.158206,0.0277529,1.50134,0.0472311,0.000303972,3436.97
0.227043,3.04896e-05,0.424725,0.188312,0.163795,0.0275029,1.58386,0.248042,0.00159636,3506.06
0.22716,2.47879e-07,0.480731,0.1848,0.00447681,0.0278782,1.55535,0.103451,0.000665794,3489.89
0.227677,0.000388916,0.481775,0.187511,0.0600882,0.0282896,1.55935,0.100683,0.000647982,3470.8
0.227048,0.000229441,0.480077,0.179159,0.0318591,0.0288844,1.50331,0.0359079,0.000231098,3446.75
0.230303,0.000294666,0.491342,0.195356,0.100524,0.0282118,1.61994,0.0750987,0.000483324,3466.24
0.23445,0.000171282,0.55317,0.155246,0.0125321,0.0268137,1.40215,0.149705,0.000963481,3489.87
0.226462,0.000352744,0.482906,0.18423,0.155772,0.0291024,1.52815,0.0600319,0.000386356,3470.13
0.22662,0.000143055,0.549531,0.186261,-0.0131169,0.0285673,1.55376,0.0608289,0.000391485,3466.38
0.227065,0.000395057,0.50572,0.187066,0.0209051,0.0280857,1.56979,0.105913,0.000681641,3485.84
0.228418,0.000342648,0.523041,0.183742,0.225681,0.0283668,1.53237,0.0392103,0.000252351,3448.97
0.226613,0.000126314,0.42438,0.186256,0.055915,0.0284654,1.55987,0.114492,0.000736853,3484.03
