mu,gam,sigma_j,sigma_v,rho,k,v,w,norm_w,sum
1.40896,0.000266345,0.452204,0.160477,0.0887539,0.0157302,1.79143,0.050122,0.000581736,3519.92
1.40896,0.00010397,0.426054,0.16613,0.0612244,0.0152225,1.87972,0.0347218,0.000402996,3505.41
1.57095,0.000373574,0.518589,0.174414,0.217703,0.0242119,1.58984,0.0145469,0.000168838,3505.52
1.40842,0.000182089,0.474252,0.161033,0.0640081,0.0156773,1.80085,0.03035,0.000352255,3518.27
1.40869,0.000241844,0.484343,0.156697,-0.0593581,0.016039,1.73196,0.0893062,0.00103652,3528.64
1.57524,0.000238904,0.426555,0.193538,0.10598,0.0257914,1.69419,0.0119644,0.000138864,3493.63
1.40896,0.000379996,0.404453,0.160156,0.00153001,0.0158209,1.78307,0.059152,0.000686543,3512.56
1.40896,0.000201026,0.423771,0.161874,-0.054628,0.0157124,1.80668,0.0981167,0.00113878,3521.12
1.41799,0.000187582,0.443227,0.153262,-0.154801,0.017865,1.62644,0.0300496,0.000348768,3511.26
1.57095,5.08678e-06,0.47589,0.185038,-0.0234932,0.0250829,1.6511,0.0133708,0.000155187,3484.57
1.57395,0.000475911,0.42133,0.191188,0.018752,0.0255388,1.68416,0.00656315,7.61746e-05,3481.78
1.40896,0.000398386,0.434752,0.159954,-0.0164786,0.0153987,1.80396,0.0409014,0.000474718,3526.67
1.57326,0.000473434,0.467201,0.201512,0.0385383,0.0253716,1.76989,0.0240447,0.000279072,3495.26
1.40805,0.000158633,0.468529,0.144699,0.0515294,0.0197302,1.49914,0.00824961,9.57484e-05,3482.34
1.56982,0.000245484,0.46205,0.17348,0.127599,0.0241115,1.59398,0.0120135,0.000139434,3476.31
1.40896,0.000453027,0.490784,0.156737,-0.00443108,0.0153273,1.77201,0.028214,0.000327464,3500.17
1.57326,0.000524271,0.406147,0.201021,0.0568755,0.0256702,1.74348,0.0111559,0.00012948,3492.36
1.40896,0.000425284,0.382306,0.159588,-0.108854,0.0155508,1.79172,0.11936,0.00138534,3539.12
1.57669,9.24597e-05,0.465041,0.196117,0.156575,0.0248138,1.74141,0.00983297,0.000114125,3494.45
1.40896,2.4626e-05,0.423105,0.15542,0.060339,0.0159195,1.72642,0.0370789,0.000430354,3518.46
1.40896,0.000306429,0.414534,0.162754,-0.0912845,0.0160018,1.78924,0.0800071,0.000928595,3530.91
1.40896,0.000244336,0.404511,0.158312,-0.0180885,0.0157148,1.77026,0.160345,0.00186103,3543.22
1.40896,0.000386804,0.438988,0.160479,-0.0275358,0.0157261,1.78449,0.0156028,0.000181093,3501.28
1.40841,0.000201322,0.431819,0.150677,-0.0972218,0.0156974,1.69444,0.0702467,0.000815312,3525.85
1.4075,0.000436693,0.480451,0.154091,0.073512,0.0137412,1.83974,0.0293199,0.000340299,3480.1
1.40896,0.000183762,0.511795,0.164151,-0.0688871,0.0154637,1.84444,0.0712147,0.000826547,3542.12
1.41815,0.000287198,0.4422,0.182995,-0.111929,0.0188392,1.85422,0.0106479,0.000123584,3501.35
1.58075,8.02223e-05,0.440096,0.180369,0.0763238,0.0249047,1.6197,0.0101952,0.00011833,3490.49
1.57395,0.000483914,0.467825,0.200971,-0.0522295,0.0253863,1.76317,0.0204456,0.0002373,3505.12
1.40781,0.000284458,0.454055,0.157685,-0.0700866,0.0157903,1.75385,0.0459407,0.000533207,3523.28
1.40896,0.000187554,0.418241,0.15459,0.144589,0.0157974,1.7296,0.0598127,0.000694211,3522.19
1.57395,0.000212938,0.493349,0.191058,0.156756,0.0255291,1.68457,0.0162395,0.000188482,3511.29
1.40896,0.000433023,0.483623,0.159645,0.00893719,0.0156185,1.78738,0.198688,0.00230605,3555.34
1.40896,0.000413247,0.428186,0.162051,-0.0613054,0.0157234,1.80854,0.0670992,0.000778781,3536.08
1.57482,0.000455797,0.515878,0.183913,0.0531925,0.0239008,1.66673,0.00572192,6.6411e-05,3481.09
1.40896,0.000184134,0.386494,0.164561,-0.028187,0.0154409,1.84795,0.0400864,0.000465259,3507.82
