mu,gam,sigma_j,sigma_v,rho,k,v,w,norm_w,sum
0.839303,0.000387946,0.499336,0.222498,-0.0368628,0.0230892,2.0282,7054.31,0.000315473,3479.69
0.834539,0.000535214,0.499941,0.216779,0.0418549,0.0227821,1.98072,23283.7,0.00104126,3507.51
0.837005,0.000336607,0.481797,0.218816,-0.000401175,0.0228837,1.99586,2723.32,0.000121789,3480.86
0.838449,0.000284987,0.420071,0.224801,0.0757108,0.0230361,2.04789,15823.4,0.000707635,3489.79
0.838417,0.000161148,0.357795,0.224596,-0.0205453,0.0230392,2.04406,33754,0.0015095,3502.1
0.841394,0.000364159,0.440217,0.203075,0.0154395,0.0226964,1.85619,1866.7,8.34802e-05,3468.98
0.838365,0.000266279,0.47729,0.224881,-0.0305253,0.0231946,2.03233,18212.6,0.000814478,3521.25
0.838763,0.000643275,0.446422,0.199855,0.0494271,0.0221373,1.8526,21243.1,0.000950005,3494.06
0.841255,0.000444335,0.400244,0.220249,0.142416,0.0218959,2.05273,2701.49,0.000120813,3473.27
0.838396,0.000502813,0.414258,0.224584,0.0747314,0.0231782,2.02965,8200.23,0.00036672,3499.68
0.841328,0.000330324,0.468179,0.191359,0.0791487,0.0227446,1.75544,26857.6,0.00120109,3503.04
0.838423,0.000378727,0.466995,0.227665,0.0803228,0.0232957,2.05339,10528.2,0.000470827,3495.88
0.838303,0.000410479,0.453424,0.224929,0.182239,0.0231805,2.03637,8039.71,0.000359541,3494.18
0.839863,0.000479532,0.445561,0.212478,-0.0302996,0.0220777,1.97108,9407.55,0.000420712,3494.88
0.843248,0.0006742,0.460003,0.218131,0.0601728,0.0215636,2.05353,15754.1,0.000704533,3493.42
0.837991,0.000145656,0.500164,0.225894,0.145665,0.0227292,2.06057,974.614,4.35854e-05,3459.87
0.838242,0.000458227,0.519093,0.225043,-0.0107819,0.0231841,2.03217,9357.2,0.00041846,3483.95
0.834941,0.000468488,0.513266,0.214357,0.160554,0.0215286,2.01637,11393.8,0.00050954,3499.15
0.8321,0.000674937,0.465479,0.207333,0.0202137,0.0226418,1.89196,6000.34,0.000268339,3478.54
0.838963,0.000590428,0.465916,0.226033,-0.0731917,0.0230754,2.0603,5066.24,0.000226566,3484.07
0.838617,0.000380745,0.459105,0.200492,0.0686588,0.0222675,1.85534,8629.64,0.000385924,3481.28
0.838622,0.000328772,0.456985,0.225375,0.0125601,0.023241,2.03586,16863.8,0.000754162,3486.84
0.843109,0.000417506,0.375087,0.217432,-0.038707,0.0223248,1.99331,5371.58,0.000240221,3473.31
0.838724,0.000201537,0.528498,0.196266,0.0602515,0.0231331,1.77487,3456.98,0.000154599,3490.5
0.843618,0.000445311,0.478789,0.218501,0.202835,0.0217099,2.05261,5570.32,0.000249108,3490.74
0.838138,0.000403502,0.421908,0.226246,0.0732876,0.0231526,2.05513,11996.1,0.000536473,3492.13
0.838653,0.000288434,0.409165,0.224477,0.178261,0.023035,2.04075,6453.44,0.000288602,3481.37
0.843814,0.000633604,0.404784,0.217189,0.210154,0.0218237,2.0225,6420.79,0.000287142,3482.57
0.838242,0.000370537,0.428332,0.225041,-0.0177946,0.0229956,2.05514,65578.1,0.0029327,3509.27
0.836782,0.000654264,0.49467,0.201207,0.0631631,0.0224941,1.83716,7920.15,0.000354194,3497.02
0.838462,0.000476316,0.448112,0.201813,-0.0893626,0.0219076,1.87744,8949.26,0.000400217,3486.49
0.84211,0.000150996,0.404664,0.219358,-0.0366225,0.0222261,2.01805,18582.9,0.000831038,3491.82
0.841249,0.000414552,0.494118,0.21867,-0.0547073,0.0218375,2.04556,6915.44,0.000309263,3469.98
0.838242,0.000429026,0.413308,0.222041,-0.0366842,0.0232279,2.00443,18086.7,0.00080885,3489.14
0.843613,0.000533353,0.451241,0.220438,0.180117,0.0218254,2.06862,4044,0.000180851,3468.86
0.839785,0.000590525,0.419628,0.199313,0.0687024,0.0220975,1.84619,4700.19,0.000210196,3478.5
0.838237,0.000395464,0.452808,0.225599,0.237011,0.0233156,2.02898,4884.87,0.000218455,3484.87
0.843183,0.000378798,0.459115,0.219197,0.185605,0.0218097,2.04937,4563.52,0.000204084,3473.53
0.836494,0.000488048,0.447281,0.200871,0.0949999,0.0225741,1.84206,35715.5,0.00159722,3502.11
0.839074,0.000278296,0.441206,0.201819,0.232455,0.0216498,1.88732,2127.99,9.51652e-05,3469.4
0.843152,0.000440567,0.404517,0.219587,0.264564,0.0217195,2.0573,9658.92,0.000431954,3494.38
0.840618,0.000337278,0.490732,0.219331,-0.0237361,0.0218981,2.03289,15097.2,0.000675159,3473.63
0.840484,0.000316697,0.434071,0.224332,0.182259,0.0230183,2.03133,4917.52,0.000219915,3490.58
0.843708,0.000376289,0.482288,0.218287,0.0216474,0.0218444,2.03606,12906.1,0.000577171,3483.42
0.841801,0.000511064,0.423864,0.220192,0.021842,0.021836,2.05873,11870.2,0.000530843,3491.13
0.838362,0.000259834,0.476368,0.224913,0.0384679,0.0232322,2.03774,5545.43,0.000247995,3485.2
0.838609,0.000470996,0.401273,0.225438,-0.0201763,0.0232255,2.03737,13494.6,0.000603489,3499.12
0.838592,0.000378697,0.391049,0.224954,-0.0155968,0.0231561,2.03876,12299.2,0.000550029,3496.06
0.841837,0.000559948,0.473609,0.219135,0.026821,0.0214267,2.08204,7916.25,0.00035402,3499.38
0.837973,0.000453875,0.43252,0.225837,0.0588215,0.0231769,2.03424,11957.7,0.000534757,3486.32
0.838589,0.00029378,0.44108,0.205707,0.0912494,0.0219107,1.90548,7467.83,0.000333966,3483.32
0.837901,0.000313388,0.458506,0.225951,-0.143187,0.0232544,2.03605,4489.3,0.000200764,3491.26
0.841295,0.000597531,0.443656,0.214419,0.165491,0.0215865,2.01219,4344.63,0.000194295,3470.03
0.838957,0.00050996,0.441155,0.19758,0.0151542,0.0227341,1.80313,6086.24,0.000272181,3485.8
0.838078,0.000331719,0.46544,0.227116,-0.0420685,0.0231689,2.06076,2002.29,8.95439e-05,3471.51
0.838643,0.000809554,0.434268,0.225181,-0.0653175,0.023197,2.03737,25318.3,0.00113225,3497.1
0.837172,0.000232635,0.518011,0.195359,0.0589241,0.0222692,1.80128,4748.08,0.000212337,3481.98
0.839279,0.000539757,0.489413,0.214027,0.055361,0.022878,1.93386,5538.8,0.000247699,3485.87
0.836387,0.000457586,0.4282,0.195378,-0.0442978,0.0220731,1.81176,3421.4,0.000153007,3468.17
0.837978,0.00050428,0.449796,0.225061,0.0719012,0.0233006,2.02847,16757.5,0.000749408,3502.03
0.838103,0.000535493,0.448717,0.199501,-0.111272,0.0223371,1.83157,3486.08,0.0001559,3481.07
0.837082,0.000450364,0.496044,0.1953,0.104642,0.0225649,1.79582,28367.4,0.00126861,3503.74
0.842691,0.000215887,0.42254,0.217892,0.089135,0.0213692,2.07091,9805.85,0.000438524,3496.06
0.838712,0.000428546,0.452085,0.195356,0.0726261,0.022741,1.77517,3593.29,0.000160694,3469.95
0.838759,0.000356743,0.38051,0.201557,-0.0722942,0.0218689,1.88234,4069.53,0.000181992,3475.24
0.838802,0.000379395,0.466184,0.224179,0.204747,0.0227591,2.05274,37115.1,0.00165981,3510.76
0.838508,0.000556718,0.506138,0.222242,0.0976872,0.023122,2.00917,11015.2,0.000492607,3510.26
0.83833,0.000374297,0.376763,0.224571,0.188674,0.0231481,2.03671,1815.41,8.11862e-05,3449.97
0.83837,0.000311803,0.444522,0.223839,0.0588613,0.0232976,2.00584,9838.03,0.000439963,3496.72
0.838317,0.000401169,0.417407,0.205066,-0.138778,0.0221003,1.89155,4176.69,0.000186784,3464.54
0.837898,0.00080181,0.478756,0.225205,0.0895094,0.0229622,2.04532,27415.7,0.00122605,3505.56
0.838744,0.000758737,0.417337,0.223818,-0.0951045,0.0231979,2.0232,7950.6,0.000355556,3479
0.836416,0.000425131,0.42914,0.213747,0.134387,0.0232654,1.92012,4559.39,0.000203899,3481.01
0.841576,0.00048603,0.496301,0.219307,0.181498,0.0218209,2.04822,2245.5,0.00010042,3474.4
0.843074,0.000473629,0.519912,0.219298,0.00869348,0.0217443,2.05741,6321.42,0.000282698,3477.01
0.838176,0.000299388,0.45741,0.194416,0.0279879,0.022462,1.78408,5781.42,0.000258549,3481.95
0.838494,0.000428238,0.420351,0.225128,0.0261675,0.0231912,2.03737,13362.9,0.0005976,3489.43
0.841202,0.000395236,0.378568,0.20489,0.138172,0.0219307,1.90251,7326.44,0.000327643,3483.78
0.843874,0.000421008,0.497344,0.218739,0.174085,0.0215617,2.06389,4500.22,0.000201253,3480.39
0.838524,0.000404535,0.428196,0.226853,0.0132773,0.0230807,2.04825,15509.4,0.00069359,3496.02
0.835274,0.000251704,0.411967,0.196798,-0.0337867,0.022752,1.79989,8338.21,0.000372891,3478.48
0.843164,0.000698636,0.457367,0.217979,-0.0335624,0.021723,2.04139,8587.47,0.000384037,3492.23
0.841121,0.000519221,0.380608,0.214986,-0.0516596,0.0231757,1.92889,1960.81,8.76887e-05,3466.21
0.836812,0.000283522,0.470312,0.195315,0.104684,0.0236218,1.74316,16097.8,0.000719906,3494.63
0.838325,0.000121607,0.429337,0.224631,0.00593653,0.0231402,2.03703,21608.2,0.000966334,3494.4
0.836679,0.000522721,0.403211,0.208761,0.180028,0.0213837,1.96616,11002.6,0.000492044,3481.79
0.843716,0.000504839,0.421103,0.218186,0.268706,0.0217369,2.04195,6150.84,0.00027507,3488.36
0.838316,0.000350141,0.437852,0.203576,-0.0791089,0.0222328,1.87052,9770.56,0.000436946,3480.98
0.834882,0.000423412,0.411774,0.205343,-0.147371,0.0234089,1.81814,4796.69,0.000214511,3483.37
0.838494,0.000577223,0.383581,0.2243,-0.0104224,0.0231053,2.03646,17570.5,0.000785766,3486.4
0.83885,0.000465302,0.406517,0.206385,0.0639215,0.0225821,1.8876,8888.82,0.000397514,3489.27
