mu,gam,sigma_j,sigma_v,rho,k,v,w,norm_w,sum
0.00371999,0.000264336,0.429355,0.141308,0.092383,0.0335104,1.22889,1362.55,0.000398029,3488.03
0.00994826,4.45307e-05,0.428429,0.134752,0.133168,0.0331402,1.21843,2481.13,0.000724788,3513.3
-0.15861,9.55046e-05,0.488292,0.17768,-0.143293,0.0378913,1.33753,758.461,0.000221562,3485.4
0.00204955,0.000248583,0.499886,0.131977,0.0426903,0.0327276,1.20705,891.211,0.000260341,3469.7
0.00509068,0.00042822,0.436441,0.140564,0.01202,0.0327057,1.2373,1796.9,0.000524911,3496.1
0.00516756,8.65704e-05,0.437623,0.131272,-0.00296258,0.032869,1.20021,1779.81,0.00051992,3485.83
0.0100588,9.41382e-05,0.416725,0.145902,0.034205,0.0320886,1.26256,1617.75,0.000472578,3500.46
-0.12177,4.43396e-05,0.451839,0.178587,0.242186,0.0394315,1.3362,1130.54,0.000330254,3485.63
0.00349293,0.000425642,0.437925,0.152809,0.0186833,0.0318081,1.29753,770.019,0.000224938,3465.94
-0.165284,4.53755e-05,0.446523,0.166356,0.0198615,0.0422827,1.23946,1025.04,0.000299436,3492.6
0.00994826,-0.000368683,0.479168,0.135884,0.166862,0.0333806,1.21424,2231.07,0.000651742,3490.19
0.00499059,0.000264615,0.415541,0.139932,-0.0248091,0.0340873,1.20694,1308.09,0.00038212,3493.39
0.00523684,-5.70161e-05,0.500497,0.143083,-0.0546933,0.0331384,1.24925,983.767,0.000287379,3480.79
0.00561399,0.000194047,0.482095,0.134174,0.023068,0.0322583,1.22048,2342.49,0.000684288,3497.34
0.00344084,0.000278889,0.402283,0.141059,0.0355559,0.0322127,1.2555,1791.43,0.000523314,3502.76
0.00574073,0.000427033,0.447259,0.151671,-0.0682599,0.0331329,1.27961,1093.2,0.000319347,3483.77
0.00987086,0.000170838,0.482973,0.136975,0.0128127,0.032933,1.23603,1205.74,0.000352222,3486.38
0.00574074,0.000242768,0.391767,0.150713,-0.00462002,0.032998,1.29015,1273.44,0.000371997,3487.43
0.00268975,-4.16221e-07,0.564377,0.14209,-0.120766,0.0326372,1.242,3016.96,0.000881314,3515.77
-0.162021,0.000107972,0.50173,0.207895,0.165853,0.0418566,1.42183,613.939,0.000179344,3491.04
0.00499059,2.2897e-05,0.505901,0.130252,0.00899393,0.0334245,1.18863,1645.77,0.000480763,3482.86
0.00906376,0.000223514,0.488864,0.151092,0.0445999,0.0306971,1.31094,2195.6,0.000641381,3516.69
0.00403281,0.00021005,0.419386,0.139312,-0.0825309,0.0328619,1.23473,1626.28,0.00047507,3489.09
0.00561399,0.000280738,0.434586,0.131653,0.15974,0.0331472,1.19176,1401.23,0.000409328,3483.57
0.00641202,0.000511451,0.513779,0.133284,-0.0338021,0.0323116,1.21533,1537.84,0.000449236,3495.19
0.00268975,-9.56459e-05,0.415744,0.138448,-0.057839,0.0329332,1.23086,2561.39,0.000748234,3503.47
0.00409784,0.000416744,0.444012,0.162757,0.142212,0.0291285,1.4145,1292.38,0.000377532,3495.72
-0.14741,0.000204291,0.372195,0.160588,0.0719711,0.0387592,1.23942,992.042,0.000289796,3487.02
-0.157,-2.53442e-05,0.417983,0.200465,0.0292925,0.0422521,1.39497,1405.02,0.000410436,3501.27
0.00733379,0.000522727,0.491627,0.163682,-0.00492593,0.0371263,1.29452,1370.28,0.000400287,3494.57
0.00313832,0.000115768,0.477583,0.15068,0.172969,0.0336726,1.28182,2310.35,0.0006749,3505.91
0.00293331,-0.000108609,0.418399,0.140972,0.0987617,0.0324668,1.24621,2297.52,0.000671151,3500.19
0.00333248,-6.10192e-05,0.453814,0.133639,-0.0514446,0.0304784,1.24611,1989.79,0.000581259,3489.17
0.00986088,6.87765e-05,0.404632,0.133838,0.0691411,0.0330451,1.21306,3154.66,0.000921541,3525.35
