mu,gam,sigma_j,sigma_v,rho,k,v,w,norm_w,sum
-0.64009,0.000528104,0.505157,0.168976,-0.162364,0.0250072,1.51262,59.989,0.000467653,3474.7
-0.639926,0.000468118,0.444075,0.172182,0.0298283,0.0257115,1.50544,42.6964,0.000332846,3497.42
-0.641097,0.00020949,0.465586,0.172411,-0.031093,0.0248709,1.54142,41.5908,0.000324227,3476.99
-0.651733,0.000289357,0.470269,0.162338,0.0667325,0.0240024,1.50663,6.76217,5.27155e-05,3470.64
-0.639521,0.000243592,0.487319,0.183488,-0.138568,0.0232801,1.66851,64.4805,0.000502667,3488.71
-0.64262,0.000505976,0.452305,0.168538,0.120417,0.024399,1.53906,55.2279,0.000430537,3485.34
-0.640566,0.000216781,0.415532,0.172802,-0.11357,0.0257981,1.51987,67.3047,0.000524684,3478.73
-0.640566,0.000213214,0.442752,0.174397,-0.159369,0.0254179,1.54925,91.9133,0.000716524,3493.96
-0.640566,0.000231814,0.42682,0.167595,0.0410127,0.0247441,1.50925,75.2731,0.000586802,3501.08
0.0904575,0.000775297,0.462579,0.214071,0.120447,0.024205,1.90453,23.8802,0.000186162,3482.27
-0.640566,0.000520536,0.462229,0.172282,-0.0954963,0.0250855,1.54217,104.228,0.000812521,3474.02
-0.640566,0.000324397,0.456461,0.173373,0.0215201,0.024553,1.57385,36.1319,0.000281672,3476.27
-0.6404,0.000571944,0.44609,0.171667,0.0560754,0.0267285,1.48028,17.3752,0.000135451,3468.27
-0.64262,0.000188536,0.497559,0.172769,0.0508078,0.0236193,1.57811,16.3917,0.000127784,3479.13
-0.640566,0.000277697,0.430819,0.170858,0.0219971,0.0253771,1.51856,95.7848,0.000746704,3507.36
-0.6404,0.000756717,0.447488,0.176453,0.0898325,0.026564,1.53259,35.525,0.00027694,3481.77
-0.64009,0.000479454,0.437522,0.179635,0.137944,0.0248438,1.59272,65.8996,0.00051373,3490.88
-0.64009,0.000238274,0.418047,0.175966,0.0320947,0.0251718,1.56303,38.7198,0.000301846,3481.76
-0.64262,0.000460551,0.398429,0.170329,-0.115548,0.0238496,1.53993,33.9717,0.000264832,3482.34
0.090448,0.000384466,0.479543,0.208238,-0.0277295,0.0230025,1.9073,11.7705,9.17584e-05,3480.13
-0.640566,0.000552787,0.447079,0.170482,0.0538264,0.0253401,1.52163,97.6097,0.000760931,3495.56
-0.640566,0.000350206,0.487404,0.172556,0.0610422,0.0250607,1.53483,42.6687,0.00033263,3490.75
-0.640566,0.000637705,0.413346,0.167026,0.0238789,0.0250007,1.50307,196.903,0.00153498,3506.46
-0.639347,0.000279812,0.444837,0.188076,-0.0273926,0.0237538,1.68527,71.4812,0.000557242,3472.68
-0.640477,0.000675275,0.464703,0.170091,0.0277802,0.025319,1.52221,38.8299,0.000302704,3479.49
-0.640566,0.000285943,0.463298,0.172151,-0.0226297,0.0257477,1.5072,210.209,0.00163872,3504.35
-0.640566,0.000550288,0.494886,0.163246,0.0312364,0.024738,1.48325,59.2743,0.000462082,3487.91
-0.640566,0.000514216,0.443434,0.179167,0.0453363,0.0252166,1.57983,80.4598,0.000627236,3498.75
-0.640566,0.000550011,0.441904,0.17614,-0.0548089,0.0260321,1.53053,106.084,0.00082699,3501.44
-0.640566,0.000564888,0.454708,0.166811,0.280833,0.0252813,1.48904,114.462,0.000892308,3495.56
-0.640566,0.000311594,0.453448,0.171793,-0.155893,0.0243238,1.54842,81.4628,0.000635055,3486.06
-0.640566,0.000451603,0.402812,0.169052,-0.0782225,0.0258434,1.48405,96.6535,0.000753477,3486.04
-0.640566,0.000527808,0.47126,0.174365,-0.00328145,0.0257645,1.52378,158.101,0.0012325,3504.76
-0.640566,0.000240168,0.461538,0.1788,0.119991,0.0244795,1.59254,42.6548,0.000332522,3484.17
-0.6404,0.000390401,0.447256,0.177727,-0.0181389,0.0261793,1.54145,42.4113,0.000330623,3482.68
0.0904823,0.000422557,0.447588,0.214029,-0.0906297,0.0241995,1.90356,20.1448,0.000157042,3465.86
-0.641025,0.000486713,0.425982,0.173044,-0.0325134,0.0248945,1.54286,131.174,0.00102259,3511.71
-0.640566,0.000322537,0.416777,0.170402,0.186225,0.0257217,1.50895,77.6288,0.000605167,3487.64
-0.639963,0.000666701,0.459277,0.173351,0.038219,0.0251592,1.5344,25.8833,0.000201777,3469.36
-0.639633,0.000674255,0.469912,0.179,-0.0579588,0.0244567,1.61082,70.3902,0.000548737,3494.71
-0.640566,0.000435365,0.42496,0.168372,0.122118,0.0255493,1.49411,168.084,0.00131032,3502.95
-0.640566,0.00058241,0.493198,0.165921,-0.110096,0.0252025,1.48856,185.115,0.00144309,3509.77
-0.640566,0.00043404,0.428803,0.169793,-0.137196,0.025664,1.50668,327.168,0.00255049,3511.26
-0.64262,0.000391179,0.437215,0.171844,0.11447,0.0240918,1.56,37.7146,0.00029401,3482.34
0.0889396,0.00046475,0.438429,0.203689,-0.0915114,0.0234689,1.83197,10.7706,8.39638e-05,3484.28
-0.640566,0.000273653,0.505472,0.173103,0.0836657,0.0248756,1.5601,36.0286,0.000280866,3479.86
-0.640566,0.000627217,0.455088,0.17733,-0.0557108,0.0249171,1.57897,92.3172,0.000719672,3491.81
-0.640566,0.00060192,0.473236,0.178008,0.108533,0.024812,1.58941,29.3153,0.000228532,3475.07
-0.640566,0.000402646,0.430868,0.173271,-0.0852044,0.0260146,1.51102,95.06,0.000741054,3506.15
-0.638615,0.000431147,0.440625,0.179986,0.0382555,0.0254998,1.56981,19.7897,0.000154273,3481.19
-0.648135,0.000480744,0.413149,0.155446,0.0146153,0.0248071,1.44002,22.561,0.000175877,3469.93
-0.640566,0.000458013,0.475674,0.16304,0.0305154,0.025877,1.45092,104.23,0.000812538,3506.31
-0.64262,0.000563372,0.52351,0.173572,0.00888174,0.0239167,1.57036,10.1631,7.92281e-05,3464.28
-0.640566,0.000319589,0.423746,0.169899,0.0862157,0.0244122,1.54296,118.637,0.00092485,3526.77
-0.640526,0.000401155,0.446005,0.175562,0.0810155,0.0251537,1.54845,7.07322,5.51403e-05,3477.07
-0.640493,0.000622219,0.494645,0.171732,-0.0748741,0.0253262,1.51829,107.095,0.000834871,3498.2
-0.640566,0.000559435,0.373176,0.171306,0.0111635,0.026024,1.49476,38.1895,0.000297712,3491.49
-0.640566,0.000439522,0.385911,0.189609,0.0810387,0.0262186,1.63321,47.6256,0.000371272,3487.01
-0.648263,0.000802242,0.441825,0.153351,0.17867,0.0244755,1.43887,18.0855,0.000140988,3457.96
-0.64262,0.000451716,0.453912,0.161996,0.0888818,0.0232331,1.5066,30.2093,0.000235501,3472.35
-0.639347,0.000666189,0.442264,0.1952,0.0955025,0.0239599,1.74782,14.1414,0.000110241,3474.1
-0.640566,0.000557606,0.425922,0.173158,-0.0574268,0.0254901,1.52771,190.242,0.00148306,3494.85
0.090448,0.000358016,0.515145,0.209335,0.0704615,0.023981,1.87536,25.3801,0.000197854,3473.76
-0.640566,0.000125118,0.425083,0.165719,0.0574101,0.0252565,1.49186,50.8731,0.000396588,3486.35
-0.64262,0.000628351,0.425059,0.177238,0.140464,0.0242229,1.59623,48.3068,0.000376583,3466.64
-0.640566,0.000409906,0.452165,0.170177,0.0763865,0.0253231,1.52076,132.865,0.00103577,3489.57
-0.640566,0.000730391,0.457363,0.171348,0.0508171,0.0258301,1.51018,59.9753,0.000467546,3486.91
-0.640566,0.00036438,0.42209,0.175885,0.0188879,0.0254373,1.54757,47.4027,0.000369535,3490.76
-0.640566,0.000435119,0.405222,0.161657,-0.0426211,0.0252116,1.46573,22.6487,0.000176561,3479.97
-0.64262,0.000374069,0.474191,0.160312,0.169387,0.0233487,1.49524,38.3128,0.000298673,3487.61
-0.640566,0.000626171,0.479415,0.170562,0.0322844,0.0251457,1.51862,25.2698,0.000196995,3467.39
-0.64262,0.000311687,0.424303,0.17472,0.0728263,0.024251,1.57062,61.0531,0.000475949,3496.22
-0.6404,0.000419121,0.430378,0.175838,-0.00162921,0.0269435,1.51413,65.3226,0.000509232,3490.09
-0.641025,0.000403005,0.425261,0.173794,-0.0930814,0.0250624,1.54229,193.419,0.00150783,3506.78
0.0904575,0.000493187,0.436702,0.20935,-0.0506405,0.0244592,1.85544,57.6997,0.000449807,3487.14
-0.640566,0.000783167,0.511571,0.17245,0.0830287,0.0252627,1.54639,64.7296,0.000504609,3485.01
-0.640566,0.000340641,0.457767,0.172073,0.0323125,0.0246591,1.55922,103.413,0.000806174,3494.12
0.089937,0.000410708,0.396002,0.211997,0.103709,0.0237765,1.90713,29.2168,0.000227764,3483.02
-0.640656,0.000376193,0.461239,0.172089,0.0648439,0.025585,1.53019,120.108,0.000936318,3495.67
-0.6404,0.000409847,0.487625,0.171091,-0.0192026,0.026419,1.50429,47.553,0.000370706,3485.16
-0.640566,0.000395988,0.39159,0.17245,-0.163851,0.0249164,1.54153,80.1395,0.000624739,3476.76
-0.640566,0.000526091,0.498095,0.17176,0.0797284,0.0256542,1.51765,76.6021,0.000597163,3498.16
-0.640566,0.00036816,0.487332,0.171379,-0.123984,0.0255309,1.51836,70.9249,0.000552906,3497.98
-0.640566,0.000432589,0.513209,0.171905,0.153087,0.0257222,1.51339,169.952,0.00132489,3482.16
-0.641197,0.00059622,0.497632,0.169794,-0.0392747,0.0241817,1.53744,10.1999,7.95146e-05,3467.82
-0.640566,0.000479797,0.44866,0.16987,0.0783313,0.0247993,1.53221,53.5762,0.000417661,3490.88
-0.6404,0.000599556,0.458263,0.174811,0.152162,0.0262412,1.53025,16.0665,0.000125249,3468.32
-0.640349,0.00023737,0.43946,0.173874,0.0340495,0.0252253,1.54193,114.102,0.000889502,3483.35
-0.6404,0.000655601,0.520186,0.16038,-0.0288986,0.0260657,1.44644,72.3541,0.000564047,3502.99
0.090448,0.000274641,0.466727,0.191174,-0.0531399,0.0244723,1.69621,18.9465,0.0001477,3472.77
-0.640566,0.000469927,0.38114,0.172537,0.0384216,0.0247159,1.54527,33.3409,0.000259914,3477.93
-0.640566,0.000566058,0.465294,0.18707,0.0604143,0.0252629,1.63497,31.4139,0.000244891,3488.6
-0.640566,0.000381333,0.43605,0.171533,0.14579,0.0250106,1.53316,24.7434,0.000192891,3487.54
-0.640566,0.000670783,0.515031,0.170009,0.0114886,0.0256396,1.49746,27.4978,0.000214363,3486.98
-0.640566,0.000642019,0.463465,0.172165,0.173869,0.0252908,1.53188,123.969,0.000966419,3507.77
-0.640566,0.000378435,0.399641,0.169525,-0.00556157,0.0251574,1.52371,83.8967,0.000654029,3500.38
-0.640652,0.00067548,0.466713,0.165362,-0.0762053,0.0260221,1.47274,33.8982,0.000264259,3469.87
-0.640566,0.000193745,0.461118,0.166862,0.218653,0.0256642,1.47665,23.9456,0.000186672,3474.02
-0.640566,0.00050837,0.468885,0.174198,0.0528573,0.0245933,1.56673,62.6353,0.000488283,3491.01
0.090448,0.000401368,0.55402,0.210628,-0.0896243,0.0239253,1.87012,12.6579,9.86765e-05,3471.79
-0.640566,0.000644517,0.492624,0.170963,-0.098267,0.0254553,1.52045,60.9377,0.000475048,3485.45
-0.640564,0.000613617,0.429604,0.174284,-0.0244091,0.0251063,1.55699,78.7129,0.000613617,3490.78
-0.640566,0.000587813,0.428388,0.168709,-0.085989,0.0250924,1.52023,65.7713,0.000512729,3478.25
