mu,gam,sigma_j,sigma_v,rho,k,v,w,norm_w,sum
-1.52312,0.000762909,0.456485,0.19256,0.0398988,0.0255101,1.68713,3065.89,0.000570043,3496.73
-1.52437,0.000510092,0.439634,0.192603,0.0622384,0.0255817,1.68542,3736.16,0.000694668,3492.72
-1.52267,0.000410662,0.461967,0.202297,0.193239,0.0257126,1.75616,2028.67,0.000377193,3491.62
-1.41465,0.00048774,0.48425,0.155341,-0.022251,0.0199987,1.56853,3328.11,0.000618798,3492.68
-1.41443,0.000446528,0.394188,0.172236,-0.0338793,0.0244709,1.56351,1695.71,0.000315285,3467.48
-1.41771,0.000464448,0.443599,0.1774,-0.102745,0.0247253,1.60194,2074.37,0.000385689,3476.09
-1.52283,0.000318142,0.447398,0.213742,-0.0240773,0.0246285,1.89007,790.829,0.000147039,3452.11
-1.52316,0.000559955,0.46788,0.20965,-0.00176719,0.0259105,1.80854,2208.08,0.00041055,3479.53
-1.41399,0.000753771,0.449012,0.163678,-0.100847,0.0207465,1.60962,3705.66,0.000688996,3491.86
-1.52637,0.000797956,0.447871,0.16913,-0.0768373,0.0244517,1.52953,4245.82,0.000789429,3505.71
-1.52208,0.000570505,0.403832,0.208396,0.190124,0.0242946,1.85977,700.629,0.000130269,3445.15
-1.42104,0.000705468,0.411325,0.175847,-0.0968044,0.0243515,1.59833,821.984,0.000152832,3459.29
-1.52345,0.000500878,0.403523,0.212333,0.117506,0.0260825,1.82465,1325.28,0.000246411,3476.32
-1.52496,0.000777077,0.427564,0.211715,0.0455879,0.0260345,1.82121,1452.92,0.000270143,3472.39
-1.52633,0.000772935,0.435605,0.224255,0.064152,0.0251515,1.94683,1145.86,0.00021305,3457.68
-1.41493,0.00072755,0.469981,0.169638,-0.0347295,0.0209692,1.64747,3224.88,0.000599605,3491.3
-1.41596,0.000682818,0.493322,0.166247,-0.13571,0.0243375,1.52058,2935.71,0.000545839,3494.25
-1.52258,0.000514438,0.452944,0.193717,0.0113098,0.0257121,1.68505,2862.62,0.000532249,3492.81
-1.524,0.000742076,0.445306,0.208579,0.258102,0.0258526,1.79952,1381.25,0.000256817,3464.78
-1.41089,0.000324884,0.477159,0.157768,0.0371322,0.0198695,1.58015,3882.38,0.000721854,3503.21
