mu,gam,sigma_j,sigma_v,rho,k,v,w,norm_w,sum
0.127243,0.000521924,0.415935,0.177207,0.196816,1.4485,0.031536,0.00242667,0.000281361,3533.9
0.119195,0.000525794,0.458875,0.161922,-0.379952,1.44325,0.0262503,0.002582,0.000299371,3537.04
0.125089,0.000397213,0.377283,0.176966,0.00707798,1.55082,0.0260199,0.0245794,0.00284987,3573.36
0.124644,0.000484018,0.416847,0.159784,-0.0108959,1.4045,0.0282089,0.00229691,0.000266317,3526.89
0.125142,0.000320279,0.370083,0.177027,-0.0774089,1.56108,0.0258559,0.00450845,0.000522734,3553.57
0.115638,0.000538699,0.434705,0.15555,-0.207731,1.4632,0.0235268,0.00367753,0.000426393,3532.42
0.124905,0.000607335,0.387392,0.177097,0.00961528,1.56128,0.0258604,0.0188372,0.00218409,3558.53
0.125023,0.000416864,0.35902,0.164675,-0.221774,1.43622,0.0280798,0.00295115,0.000342172,3526.5
0.125076,0.000451086,0.439268,0.176846,-0.0127335,1.55474,0.0259286,0.0124279,0.00144096,3553.07
0.125078,0.000232231,0.439561,0.149087,-0.107532,1.32757,0.029983,0.00380811,0.000441533,3544.31
0.125022,0.000498991,0.471539,0.176751,0.0143306,1.55082,0.0259954,0.00710035,0.000823254,3550.88
0.125015,0.000471773,0.401571,0.17758,0.030349,1.55754,0.0259776,0.00892167,0.00103443,3562
0.124901,0.000506804,0.437588,0.177111,0.0541045,1.55213,0.0260145,0.0020624,0.000239126,3531.64
0.125047,0.000211572,0.413362,0.17742,-0.0919803,1.55565,0.0259908,0.00405456,0.000470109,3533.18
0.124905,0.00023541,0.405098,0.177077,-0.0255277,1.55724,0.0259387,0.0136604,0.00158386,3558.15
0.113709,0.000228788,0.407469,0.147005,-0.051419,1.42477,0.023243,0.00580512,0.000673078,3558.32
0.11277,0.000703283,0.453893,0.145498,-0.0538304,1.40226,0.0233156,0.00484413,0.000561655,3532.1
0.125162,0.000183195,0.370761,0.177405,0.00661917,1.55425,0.0259955,0.0024499,0.000284055,3533.01
0.125142,0.000193111,0.451865,0.177268,-0.12792,1.55263,0.0260241,0.00515174,0.000597321,3555.98
0.123094,0.000369077,0.36809,0.154196,-0.146819,1.24865,0.0375305,0.0063707,0.000738655,3564.08
0.127546,0.000462076,0.445669,0.165199,-0.282189,1.43019,0.0280001,0.00172343,0.000199824,3532.98
0.124905,0.000342117,0.394139,0.177958,-0.0282044,1.55738,0.0259855,0.00159064,0.000184428,3529.2
0.125746,0.000454223,0.397498,0.153307,-0.183594,1.34414,0.0294223,0.0043253,0.000501499,3539.69
0.142203,0.000388893,0.37871,0.170086,0.0232208,1.48583,0.0266574,0.00219727,0.000254764,3528.95
0.12519,0.000298326,0.369414,0.17633,-0.0471319,1.55592,0.0258624,0.00312884,0.000362775,3524.22
0.121039,0.000360794,0.426684,0.165016,-0.122565,1.5144,0.0247331,0.00160214,0.000185761,3523.32
0.125142,0.000524846,0.388903,0.176738,-0.0355917,1.5555,0.0259219,0.0115719,0.00134171,3567.96
0.115632,0.00049161,0.40641,0.154665,0.06113,1.42134,0.0255971,0.00434151,0.000503379,3541.15
0.125142,0.000445376,0.352438,0.177153,-0.160441,1.55697,0.0259384,0.00471562,0.000546755,3530.26
0.133241,0.000270891,0.410015,0.146348,-0.150552,1.31235,0.0290227,0.0145076,0.0016821,3567.53
0.115378,0.000296641,0.435409,0.140816,0.0836937,1.35871,0.0242342,0.0052195,0.000605178,3537.84
0.125015,0.000633014,0.426826,0.17823,-0.0112513,1.55895,0.0260281,0.00826182,0.000957921,3546.14
0.131476,0.000206305,0.402884,0.166472,0.0384164,1.38299,0.0318466,0.00584763,0.000678007,3554.86
0.122114,0.000445519,0.447955,0.149468,0.0500603,1.40637,0.0247577,0.00560511,0.000649887,3538.74
0.126396,0.000640209,0.409847,0.120195,-0.0669877,1.25737,0.0235298,0.00663106,0.000768842,3543.72
0.122108,0.000244059,0.38669,0.17678,0.164548,1.49892,0.0278604,0.00164479,0.000190707,3537.39
0.129475,0.000195452,0.445438,0.136189,-0.0604227,1.32945,0.0240989,0.0160942,0.00186606,3559.09
0.121794,0.000390335,0.365691,0.171889,-0.190496,1.46589,0.0281321,0.00218904,0.000253809,3521.9
0.126118,0.000414644,0.411529,0.159868,-0.131788,1.395,0.0281686,0.00377048,0.00043717,3537.66
0.125078,0.000553351,0.461126,0.149563,0.0780697,1.32757,0.0300364,0.00294548,0.000341515,3526.65
0.137051,0.000397406,0.382734,0.142173,0.109398,1.36184,0.0242456,0.00457417,0.000530354,3537.37
0.141089,0.000391027,0.457599,0.120379,0.000212442,1.29224,0.0217412,0.00748417,0.000867756,3529.19
