mu,gam,sigma_j,sigma_v,rho,k,v,w,norm_w,sum
-0.260554,0.000350068,0.453182,0.204285,0.229059,2.01044,0.0197017,1.65612e+17,0.000690038,3510.11
-0.268905,0.000327682,0.403988,0.175493,0.0838077,1.72074,0.0197849,8.54959e+16,0.000356227,3482.54
-0.260567,0.000275803,0.506608,0.203136,0.12409,2.01974,0.0195157,1.49154e+17,0.000621463,3520.67
-0.260393,0.000472405,0.458943,0.204082,0.144629,2.01127,0.0196384,1.46239e+17,0.00060932,3514.3
-0.263122,0.000395799,0.492938,0.20844,0.220044,2.082,0.0193703,6.68854e+16,0.000278684,3476.78
-0.260575,0.00052836,0.437755,0.204305,0.0860809,2.01632,0.0196462,1.03113e+17,0.000429631,3493.68
-0.266745,0.000366291,0.460014,0.166422,-0.0474639,1.73509,0.0180152,1.38942e+17,0.000578916,3507.93
-0.260567,0.00049746,0.456608,0.204094,0.122157,2.04968,0.0193313,9.59681e+16,0.00039986,3504.41
-0.258016,0.000570493,0.420999,0.194112,-0.0873091,1.94567,0.0190285,1.13408e+17,0.000472524,3505.13
-0.262433,0.000353382,0.431015,0.208253,0.321703,2.06899,0.0196743,1.17031e+17,0.000487619,3499.23
-0.260554,0.00022825,0.49684,0.204379,0.0455271,2.01044,0.0197113,1.22064e+17,0.000508593,3503.67
-0.262481,0.000608726,0.453984,0.207738,0.043932,2.07469,0.0194671,9.85336e+16,0.000410549,3489.07
-0.260567,0.000688338,0.471864,0.204341,0.11371,2.03887,0.0194389,9.88955e+16,0.000412057,3504.53
-0.260282,0.000533382,0.422395,0.20329,0.118781,2.00732,0.0196858,1.09192e+17,0.000454958,3502.29
-0.26058,0.000323764,0.470133,0.204285,0.316171,2.01044,0.0197017,1.28022e+17,0.000533414,3500.55
-0.259782,0.000690547,0.474271,0.204333,0.0197517,2.02393,0.0195083,9.03043e+16,0.000376261,3493.12
-0.269391,0.000504843,0.491985,0.166011,-0.0486565,1.65872,0.0197845,1.45752e+17,0.00060729,3499.33
-0.262468,0.000723125,0.514703,0.207527,0.118332,2.06754,0.0194729,9.32237e+16,0.000388425,3494.77
-0.260567,0.000384498,0.401314,0.204321,0.0494508,2.03572,0.0194606,5.31273e+16,0.00022136,3472.88
-0.260567,0.000288194,0.434581,0.204379,0.190409,2.01742,0.0196429,8.33543e+16,0.000347303,3482.85
-0.260567,0.000278533,0.447408,0.204634,0.200905,2.02563,0.0195579,1.22783e+17,0.000511585,3507.6
-0.258863,0.000229853,0.424472,0.199116,0.201217,1.98346,0.0193969,1.42062e+17,0.000591916,3516.14
-0.260174,0.000567019,0.462884,0.19918,0.022382,1.99543,0.019309,1.15324e+17,0.000480509,3514.43
-0.268706,0.000311621,0.434982,0.164699,-0.0617335,1.65863,0.0196731,2.05755e+17,0.000857295,3512.62
-0.260554,0.000239612,0.50243,0.204292,0.0104218,2.01044,0.0197023,1.06128e+17,0.000442193,3501.17
-0.256955,0.0002925,0.444098,0.190405,0.0923656,1.91288,0.019031,1.49195e+17,0.000621633,3514.45
-0.263026,0.000608765,0.407539,0.208852,0.258167,2.07702,0.0195328,1.23403e+17,0.00051417,3513.06
-0.269248,0.00044947,0.492774,0.166664,0.0677421,1.67496,0.0195508,1.50162e+17,0.000625665,3515.15
