mu,gam,sigma_j,sigma_v,rho,k,v,w,norm_w,sum
0.135645,0.000174286,0.427172,0.189799,0.062142,0.0245204,1.69442,79.1589,0.000545166,3539.56
0.121767,0.00017309,0.446709,0.171736,-0.0123835,0.0217551,1.64726,70.532,0.000485752,3511.02
0.130897,-2.59962e-05,0.500409,0.1857,-0.12524,0.0245972,1.6515,74.6918,0.000514401,3522.1
0.122565,0.000132274,0.460648,0.187284,0.156803,0.0226443,1.71627,74.7877,0.000515061,3549.06
0.129596,0.000277728,0.408434,0.191415,0.0189563,0.0249413,1.68769,65.5484,0.00045143,3506.47
0.123624,0.000134049,0.431808,0.181589,-0.0132902,0.0246216,1.62748,83.684,0.00057633,3552.93
0.121792,0.000171612,0.444561,0.18696,0.0418739,0.0247802,1.6424,73.1958,0.000504098,3522.11
0.133312,0.000231743,0.571234,0.19023,-0.0452612,0.0250951,1.66391,78.4852,0.000540526,3537.22
0.122188,0.000178346,0.421584,0.192734,0.14817,0.0236943,1.72621,69.2013,0.000476588,3515.58
0.130706,0.00019896,0.445507,0.188985,-0.0126553,0.0252505,1.66071,74.8793,0.000515692,3532.85
0.120189,-3.94353e-05,0.47803,0.172574,-0.0390868,0.0269406,1.50169,76.0307,0.000523622,3522.03
0.119962,0.00053055,0.418778,0.162412,0.0699293,0.0238586,1.49023,72.8695,0.000501851,3525.79
0.131817,0.000158919,0.459119,0.19991,0.159821,0.0250135,1.75245,75.4185,0.000519406,3537.22
0.135028,0.000150167,0.413428,0.163905,-0.0773021,0.0267209,1.45031,68.5852,0.000472345,3513.52
0.122504,8.38359e-05,0.464874,0.186762,-0.231698,0.0245149,1.6655,77.0754,0.000530817,3535.94
0.130513,-8.94528e-05,0.544872,0.190273,-0.0880617,0.0246384,1.69074,76.2424,0.00052508,3525.52
0.124992,0.000138879,0.483067,0.186384,-0.203719,0.024686,1.65378,68.0682,0.000468785,3505.6
0.12678,0.00035372,0.499313,0.186856,0.0467648,0.0227441,1.72228,66.9813,0.000461299,3495.9
