mu,gam,sigma_j,sigma_v,rho,k,v,w,norm_w,sum
0.0469527,0.000353541,0.414849,0.186618,0.145638,1.33638,0.0429695,595652,0.000458448,3445.68
0.0522404,0.000459385,0.435046,0.196008,-0.0647543,1.43509,0.038948,698160,0.000537343,3470.48
0.0492188,0.000482503,0.448711,0.14743,-0.00356047,1.30486,0.0316272,763660,0.000587756,3475.39
0.0508594,0.000118849,0.486952,0.17214,-0.128403,1.3292,0.0374983,754147,0.000580434,3474.06
0.0513492,0.000432228,0.446574,0.204415,0.174729,1.30411,0.0521391,707740,0.000544717,3483.7
0.0515647,0.000349346,0.47549,0.193939,0.149239,1.42144,0.0388655,801849,0.000617148,3497.95
0.0537436,0.000372581,0.429223,0.199682,0.244792,1.29267,0.0511664,424997,0.000327102,3426.67
0.0469227,0.000149155,0.460758,0.217898,-0.053113,1.49743,0.0428529,480923,0.000370145,3445.5
0.0503852,0.000610207,0.484695,0.170346,-0.208874,1.32371,0.0375068,686942,0.000528709,3468.9
0.0514614,0.000274839,0.411595,0.19548,-0.201905,1.41281,0.0396289,509951,0.000392487,3449.66
0.0516457,0.000252044,0.418731,0.229059,-0.0588675,1.50459,0.0457508,454729,0.000349985,3446.14
0.0464648,0.000366329,0.446107,0.184686,0.010548,1.33763,0.042722,497141,0.000382628,3443.35
0.0468863,0.000487538,0.415296,0.216595,0.0303509,1.48086,0.0433591,660930,0.000508689,3471.64
0.0520134,0.000544443,0.550207,0.207933,0.253007,1.30608,0.0525536,710060,0.000546502,3463.42
0.0460526,0.000359209,0.553863,0.185024,0.176865,1.34705,0.0426265,471650,0.000363008,3430.56
0.0512298,0.000480558,0.456259,0.196972,0.172741,1.43919,0.0390084,498703,0.00038383,3430.48
0.046577,0.000578289,0.512803,0.184846,0.00328395,1.3997,0.0371532,678322,0.000522075,3472.71
0.0510404,0.000267657,0.518506,0.190724,-0.0240909,1.40293,0.0386564,740110,0.00056963,3477.66
0.0522192,0.000428323,0.478649,0.200037,-0.128234,1.46222,0.037648,540961,0.000416354,3447.5
0.0466506,0.000354876,0.4024,0.217276,-0.0407313,1.47016,0.0437755,712803,0.000548614,3478.57
0.0550194,0.000512431,0.483757,0.185637,0.0713009,1.37825,0.0389396,750339,0.000577503,3467.3
0.0517003,0.00060232,0.497132,0.167043,-0.11608,1.3292,0.036848,807944,0.000621839,3464.02
0.0520076,0.000381571,0.45135,0.193757,-0.100681,1.43172,0.0387732,794003,0.000611109,3483.85
0.0462815,0.000192493,0.472458,0.201431,0.167354,1.48688,0.0378773,671138,0.000516546,3460.31
0.044758,0.000408132,0.468405,0.164369,-0.0586977,1.33658,0.035595,516506,0.000397532,3441.99
0.0529131,0.000619905,0.500416,0.196143,0.121924,1.41507,0.0395708,678973,0.000522576,3466.28
0.0518608,0.000359732,0.469512,0.211598,0.267645,1.31938,0.0525573,636394,0.000489805,3462.26
0.0515888,0.000569775,0.448808,0.202722,0.31607,1.27173,0.0535437,576237,0.000443505,3463.63
0.0515231,0.000463913,0.431406,0.198907,0.0965798,1.44946,0.0388248,631909,0.000486353,3467.12
0.0462742,0.000250615,0.429089,0.185458,0.137574,1.33541,0.0428732,632988,0.000487183,3458.61
0.0557257,0.000625646,0.48042,0.184372,-0.0453912,1.38327,0.0375555,572332,0.000440499,3449.22
0.0514516,0.000232426,0.414256,0.192331,0.0590223,1.43409,0.0383229,806184,0.000620485,3477.68
0.0510872,0.000473443,0.44656,0.193473,0.0579107,1.40402,0.0391997,798593,0.000614642,3492.25
0.0489635,0.000439071,0.491176,0.19308,-0.000605852,1.4081,0.0393292,680782,0.000523968,3475.85
0.0516787,0.000286013,0.421416,0.193632,0.0252589,1.40203,0.0395993,753875,0.000580225,3483.41
0.0522626,0.000146889,0.402125,0.190802,-0.132652,1.39179,0.0390162,653957,0.000503322,3457.91
0.0523994,0.000156999,0.461221,0.196357,-0.014611,1.48597,0.0357129,564050,0.000434125,3455.28
0.0514853,0.000696498,0.501477,0.201696,-0.0873381,1.49934,0.0371608,489777,0.00037696,3435.84
0.0516429,0.000520825,0.479954,0.205053,0.247096,1.30246,0.0522597,625556,0.000481463,3471.03
