mu,gam,sigma_j,sigma_v,rho,k,v,w,norm_w,sum
0.518829,0.000324463,0.410786,0.155855,-0.0501923,0.0403464,1.22731,0.00334347,0.000228805,3446.46
0.519096,0.000312195,0.431872,0.203836,-0.0551064,0.0465188,1.33417,0.00384011,0.000262791,3457.3
0.520472,0.000487983,0.444379,0.159777,-0.120145,0.0404981,1.23882,0.00465924,0.000318846,3442.36
0.532692,0.000315117,0.443532,0.145819,-0.0314735,0.0432211,1.17214,0.00392572,0.00026865,3437.78
0.560675,0.000640655,0.411945,0.192617,-0.0350795,0.0433284,1.37052,0.00376859,0.000257896,3451.92
0.509047,0.000625656,0.369438,0.170695,-0.0796914,0.0383203,1.32103,0.0029993,0.000205252,3427.72
0.529698,0.000253112,0.458115,0.137762,0.0947698,0.0423268,1.14944,0.00490511,0.000335672,3448.13
0.521085,0.000252418,0.401183,0.152061,-0.156102,0.0416491,1.21729,0.00942222,0.000644793,3460.31
0.532286,0.000382896,0.437392,0.131371,0.112885,0.0420893,1.13235,0.00232582,0.000159163,3417.85
0.527288,0.000411573,0.370772,0.130565,0.0198825,0.0416306,1.14042,0.00436219,0.000298518,3432.53
0.51671,0.000374802,0.434068,0.158659,-0.0570813,0.0378145,1.27625,0.00716131,0.000490071,3443.55
0.532728,0.000547045,0.467675,0.149541,0.0429511,0.0411312,1.19614,0.0113126,0.000774159,3449.96
0.532464,0.00041317,0.419578,0.143778,-0.0258733,0.043369,1.16924,0.0110767,0.000758013,3450.28
0.509929,0.000518626,0.475347,0.177209,0.056396,0.0447579,1.25214,0.0127876,0.000875094,3463.25
0.507911,0.000442649,0.458857,0.20978,-0.309114,0.0508154,1.34057,0.00137362,9.40014e-05,3435.61
0.509611,0.000391491,0.45356,0.185789,-0.00826169,0.0430611,1.31482,0.00469041,0.000320979,3459.29
0.527268,0.000338152,0.391946,0.147863,-0.163006,0.0406224,1.18139,0.00347105,0.000237535,3443.36
0.52514,0.000683165,0.407586,0.169358,-0.0758457,0.0418707,1.29123,0.00685571,0.000469158,3437.62
0.529944,0.000627846,0.410734,0.16372,-0.0897367,0.0433498,1.23381,0.00400611,0.000274151,3444.78
0.521962,0.000448949,0.452422,0.170306,-0.080267,0.0388927,1.32076,0.00166408,0.000113878,3427.98
0.518135,0.000281987,0.416698,0.144811,0.118626,0.0434343,1.17531,0.0119502,0.00081779,3447.45
0.50996,0.000232658,0.463552,0.160711,-0.075096,0.0390701,1.27595,0.00689824,0.000472068,3446.32
