mu,gam,sigma_j,sigma_v,rho,k,v,w,norm_w,sum
-0.156471,-0.000362918,0.412149,0.167896,0.120059,0.0263388,1.49291,0.47672,0.000113114,3518.1
-0.159592,-6.37521e-05,0.408089,0.231009,-0.256942,0.026973,1.94114,1.58886,0.000377,3547.56
-0.159592,-7.77665e-05,0.385567,0.230715,-0.318077,0.0269541,1.94002,2.89775,0.000687568,3572.3
-0.159614,0.000112286,0.447951,0.230393,-0.195941,0.0269368,1.93724,5.68241,0.0013483,3557.15
-0.160334,-5.96827e-05,0.396461,0.233457,-0.221567,0.0272436,1.93738,0.448215,0.000106351,3530.75
-0.162522,-0.000134301,0.377603,0.163355,0.085294,0.03078,1.38599,1.22577,0.000290847,3523.08
-0.160329,-0.00020588,0.381351,0.168442,0.292902,0.0262105,1.49083,2.85846,0.000678246,3549.47
-0.159592,-2.43681e-05,0.366716,0.230897,-0.0898933,0.0269789,1.93976,2.26614,0.000537701,3542.8
-0.160412,-2.94477e-05,0.402701,0.238618,-0.010328,0.0277676,1.97903,3.06511,0.000727279,3553.1
-0.161034,-0.000169714,0.385024,0.237637,0.237484,0.0277681,1.97075,0.626532,0.000148661,3528.31
-0.149677,5.78863e-05,0.422319,0.211458,0.00694991,0.0261117,1.81064,0.657955,0.000156117,3527.96
-0.16056,-4.80938e-05,0.455809,0.238338,0.0857885,0.0278116,1.97405,1.09103,0.000258877,3540.05
-0.159592,-0.000150631,0.394178,0.231201,-0.0954527,0.0270075,1.94046,0.825756,0.000195932,3540.32
-0.159642,-0.000167262,0.3392,0.231427,-0.16236,0.02727,1.91985,2.9006,0.000688244,3548.22
-0.18994,0.000126068,0.399212,0.148393,0.00621376,0.0346108,1.22623,2.42481,0.00057535,3547.92
-0.155024,0.000118461,0.367071,0.19679,0.135777,0.0253373,1.7174,2.36561,0.000561304,3560.94
-0.161002,1.91621e-05,0.436458,0.236786,0.274246,0.0282672,1.93301,1.09029,0.000258701,3540.9
-0.159592,-0.000182089,0.397193,0.231152,-0.255048,0.027042,1.93516,2.24677,0.000533105,3565.99
-0.159592,5.03516e-05,0.406579,0.230661,-0.123268,0.0269489,1.94003,0.876237,0.00020791,3551.49
-0.196708,-0.000125538,0.413376,0.142015,0.135544,0.0349473,1.2004,2.62521,0.0006229,3536.79
-0.195744,5.72848e-05,0.387828,0.129643,-0.0211608,0.0319278,1.19664,3.2629,0.000774209,3540.15
-0.154183,-4.49558e-05,0.440805,0.198896,0.131922,0.0253502,1.7377,1.93454,0.000459019,3549.08
-0.153822,-0.000113952,0.429068,0.198457,0.232817,0.0254377,1.73185,3.74857,0.000889448,3567.67
-0.159593,7.59338e-05,0.401668,0.230715,-0.281079,0.0269541,1.94002,1.89751,0.000450233,3548.5
