mu,gam,sigma_j,sigma_v,rho,k,v,w,norm_w,sum
0.853023,0.000224587,0.564471,0.188424,0.0336434,0.0432364,1.33658,0.00266593,0.000236654,3395.17
0.847854,0.000432818,0.521963,0.18431,-0.0450521,0.0437724,1.32349,0.00467536,0.000415032,3406.85
0.844655,0.000258419,0.559394,0.231799,-0.260489,0.0340379,1.7098,0.0028003,0.000248582,3397.33
0.829207,0.000259091,0.513476,0.201098,-0.0459371,0.027869,1.6705,0.00281896,0.000250239,3394.77
0.829294,0.000117925,0.536095,0.19445,0.182527,0.0275064,1.64416,0.00834819,0.000741068,3401.92
0.84183,0.000364364,0.456437,0.210191,0.168561,0.0472031,1.3696,0.000924811,8.20954e-05,3369.59
0.830793,0.000323501,0.517083,0.195015,0.116723,0.0276877,1.63813,0.0141903,0.00125967,3413.93
0.848247,0.000254114,0.468815,0.186893,0.0719836,0.0440116,1.30782,0.0203628,0.0018076,3418.77
0.84407,0.000387682,0.515939,0.246661,0.0174542,0.0359689,1.77131,0.00596296,0.000529332,3406.95
0.841964,0.000276442,0.46486,0.245274,0.0892301,0.0357611,1.77075,0.00477837,0.000424175,3391.52
0.842069,8.48209e-05,0.525644,0.243736,0.0804023,0.0357243,1.75852,0.00338632,0.000300604,3396.44
0.852253,0.000169875,0.521839,0.186916,0.161758,0.0428212,1.34985,0.00370947,0.000329289,3411.04
0.828597,9.70894e-05,0.498675,0.182751,0.0944605,0.026947,1.5729,0.0087028,0.000772547,3417.77
0.833981,0.00024474,0.491375,0.204137,0.0663753,0.0306542,1.61658,0.000864462,7.67382e-05,3392.25
0.842004,0.000115159,0.51938,0.244968,0.153713,0.0356793,1.77271,0.00219057,0.000194457,3393.14
0.849078,8.1622e-05,0.553994,0.184916,-0.158275,0.044915,1.29927,0.00638846,0.000567103,3394.91
0.830553,1.16663e-05,0.540325,0.195795,0.0264103,0.0277738,1.62858,0.00148728,0.000132026,3392.43
0.844241,0.000138311,0.516062,0.202869,0.08946,0.0451119,1.36076,0.00113956,0.000101159,3383.34
0.848115,0.000274548,0.443365,0.176359,-0.0025266,0.0438627,1.28561,0.00250553,0.000222415,3390.15
0.850797,5.98387e-05,0.502379,0.196431,0.0218277,0.0446573,1.33929,0.0249968,0.00221896,3412.69
0.842448,0.000176182,0.427251,0.247733,0.150188,0.0353691,1.78967,0.00147767,0.000131173,3388.79
0.831279,0.000350532,0.455656,0.19296,-0.0497003,0.0281043,1.60027,0.00370855,0.000329207,3392.93
0.847406,8.48329e-05,0.484891,0.185143,-0.0649634,0.0437392,1.31112,0.0094129,0.000835582,3408.26
0.852987,0.000172084,0.517752,0.183795,0.0734959,0.0442669,1.30171,0.00997668,0.000885629,3403.12
0.852874,0.000106958,0.520671,0.184409,0.0672271,0.0445878,1.3027,0.00540573,0.000479866,3398.89
0.842874,-1.50037e-05,0.473939,0.247849,-0.0553127,0.0360077,1.77764,0.00795264,0.000705955,3391.31
0.849412,-0.00017817,0.535776,0.187205,-0.0854487,0.0448399,1.2985,0.00242601,0.000215357,3393.33
0.850682,0.000437515,0.596503,0.200057,-0.156067,0.0439739,1.38509,0.00594843,0.000528041,3403.45
0.842224,7.73081e-05,0.470617,0.245318,-0.010467,0.0357486,1.7712,0.00357151,0.000317043,3418.12
0.853269,0.000202132,0.537526,0.193217,0.00700404,0.0446425,1.31626,0.00869217,0.000771603,3391.41
0.849912,9.70977e-05,0.632779,0.182686,0.0629399,0.0441207,1.30889,0.00289253,0.000256769,3373.28
0.843557,0.000143873,0.482712,0.24505,-0.1171,0.035703,1.77209,0.00803338,0.000713122,3411.19
0.848804,0.000587764,0.528539,0.193799,0.0450245,0.0432157,1.34554,0.00725846,0.000644332,3406.98
0.841607,8.93974e-05,0.482588,0.246836,0.076283,0.0359209,1.77518,0.00809423,0.000718524,3399.36
0.842224,0.000261763,0.516326,0.245318,0.0903775,0.0357486,1.7712,0.00417007,0.000370177,3424.6
0.843139,-6.21997e-05,0.464131,0.248139,0.0552643,0.0358098,1.77228,0.000777744,6.90403e-05,3395.84
0.849056,0.000162821,0.490796,0.186568,0.0671383,0.0448663,1.2984,0.00671651,0.000596224,3404.57
0.854344,-3.80314e-05,0.432905,0.190177,0.0479501,0.0435886,1.34301,0.0090567,0.000803962,3408.25
0.843503,0.00036582,0.530048,0.240307,-0.0702401,0.035568,1.74459,0.00259046,0.000229955,3411.12
0.830981,0.000195859,0.451003,0.194342,0.0731612,0.0277673,1.63415,0.00395627,0.000351197,3398.25
0.852147,0.000273304,0.466202,0.182805,0.202311,0.0432336,1.30465,0.00485764,0.000431212,3389.36
0.836713,8.75161e-05,0.533328,0.205149,-0.0329567,0.0313271,1.60105,0.00713276,0.000633174,3392.27
0.819115,1.05099e-05,0.468924,0.226969,0.0368377,0.031453,1.74281,0.00350012,0.000310705,3361.39
0.848675,0.000242609,0.450648,0.183541,0.0161544,0.0441048,1.30859,0.00374132,0.000332117,3411.74
0.853895,-4.51385e-05,0.500342,0.183132,-0.0952761,0.0438514,1.30621,0.00688566,0.000611239,3401.79
0.84105,-0.000137079,0.523334,0.240982,-0.0134712,0.0353462,1.74756,0.00208637,0.000185207,3392.74
0.844924,0.000377041,0.499958,0.248416,0.0207142,0.0363001,1.75911,0.00343739,0.000305137,3404.54
0.849475,0.00037892,0.523103,0.179291,-0.0762275,0.0439426,1.28254,0.00431856,0.000383358,3394.29
0.848098,0.000569905,0.506265,0.183991,-0.0646694,0.0445417,1.29564,0.00832586,0.000739086,3405.38
0.848132,0.000227571,0.500689,0.184588,-0.0700274,0.0432859,1.32968,0.0040129,0.000356225,3392.09
0.830091,0.000361042,0.473005,0.194523,0.0518838,0.028148,1.6178,0.00163387,0.000145039,3375.62
0.852495,0.000223427,0.482153,0.174086,0.0940694,0.0443058,1.27338,0.0194861,0.00172978,3412.59
0.842455,7.62717e-05,0.520451,0.246858,-0.0650956,0.0362114,1.75634,0.00285637,0.000253559,3402.41
0.844773,0.000442136,0.528435,0.247524,0.234161,0.0361874,1.76722,0.00337712,0.000299787,3401.8
0.84388,0.000261227,0.452979,0.244026,0.10279,0.035649,1.77118,0.0165386,0.00146813,3423.62
0.852302,0.000212671,0.472219,0.161437,0.0403299,0.0415771,1.23095,0.00403026,0.000357766,3388
0.83088,0.000423629,0.507758,0.198527,-0.021543,0.027322,1.66663,0.00125461,0.000111372,3373.97
0.854502,0.000148473,0.504685,0.184923,0.0264884,0.0438313,1.32247,0.00564768,0.000501344,3412.64
