mu,gam,sigma_j,sigma_v,rho,k,v,w,norm_w,sum
-0.157322,-0.000318736,0.403159,0.210457,0.0300432,1.78303,0.0265367,0.000824748,0.000421673,3579.66
-0.157276,1.0629e-05,0.355767,0.210483,-0.0454751,1.76809,0.0267316,0.00168661,0.00086232,3592.19
-0.156408,0.000100457,0.396358,0.188017,0.358142,1.61235,0.0264315,0.000773007,0.000395219,3573.35
-0.15726,-0.000513025,0.45455,0.210355,-0.0951794,1.77735,0.0266342,0.00117863,0.000602602,3573.05
-0.158144,-7.7366e-06,0.41632,0.212886,0.0408587,1.80468,0.0262999,0.000514087,0.00026284,3570.31
-0.156952,-0.000230143,0.465263,0.191609,0.166444,1.6937,0.0249792,0.00139748,0.000714495,3587.46
-0.161358,5.47627e-05,0.3775,0.206681,0.195516,1.75212,0.0263994,0.000470896,0.000240757,3545.51
-0.15784,-0.000322936,0.369954,0.210764,0.0454593,1.78685,0.0265642,0.000923504,0.000472164,3580.98
-0.156824,-7.39278e-05,0.388599,0.192438,0.334056,1.69396,0.0250673,0.000524679,0.000268255,3560.44
-0.157772,-0.000304555,0.399228,0.206843,0.0394911,1.77364,0.0260022,0.00143848,0.00073546,3587.99
-0.157144,5.3596e-05,0.345474,0.19078,0.276094,1.68332,0.0250638,0.00076695,0.000392122,3554.51
-0.157234,-0.000141684,0.398643,0.191252,0.230731,1.69391,0.0249451,0.000830496,0.000424612,3566.44
-0.157015,-9.21192e-05,0.361806,0.21477,0.203992,1.82354,0.0262052,0.00173456,0.000886838,3588.99
-0.158097,7.99253e-05,0.395955,0.190262,0.200735,1.68785,0.0249285,0.000495373,0.000253272,3555.5
-0.157276,0.000357904,0.435711,0.212228,0.258432,1.80819,0.026187,0.00131758,0.000673644,3586.35
-0.157015,0.000160498,0.37245,0.192032,0.46226,1.71033,0.0247165,0.000953364,0.000487431,3564.93
-0.156948,-8.49676e-05,0.410538,0.21342,0.0108495,1.79212,0.0266647,0.000399199,0.0002041,3546.2
-0.157155,6.40032e-06,0.389343,0.21207,0.0496209,1.7862,0.0267212,0.0014608,0.000746872,3590.14
-0.1573,0.000300952,0.420222,0.214442,0.140808,1.85839,0.0251445,0.000538594,0.00027537,3562.12
-0.157437,-0.000121042,0.371926,0.211992,0.0927471,1.79723,0.0262997,0.000392025,0.000200432,3569.41
-0.157192,-0.000138235,0.380018,0.191725,0.0235134,1.68838,0.0250242,0.00108999,0.000557282,3572
-0.15714,3.03836e-06,0.377873,0.213428,0.200239,1.8413,0.0257992,0.00096703,0.000494418,3584.94
-0.1574,7.63271e-05,0.408811,0.214274,0.210295,1.82404,0.0261194,0.000878581,0.000449196,3567.14
-0.157073,-0.000290755,0.41824,0.213702,0.0816503,1.81984,0.026175,0.00218497,0.00111712,3591.37
-0.156864,-1.6218e-05,0.343452,0.216626,0.155632,1.8412,0.0260406,0.00029004,0.00014829,3553.25
-0.15728,-9.9777e-05,0.409355,0.211361,-0.00720139,1.79074,0.0264303,0.000782715,0.000400183,3567.53
-0.157341,-8.69757e-05,0.3751,0.213414,0.0535421,1.80526,0.0265316,0.000697186,0.000356454,3575.61
-0.15717,2.18569e-05,0.427631,0.213381,0.20204,1.81505,0.0261007,0.00180809,0.000924433,3589.04
-0.157223,-9.93639e-05,0.383116,0.212723,0.0219565,1.79842,0.0265762,0.000962132,0.000491914,3569.82
-0.157102,-0.0002581,0.388219,0.213637,-0.170744,1.88571,0.024632,0.000547046,0.000279691,3547.86
