mu,gam,sigma_j,sigma_v,rho,k,v,w,norm_w,sum
0.265658,0.00021029,0.410182,0.199065,0.146274,2.36492,0.0141094,0.358865,0.000899441,3543.18
0.265968,0.000305947,0.407753,0.205124,0.190553,2.43023,0.0144618,0.0637093,0.000159677,3530.28
0.264847,0.000259031,0.449549,0.237294,-0.0958418,2.8188,0.0152184,0.0728584,0.000182608,3522.37
0.264702,0.00045635,0.399375,0.237644,0.0151278,2.79248,0.015393,0.12603,0.000315876,3518.82
0.263931,0.000446678,0.473278,0.197969,0.00741561,2.29461,0.0148573,0.131879,0.000330533,3518.58
0.26881,0.000406478,0.455696,0.20541,0.135155,2.45986,0.0141842,0.189215,0.000474238,3526.8
0.2659,0.00036344,0.49433,0.204951,0.0528527,2.4037,0.0146334,0.274313,0.000687524,3552.53
0.265929,0.000393921,0.47483,0.207689,0.175055,2.47079,0.0142453,0.115223,0.000288788,3527.17
0.265863,0.0004276,0.452037,0.191076,0.0585299,2.23002,0.0145297,0.393231,0.000985572,3545.32
0.264424,0.000202533,0.467015,0.198126,0.141883,2.28113,0.0149099,0.314935,0.000789336,3543.07
0.265819,0.000367879,0.463996,0.20482,-0.0276224,2.4037,0.0146283,0.131572,0.000329764,3526.38
0.266412,0.000404535,0.4443,0.216409,-0.103088,2.51999,0.0150889,0.366681,0.000919029,3533.52
0.266332,0.000162264,0.453313,0.242996,-0.211095,2.96819,0.014688,0.114925,0.000288042,3518.27
0.266044,0.00031618,0.403751,0.22252,-0.00238605,2.5825,0.015253,0.0531158,0.000133127,3524.16
0.322096,0.000508862,0.442444,0.180146,-0.0289258,2.38589,0.0114653,0.134292,0.000336583,3530.46
0.265391,0.000424128,0.417427,0.206884,-0.179003,2.51281,0.0138637,0.174998,0.000438605,3540.43
0.264333,0.000465814,0.399374,0.202815,0.213775,2.4595,0.0138533,0.113021,0.000283271,3532.65
0.265791,0.000114344,0.427898,0.226172,-0.068746,2.63665,0.0153073,0.127594,0.000319795,3530.68
0.266386,0.000366011,0.40054,0.244078,-0.0542907,3.02537,0.014446,0.0978528,0.000245253,3543.4
0.269368,0.0003783,0.433837,0.192796,0.0115209,2.21816,0.0148451,0.551123,0.0013813,3556.14
0.264949,0.00034686,0.417688,0.234492,-0.00575932,2.77998,0.0151463,0.121007,0.000303286,3521.59
0.26589,0.000210071,0.389214,0.214542,0.0167495,2.48904,0.0151033,0.0406603,0.000101909,3531.06
0.266294,0.000412469,0.440167,0.213761,-0.0412265,2.50502,0.0148197,0.07247,0.000181635,3532.71
0.26674,0.000269121,0.457614,0.197386,0.0876166,2.32903,0.0142923,0.106494,0.000266912,3531.13
0.264759,9.8795e-05,0.479616,0.237747,-0.170408,2.81203,0.0152482,0.257998,0.000646631,3549.48
0.264692,0.000517035,0.487892,0.237504,-0.0530108,2.81816,0.0152384,0.20137,0.000504704,3540.5
0.264852,0.00019596,0.48582,0.237352,-0.118999,2.81226,0.0152507,0.034214,8.57521e-05,3509.89
0.264774,0.000518699,0.448851,0.237394,-0.0960124,2.8177,0.0152307,0.216613,0.000542908,3547.06
0.265803,0.000404168,0.449545,0.223866,-0.0628994,2.67658,0.0146488,0.0619053,0.000155156,3529.17
0.268878,0.000413623,0.399042,0.155298,-0.0592426,1.80894,0.0143685,0.15844,0.000397105,3522.22
0.266483,0.00053612,0.456881,0.226649,-0.0269522,2.75898,0.0143619,0.0433471,0.000108643,3509.76
0.265652,0.000415604,0.472182,0.218349,0.140759,2.62017,0.0144589,0.0511054,0.000128088,3514.82
0.266366,0.00029787,0.411605,0.21773,0.00541811,2.56238,0.0148315,0.149293,0.000374181,3527.97
0.266347,0.000351349,0.463235,0.235224,-0.214258,2.74787,0.0154364,0.227832,0.000571026,3551.67
0.265608,5.48525e-05,0.421724,0.205815,0.0308975,2.45324,0.0142778,0.203071,0.000508967,3544.3
0.265721,0.000368623,0.41828,0.190844,-0.0682805,2.27121,0.0140444,0.0810793,0.000203213,3540.93
0.317391,0.000104181,0.406475,0.21537,-0.250386,2.88153,0.0121709,0.0493379,0.000123658,3515.18
0.265683,0.000274526,0.407224,0.225301,-0.10014,2.62175,0.0154001,0.0789902,0.000197977,3534.99
0.265744,0.000660198,0.499688,0.215877,0.0719599,2.48606,0.0151469,0.188588,0.000472667,3519.99
0.266586,0.000333022,0.44141,0.202877,0.133017,2.44035,0.0140191,0.301703,0.000756173,3545.34
0.264545,0.00026793,0.419723,0.198305,-0.0792781,2.29687,0.014797,0.147784,0.000370397,3540.61
0.26547,0.000379916,0.444077,0.198606,-0.0587694,2.38954,0.013885,0.120115,0.000301049,3529.79
0.26643,0.00051322,0.479051,0.216222,0.00642583,2.55729,0.0146905,0.0809511,0.000202892,3513.88
0.265123,0.000351329,0.489717,0.202537,0.0769575,2.37996,0.0145311,0.293227,0.000734929,3535.19
0.26621,0.000193902,0.432068,0.221335,0.173143,2.56269,0.0152593,0.0341598,8.56162e-05,3508.61
0.264913,0.000260464,0.421901,0.199483,-0.0910493,2.38459,0.0140533,0.186853,0.000468317,3554.75
0.26962,0.000365984,0.438977,0.162065,0.0549942,1.86686,0.0147133,0.0364551,9.1369e-05,3506.87
0.265968,0.000428694,0.374582,0.225165,-0.0549082,2.69068,0.0147043,0.157637,0.000395094,3529.66
0.265841,0.000375727,0.41393,0.214879,-0.141912,2.51983,0.0149178,0.256724,0.000643439,3549.76
0.26537,0.000543236,0.461769,0.213899,0.0202039,2.48996,0.0149721,0.0346972,8.69632e-05,3518.92
0.266126,0.000272954,0.43685,0.204415,-0.164978,2.42192,0.0144188,0.232502,0.000582729,3533.17
0.26723,0.000214682,0.466863,0.201606,-0.322152,2.17363,0.0167103,0.341854,0.000856804,3542.26
0.264759,0.000506629,0.467712,0.237813,0.0049706,2.81203,0.0152537,0.0228232,5.72028e-05,3508.47
0.2659,0.000501681,0.500488,0.205152,0.0193922,2.40374,0.0146503,0.203418,0.000509835,3527.86
0.265347,0.000378441,0.425053,0.206462,0.1125,2.44207,0.0144565,0.0821821,0.000205977,3520.98
0.265971,0.000269766,0.38517,0.205938,0.214002,2.40142,0.014715,0.207945,0.000521183,3531.03
0.26584,0.000388094,0.481519,0.214868,-0.0567616,2.51823,0.01491,0.265506,0.00066545,3532.14
0.265573,-2.28945e-05,0.462011,0.205351,0.172154,2.39589,0.0147527,0.0807766,0.000202454,3527.74
0.264714,0.000483351,0.441156,0.20695,-0.0761584,2.4681,0.0142816,0.233604,0.000585492,3532.95
0.265634,0.000706064,0.466665,0.214808,0.0408279,2.50509,0.0150042,0.221395,0.000554893,3524.73
0.263882,0.000331888,0.390816,0.206439,0.0273905,2.43525,0.0145447,0.0263257,6.59813e-05,3514.72
0.265927,0.000367756,0.377139,0.204825,0.0697612,2.45758,0.0141419,0.190857,0.000478354,3526.27
0.265545,0.000134447,0.420895,0.20416,-0.106781,2.46939,0.0139097,0.225752,0.000565812,3549.17
0.264005,0.000294918,0.496507,0.196851,0.086818,2.29848,0.0146667,0.0681872,0.000170901,3535.1
0.265068,0.000314083,0.414749,0.238096,-0.00572664,2.87013,0.0148629,0.0531699,0.000133262,3506.11
0.264758,0.00018904,0.37873,0.237658,-0.0610923,2.80768,0.0152888,0.0663315,0.00016625,3514.05
0.267127,0.000261699,0.461873,0.200871,-0.1122,2.36437,0.0145376,0.0436095,0.0001093,3513.77
0.267407,0.000308674,0.414545,0.175839,-0.0792034,2.10127,0.0135443,0.275289,0.000689969,3529.83
0.266019,0.000434676,0.428733,0.214924,-0.0270133,2.50216,0.0150269,0.311893,0.000781711,3542.27
0.265225,0.00043631,0.494207,0.239264,-0.0340653,2.81632,0.0153947,0.207678,0.000520512,3546.19
0.266396,0.000514456,0.474754,0.208085,0.0868053,2.47388,0.0143725,0.0243397,6.10037e-05,3507.9
0.270481,0.000342737,0.460598,0.150695,0.0569132,1.77657,0.0141279,0.327893,0.000821812,3537.31
0.265515,-3.07347e-05,0.477032,0.205304,-0.0431103,2.41453,0.0145467,0.0661668,0.000165837,3502.38
0.266474,0.000442485,0.51152,0.241824,-0.138534,2.99582,0.0144121,0.126358,0.000316696,3537.79
0.266448,0.000321662,0.406501,0.217913,-0.15139,2.5677,0.0148179,0.19516,0.00048914,3537.85
0.265348,0.000292383,0.373842,0.238396,0.124562,2.84748,0.0150436,0.0271416,6.80262e-05,3522.26
0.2659,0.000650188,0.444177,0.204935,-0.0244635,2.40374,0.0146318,0.203156,0.000509178,3546.03
0.264271,0.000520502,0.502037,0.204788,0.240117,2.39211,0.0147256,0.253192,0.000634587,3533.23
0.265627,0.000373076,0.494274,0.241499,-0.199696,2.98191,0.0144625,0.181776,0.000455593,3524.42
0.264765,0.000213334,0.419557,0.204818,0.213893,2.38985,0.0147388,0.130387,0.000326796,3528.83
0.26556,0.000273003,0.445848,0.203898,0.0124243,2.38859,0.0146164,0.198985,0.000498724,3534.41
0.264744,0.000427264,0.379684,0.222319,0.0732555,2.62877,0.0148508,0.0582031,0.000145877,3511.22
0.26646,0.000271888,0.429114,0.242985,-0.0750345,3.02745,0.0144018,0.0989451,0.000247991,3534.08
0.262307,0.000354442,0.485393,0.193385,0.0503408,2.19429,0.0152608,0.256577,0.000643072,3528.68
0.265645,0.000367011,0.45965,0.197239,-0.0181189,2.30834,0.0145892,0.0789016,0.000197755,3535.52
0.265693,0.000329853,0.38189,0.215881,0.236928,2.54815,0.0147705,0.050194,0.000125803,3518.16
0.264738,0.000376379,0.44684,0.197825,-0.0995471,2.29867,0.0147764,0.244163,0.000611958,3537.86
0.266113,0.000367197,0.413867,0.212858,-0.140273,2.44783,0.0152475,0.0773598,0.00019389,3528.57
0.265937,0.000515094,0.414817,0.2058,0.0302167,2.43943,0.0144583,0.189157,0.000474094,3534.15
0.265576,0.000720788,0.426566,0.200865,-0.113494,2.38335,0.0142664,0.0816964,0.00020476,3523.02
