mu,gam,sigma_j,sigma_v,rho,k,v,w,norm_w,sum
0.432706,0.000503831,0.465082,0.188634,-0.0895953,0.0489299,1.28236,0.00230274,0.000671467,3471.99
0.432706,0.000528883,0.499657,0.188367,-0.0585591,0.0486853,1.27807,0.00111448,0.000324976,3449.78
0.439707,0.000417763,0.403504,0.186911,-0.0975552,0.047089,1.30183,0.0015443,0.000450308,3453.69
0.431782,0.000779661,0.410612,0.214204,-0.112051,0.0474541,1.41028,0.00115673,0.000337296,3440.6
0.434389,0.000443136,0.425194,0.18373,0.0331277,0.0485835,1.28073,0.000970374,0.000282956,3442.45
0.439989,0.00018108,0.475978,0.245723,0.186744,0.0531229,1.49222,0.000336214,9.80383e-05,3415.48
0.433444,0.00046199,0.42045,0.191963,0.0220984,0.0494869,1.28377,0.00111361,0.000324721,3452.29
0.431582,0.000372233,0.459047,0.213584,-0.0437211,0.0479346,1.4042,0.000999916,0.00029157,3441.38
0.433212,0.000895422,0.405816,0.183159,-0.112274,0.0500657,1.22151,0.000723234,0.000210891,3436.64
0.437799,0.000245591,0.432575,0.178518,0.0914633,0.0463475,1.25467,0.00120638,0.000351775,3446.26
0.43184,0.000613257,0.410155,0.196353,-0.0259893,0.0484377,1.31008,0.00171089,0.000498887,3464.39
0.449763,0.000556791,0.453972,0.183924,0.17012,0.0512615,1.25159,0.00120647,0.0003518,3443.62
0.432103,0.000337711,0.471325,0.191148,0.0807828,0.0485851,1.28869,0.00196619,0.000573329,3462.27
0.42875,0.000539948,0.464686,0.179255,-0.0498532,0.0500924,1.23654,0.000918986,0.000267971,3440.41
0.430295,0.000436785,0.424698,0.181931,-0.070418,0.0504365,1.23468,0.00232657,0.000678415,3458.1
0.431535,0.00064597,0.395744,0.211647,-0.154479,0.047508,1.41199,0.00104178,0.000303778,3442.01
0.43227,0.000262175,0.510263,0.193758,-0.119661,0.049324,1.28273,0.00270388,0.000788437,3471.5
0.43211,0.000818633,0.500601,0.189451,0.177075,0.0486426,1.29234,0.000967538,0.000282129,3442.29
0.432392,0.000361659,0.466552,0.162993,-0.0719344,0.0479427,1.19766,0.000915643,0.000266996,3445.82
