mu,gam,sigma_j,sigma_v,rho,k,v,w,norm_w,sum
-0.50651,0.000192467,0.436868,0.215934,-0.179731,0.0225091,1.97808,31031.8,0.000285276,3508.01
-0.508682,0.000419098,0.41824,0.219707,-0.116254,0.0228958,1.98541,57901.7,0.000532292,3532.62
-0.508839,0.000200221,0.460615,0.219858,0.0378241,0.0228257,1.99276,28459.5,0.000261629,3498.19
-0.508682,0.000265817,0.404765,0.219348,-0.203188,0.0227865,1.99132,38404.3,0.000353052,3507.21
-0.498947,0.000444794,0.436916,0.277155,-0.309621,0.0260275,2.40682,22581.5,0.000207593,3500.03
-0.507402,0.000550715,0.424806,0.170981,0.0266685,0.022607,1.60654,60847.4,0.000559372,3523.94
-0.504855,0.000283649,0.451185,0.193002,0.160713,0.0216627,1.81802,60963.8,0.000560441,3521.65
-0.509187,0.000239525,0.408828,0.219595,0.104745,0.0228396,1.98692,24556.2,0.000225745,3501.44
-0.498569,0.000352188,0.480578,0.269525,-0.167597,0.0254791,2.35714,51592.3,0.000474289,3520.16
-0.508682,0.000314818,0.472207,0.219922,-0.179108,0.0229113,1.98676,82818.3,0.00076135,3533.76
-0.509008,0.000656049,0.466516,0.191012,0.12248,0.0220304,1.78632,59682.5,0.000548663,3518.71
-0.507051,0.000304717,0.482748,0.199073,-0.00175765,0.0226018,1.8326,52700.9,0.000484481,3500.04
-0.498091,0.00033641,0.374753,0.185336,-0.0248686,0.023133,1.70311,31161.7,0.00028647,3506.02
-0.508682,0.000462004,0.397748,0.219922,-0.106676,0.0229113,1.98676,47125.3,0.000433224,3526.88
-0.498898,0.000342533,0.463759,0.211818,-0.0435438,0.021018,2.02968,35909,0.000330112,3509.64
-0.518541,0.000114381,0.444057,0.168283,0.0688679,0.0216118,1.60212,48791.5,0.000448541,3513.82
-0.502663,0.000141355,0.440568,0.198023,-0.0130275,0.0228965,1.81255,23175.1,0.00021305,3485.87
-0.508779,0.000578329,0.435937,0.219871,-0.0466004,0.0229076,1.98643,94264.8,0.000866578,3530.79
-0.508682,0.000393965,0.40299,0.220507,0.123808,0.022957,1.99059,52198.9,0.000479866,3533.92
-0.520317,0.000110972,0.45517,0.154655,-0.168755,0.0208494,1.52975,93337.1,0.00085805,3522.11
-0.509106,0.000384524,0.417834,0.17367,0.0206341,0.0211021,1.66699,26607.6,0.000244604,3497.09
-0.499751,0.000284329,0.416495,0.210868,0.223224,0.0225671,1.94422,20429.2,0.000187806,3490.1
-0.508429,0.000381089,0.443717,0.215411,-0.0114199,0.0225513,1.97757,32015.8,0.000294322,3506.96
-0.498855,1.00269e-05,0.506012,0.27736,0.165386,0.0260422,2.40817,16953.4,0.000155853,3493.16
-0.499006,0.000302479,0.382217,0.276742,-0.151219,0.0259711,2.40817,29085.9,0.000267387,3495.03
-0.508682,0.000342307,0.394232,0.219922,-0.0280102,0.0229113,1.98676,59476.4,0.000546768,3522.56
-0.509158,0.000386049,0.474905,0.196736,0.046444,0.0221206,1.82854,80839.5,0.000743159,3515.53
-0.296817,0.000325534,0.467119,0.171406,0.0333429,1.36985,0.0336069,29319.5,0.000269534,3499.24
-0.499475,0.00034398,0.419355,0.156328,0.210142,0.0235909,1.46467,92581.8,0.000851107,3527.35
-0.500765,0.000567322,0.414545,0.164472,0.110352,0.0240922,1.51789,54494,0.000500964,3506.17
-0.507317,0.000529841,0.459217,0.161732,-0.0918594,0.0228263,1.52834,57692.8,0.000530372,3522.68
-0.508682,0.000334209,0.487778,0.219708,-0.213421,0.0228959,1.98542,35323.1,0.000324726,3501.92
-0.509008,0.000193691,0.438368,0.191428,0.0135382,0.0220609,1.78879,66176.2,0.000608359,3530.98
-0.50685,0.000436232,0.426482,0.148985,-0.0755706,0.0177304,1.58536,35619.1,0.000327447,3500.87
-0.508714,0.000354646,0.470271,0.219982,0.0498741,0.0229262,1.98542,50451.3,0.0004638,3512.07
-0.508028,0.000240707,0.519214,0.167196,-0.185787,0.0222276,1.59398,81155.2,0.000746061,3520.43
-0.508819,0.000196622,0.404717,0.219629,-0.167236,0.0228902,1.98492,30215.1,0.000277768,3517.67
-0.509008,0.000632285,0.488517,0.191059,0.199323,0.0220355,1.78632,79355.1,0.000729513,3533.22
-0.498738,0.000465993,0.454,0.277176,0.00965577,0.0260422,2.40622,29703.7,0.000273067,3504.74
-0.508682,0.000331917,0.387816,0.219806,0.0238102,0.0228597,1.9895,41639.2,0.00038279,3512.46
-0.508682,0.00042079,0.439558,0.219734,-0.0223994,0.0228977,1.98558,38489.1,0.000353831,3516.59
