mu,gam,sigma_j,sigma_v,rho,k,v,w,norm_w,sum
-1.0909,0.000257624,0.513296,0.21817,0.0420265,1.51685,0.0391945,0.00366625,0.000510764,3140.74
-1.03999,0.000122074,0.448027,0.213424,-0.100208,1.06314,0.0948158,0.00356781,0.00049705,3116.07
-1.10934,0.00035378,0.439571,0.179093,-0.104346,1.24238,0.0468171,0.00356222,0.00049627,3109.04
-1.081,0.000558688,0.43088,0.312651,-0.0211642,1.87625,0.052039,0.00357404,0.000497918,3133.65
-1.03473,9.04303e-05,0.393339,0.216251,-0.0204276,1.0909,0.0907765,0.00359649,0.000501045,3109.98
-1.01636,0.000366002,0.444188,0.229745,-0.115989,1.40107,0.0535695,0.00369814,0.000515207,3139.97
-1.10279,0.000557938,0.427602,0.247546,0.0837317,1.26281,0.0831708,0.00354709,0.000494163,3103.67
-1.06401,0.000188797,0.394805,0.271639,0.134206,1.62922,0.0497505,0.00359129,0.00050032,3125.2
-1.04765,0.000258939,0.401976,0.282968,0.0262133,1.27739,0.0921506,0.00357694,0.000498321,3113.4
-1.04367,0.000221055,0.456682,0.176098,-0.0421072,1.13287,0.0647337,0.0035368,0.000492729,3112.68
-1.0933,9.15127e-05,0.410523,0.293503,-0.128755,1.70549,0.0528348,0.00344431,0.000479844,3094.5
-1.05936,0.000268447,0.4049,0.264704,-0.108056,1.34864,0.0742845,0.00352887,0.000491625,3095.15
-1.06525,0.000117445,0.457287,0.219235,0.0319059,1.38985,0.047488,0.00374075,0.000521142,3154.41
-1.04095,0.000452331,0.41069,0.198706,-0.0558934,1.03997,0.0917524,0.00355396,0.00049512,3108.05
-1.10016,0.000110391,0.425017,0.195154,0.0401332,1.12719,0.0699632,0.00364921,0.00050839,3129.58
-0.652149,0.000430565,0.486377,0.211261,-0.180119,0.437595,0.426533,0.00368992,0.000514061,3139.31
-1.10412,0.000172754,0.447855,0.243647,-0.0591549,1.22382,0.0783667,0.00360132,0.000501718,3110.14
