mu,gam,sigma_j,sigma_v,rho,k,v,w,norm_w,sum
0.224884,0.000316708,0.529241,0.154779,-0.0150592,1.39695,0.0269105,1.08719e+12,0.000517998,3485.2
0.219733,0.000349945,0.48695,0.148744,0.0593254,1.37696,0.0261263,1.23138e+12,0.000586698,3486.48
0.225529,0.000498026,0.470676,0.156779,0.00648115,1.39859,0.0269475,9.98806e+11,0.000475888,3492.85
0.217317,0.000283779,0.468228,0.155304,0.0359699,1.41714,0.0267417,7.37252e+11,0.000351268,3457.25
0.225191,0.000120387,0.494661,0.156037,0.0355472,1.40817,0.0268363,1.27944e+12,0.000609596,3513.03
0.225194,-3.24206e-05,0.48555,0.155882,0.0485464,1.4113,0.0267597,1.17671e+12,0.000560649,3503
0.217627,3.8122e-05,0.479429,0.178824,-0.131084,1.61324,0.0245108,1.40831e+12,0.000670997,3519.21
0.224083,0.000360347,0.540741,0.155599,0.0300397,1.40867,0.0267527,1.28142e+12,0.000610542,3499.54
0.228382,-2.45361e-05,0.447605,0.144282,0.144074,1.33697,0.0270359,7.22596e+11,0.000344286,3469.67
0.224167,0.000401878,0.441724,0.149905,0.0537795,1.36244,0.027062,1.33019e+12,0.000633777,3502.7
0.216908,0.000271749,0.446163,0.173347,0.0295777,1.54546,0.0250189,5.71005e+11,0.000272059,3453.67
0.218265,0.000265574,0.462233,0.160946,0.00647922,1.48334,0.0246189,1.02845e+12,0.000490013,3483.07
0.22154,0.000127083,0.506218,0.164033,0.0104296,1.44474,0.0270172,8.05967e+11,0.000384008,3474.97
0.233384,0.000226117,0.450753,0.164473,-0.0934091,1.57046,0.0221371,1.15188e+12,0.00054882,3501
0.224151,0.00030669,0.451603,0.16004,0.00528556,1.45186,0.0258616,1.16045e+12,0.000552904,3493.07
0.218889,0.000224115,0.472409,0.161344,0.107502,1.44494,0.0264184,6.56702e+11,0.00031289,3449.47
0.224977,9.8948e-05,0.473853,0.15598,-0.12663,1.41669,0.0266672,1.12966e+12,0.000538236,3479.98
0.224966,-0.000201851,0.55527,0.154527,0.0760715,1.40327,0.0269555,1.33407e+12,0.000635626,3499.04
0.219395,0.000168209,0.469927,0.164049,0.00126411,1.45149,0.0269682,1.07307e+12,0.000511269,3496.48
0.217996,0.000132046,0.474569,0.160598,0.043931,1.47913,0.0246257,1.24204e+12,0.000591776,3496.94
0.249449,0.000215489,0.451556,0.15353,-0.117531,1.44872,0.0245799,8.59631e+11,0.000409577,3477.3
0.210213,0.000224223,0.528977,0.157652,0.0381329,1.46286,0.02481,6.49753e+11,0.000309579,3463.93
0.219629,0.00014182,0.520978,0.163147,0.0212642,1.4459,0.0270699,5.56717e+11,0.000265251,3474.31
0.218503,0.000633376,0.521036,0.144512,0.158709,1.37576,0.0254191,6.03325e+11,0.000287458,3447.13
0.222899,0.000269865,0.420314,0.144077,0.111595,1.3833,0.0251249,9.24321e+11,0.000440399,3479.48
0.224036,-0.000205317,0.516075,0.148538,-0.0490304,1.41745,0.0243307,1.07896e+12,0.000514075,3486.97
0.219224,-5.49656e-05,0.518354,0.172396,-0.110337,1.53822,0.025676,7.33671e+11,0.000349562,3474.67
0.219382,0.000202259,0.452926,0.163577,-0.0813043,1.44642,0.0269993,1.06514e+12,0.000507493,3491.22
0.245135,-9.99177e-06,0.478832,0.126204,0.0332992,1.28585,0.0251583,1.28809e+12,0.000613719,3496.85
0.224884,0.000109323,0.454378,0.15709,-0.115289,1.40181,0.0271732,1.45144e+12,0.000691546,3502.82
0.228078,0.000459252,0.443368,0.134375,-0.145434,1.45638,0.0180647,1.73665e+12,0.000827439,3511.85
0.217366,0.000236594,0.478577,0.149408,-0.0713129,1.59007,0.0178291,1.5068e+12,0.000717924,3504.08
0.224289,0.000287337,0.421055,0.156445,-0.149577,1.42175,0.0265632,1.22125e+12,0.000581873,3506.52
0.22464,2.37241e-05,0.502942,0.157318,0.0417431,1.40207,0.0269861,1.24547e+12,0.000593411,3504.88
0.218684,0.000133918,0.435067,0.160762,0.0518952,1.58171,0.0208663,1.21303e+12,0.000577954,3500.44
0.224799,0.000465125,0.496039,0.157001,-0.10974,1.41877,0.0265802,1.36112e+12,0.000648516,3502.86
0.224884,0.000246157,0.418604,0.155754,-0.055399,1.41409,0.0267066,9.43505e+11,0.000449539,3474.81
0.225504,1.76399e-05,0.462228,0.156687,0.0863207,1.41081,0.0268581,1.02106e+12,0.000486491,3489.75
0.22513,0.000359062,0.484186,0.155602,-0.0150592,1.393,0.02705,1.34356e+12,0.000640147,3496.69
0.248811,7.25345e-06,0.460012,0.124647,0.0384549,1.29385,0.0228822,1.71935e+12,0.000819198,3516.13
0.234113,0.000307712,0.458077,0.137664,-0.045408,1.34386,0.0246159,6.24271e+11,0.000297438,3465.93
0.219046,-0.00021412,0.490881,0.165568,-0.108128,1.49629,0.0253197,9.74656e+11,0.000464381,3486.89
0.224884,0.000613718,0.420874,0.157296,0.077705,1.40961,0.0269526,8.76011e+11,0.000417381,3465
0.221869,0.000331999,0.426963,0.158636,-0.11785,1.48306,0.0242663,9.27608e+11,0.000441965,3479.76
0.218585,0.00015521,0.492442,0.143433,0.000529366,1.35894,0.0253704,1.39346e+12,0.000663923,3495.16
0.215793,0.00010991,0.505678,0.167483,0.102875,1.58155,0.0227118,6.40255e+11,0.000305054,3473.96
0.217585,0.000232744,0.521193,0.177877,0.00944624,1.59776,0.0246908,9.69751e+11,0.000462044,3495.4
0.224758,-8.53136e-06,0.534283,0.155295,0.0646047,1.41352,0.0267143,1.28939e+12,0.000614339,3501.44
0.219891,0.000193324,0.439029,0.161842,-0.166543,1.44737,0.0268767,9.57341e+11,0.000456131,3479.43
0.226183,0.000307545,0.535817,0.145107,0.00982952,1.42467,0.0226878,1.38247e+12,0.000658685,3501.91
0.223968,0.000440603,0.530376,0.161752,-0.0881012,1.44468,0.0268105,1.11577e+12,0.000531617,3482.84
0.224884,0.000256599,0.479924,0.154725,0.145675,1.40064,0.0268392,1.14489e+12,0.000545489,3492.31
0.228685,-7.61608e-05,0.450916,0.150042,-0.0959405,1.44278,0.0228217,8.58196e+11,0.000408893,3470.09
0.224437,0.000282612,0.425372,0.154393,-0.0381679,1.40586,0.0266974,1.00696e+12,0.000479773,3489.46
0.224821,-5.71716e-05,0.461183,0.156119,0.127923,1.40669,0.0268883,9.84179e+11,0.000468918,3493.19
0.235593,0.000255814,0.531715,0.150023,-0.00661755,1.61389,0.0171627,1.30027e+12,0.00061952,3503.15
0.218838,0.000283231,0.496242,0.170158,0.0823572,1.50322,0.0262353,8.23758e+11,0.000392485,3483.39
0.20998,0.00021085,0.443634,0.151329,-0.0971693,1.5,0.0214242,9.422e+11,0.000448917,3481.43
0.224966,0.000137562,0.44015,0.156108,-0.0818363,1.40839,0.0268123,1.64047e+12,0.000781611,3519.32
0.224502,0.000246749,0.455328,0.156437,-0.0328875,1.41788,0.0265375,1.14593e+12,0.000545988,3504.48
0.219585,0.000338768,0.4996,0.162601,0.102476,1.44894,0.0269519,1.74108e+12,0.000829549,3521.87
0.224735,-8.77347e-05,0.453799,0.155496,0.0407887,1.40752,0.0267873,9.82675e+11,0.000468202,3487.24
0.22899,0.000311254,0.506213,0.142721,0.0146112,1.4172,0.0221191,7.80227e+11,0.000371744,3466.18
0.224086,0.000104414,0.438092,0.145954,-0.144821,1.35903,0.0262282,8.66683e+11,0.000412937,3477.03
0.224933,-0.000121737,0.501769,0.156528,0.0718746,1.40033,0.0268789,7.87525e+11,0.000375222,3465.53
0.224966,4.38927e-05,0.482314,0.156108,-0.0765265,1.40839,0.0268123,1.55067e+12,0.000738827,3512
0.225024,-1.04873e-05,0.505915,0.153754,-0.037228,1.38444,0.0272244,1.31422e+12,0.000626166,3507.89
0.218796,0.000140693,0.520436,0.169781,-0.17975,1.56517,0.0239691,1.10563e+12,0.000526787,3488.12
0.222377,0.000177366,0.473444,0.140059,0.0595396,1.36227,0.0245133,8.12981e+11,0.00038735,3472.88
0.22406,0.000226134,0.415542,0.16237,-0.127359,1.45144,0.0266438,1.06959e+12,0.000509615,3502.49
0.225094,9.57379e-05,0.415449,0.15599,0.0136162,1.40586,0.0268579,1.19918e+12,0.000571356,3496.33
0.219541,0.000299534,0.485241,0.164653,-0.172143,1.45876,0.0268223,1.02357e+12,0.000487688,3495.7
0.21893,2.83689e-05,0.422612,0.138067,-0.116813,1.35526,0.0242613,1.11497e+12,0.000531235,3487.25
0.220071,0.000296436,0.493341,0.141342,-0.126729,1.50841,0.0181282,1.77288e+12,0.000844701,3505.81
0.225282,0.000130107,0.52768,0.159027,0.0124506,1.44036,0.0264957,1.29829e+12,0.000618578,3498.45
0.219214,0.000331342,0.477498,0.168096,-0.0862175,1.5227,0.0253484,8.89163e+11,0.000423647,3478.73
0.225174,0.000382687,0.517748,0.155121,0.00336198,1.40909,0.0267158,1.33149e+12,0.000634399,3500.78
0.224884,0.000184729,0.533611,0.153368,0.0118266,1.39822,0.0266336,1.55043e+12,0.000738712,3510.18
0.219585,0.000225352,0.426007,0.1625,0.0518959,1.44894,0.0269406,1.70231e+12,0.000811076,3514.48
0.224884,5.68718e-05,0.459999,0.155927,0.0178274,1.4136,0.0267211,8.37073e+11,0.000398829,3471.26
0.219515,0.000241303,0.485106,0.16168,-0.118544,1.41974,0.0274051,8.47553e+11,0.000403822,3478.45
0.225147,-0.000329911,0.492053,0.156326,-0.141051,1.43576,0.0261414,1.00053e+12,0.000476708,3474.75
0.22556,0.000153317,0.479242,0.154752,-0.0360315,1.40712,0.0266673,1.13765e+12,0.000542043,3488.34
0.219507,0.000109933,0.505191,0.156637,0.0798178,1.57184,0.0202821,1.17481e+12,0.000559746,3492.94
0.219931,1.65629e-05,0.462875,0.149592,0.0248558,1.38437,0.0261956,1.16784e+12,0.000556424,3489.68
