mu,gam,sigma_j,sigma_v,rho,k,v,w,norm_w,sum
0.135019,0.000199365,0.44991,0.156742,0.31109,0.014222,1.83904,0.0284154,0.000124126,3499.82
0.134612,0.000422946,0.553293,0.160138,-0.0488717,0.0145027,1.85291,0.0724994,0.000316697,3524.01
0.135165,0.000210476,0.53684,0.159803,0.243806,0.0146117,1.84764,0.539391,0.00235621,3548.6
0.134593,0.00019788,0.471116,0.165438,0.15175,0.0146165,1.90884,0.208771,0.000911969,3556.21
0.134823,0.000137693,0.514438,0.157459,0.155082,0.014545,1.82892,0.0493588,0.000215613,3518.35
0.134767,6.93057e-05,0.481016,0.16844,0.054066,0.014459,1.94674,0.212034,0.000926222,3553.65
0.135903,0.000150392,0.475878,0.176274,0.127528,0.0145332,2.0322,0.0574265,0.000250855,3506.52
0.135334,4.0842e-05,0.504329,0.174908,0.0895445,0.0145235,2.01617,0.0201462,8.80042e-05,3506.79
0.134658,0.000140313,0.460535,0.160266,0.0611807,0.0145785,1.85114,0.0536318,0.000234279,3535.21
0.134725,0.000289771,0.553193,0.175811,-0.0476058,0.0141714,2.05499,0.143549,0.000627061,3538.65
0.134828,-0.000138118,0.430066,0.159238,0.222868,0.0146282,1.83263,0.0193662,8.45967e-05,3500.44
0.133219,-7.11792e-05,0.451961,0.178025,0.124396,0.01427,2.07036,0.511272,0.00223338,3571.45
0.134725,-0.000162421,0.496951,0.158483,0.0433672,0.0147093,1.82077,0.184643,0.00080657,3551.65
0.135326,0.000290136,0.4789,0.151979,0.0504999,0.0147788,1.75607,0.0858218,0.000374893,3548.07
0.135292,9.67033e-05,0.4682,0.153436,0.197341,0.0142827,1.7965,0.457675,0.00199925,3568.46
0.134859,5.12055e-05,0.472476,0.16766,0.0397402,0.0145897,1.93473,0.0944426,0.000412551,3524.46
0.135354,0.000376318,0.523484,0.157625,0.215672,0.0144886,1.8284,0.0149624,6.53598e-05,3496.23
0.134974,0.000174493,0.567118,0.159888,0.051146,0.0145607,1.85308,0.0928842,0.000405743,3537.16
0.135321,1.98511e-05,0.498623,0.162334,0.0283641,0.0145438,1.87863,0.186655,0.000815358,3543.28
0.134675,-6.59346e-05,0.447476,0.167157,0.139482,0.0146896,1.92159,0.142811,0.000623838,3540.36
0.134422,0.000349103,0.461488,0.157616,-0.0448193,0.0145786,1.82288,0.0586424,0.000256166,3513.83
0.134365,0.000130385,0.482599,0.173259,0.111658,0.014349,2.0135,0.00600889,2.62485e-05,3485.9
0.135301,0.000166141,0.502065,0.176287,0.228461,0.0142242,2.05771,0.0237315,0.000103666,3521.58
0.134476,1.64447e-05,0.504691,0.173767,0.0122405,0.0142277,2.02956,0.261447,0.00114207,3559.3
0.134652,0.000272683,0.418085,0.159258,0.247983,0.0145169,1.84199,0.0972853,0.000424969,3533.08
0.134831,0.000302731,0.490084,0.166886,0.116127,0.0146503,1.92492,0.14433,0.000630475,3533.27
0.134588,3.13591e-05,0.45331,0.159305,0.374551,0.0145646,1.83393,0.226922,0.000991257,3537.37
0.134719,0.000303821,0.472527,0.158339,0.102135,0.0146589,1.82759,0.157625,0.000688551,3546.03
0.134268,0.000183534,0.489004,0.156968,0.0627507,0.0143641,1.83452,0.0900668,0.000393436,3535.18
0.134689,2.31923e-05,0.535075,0.171419,0.00256171,0.0143622,1.98233,0.212921,0.000930096,3552.27
0.134091,5.92971e-05,0.42769,0.177106,-0.0115148,0.0141065,2.07416,0.0942585,0.000411747,3551.66
0.134101,0.000493742,0.543319,0.166337,0.041344,0.014654,1.91357,0.0954777,0.000417073,3546.42
0.135096,0.000543118,0.542505,0.176797,-0.115025,0.0140222,2.08611,0.0578726,0.000252803,3528.83
0.135808,0.000223781,0.466195,0.177463,0.00505231,0.0139517,2.09639,0.12613,0.00055097,3540.68
0.134849,0.000148571,0.555869,0.166184,0.00566405,0.0146182,1.91364,0.218394,0.000954005,3537.77
0.134683,-0.000152651,0.490326,0.173791,0.123044,0.0148382,1.96259,0.0896769,0.000391733,3524.78
0.136382,9.87016e-05,0.482887,0.155174,0.228594,0.0154354,1.75194,0.0130018,5.67952e-05,3483.35
0.134444,0.000170446,0.550392,0.157769,0.0537095,0.0146642,1.81929,0.208127,0.000909156,3554.71
0.134866,0.00043752,0.461774,0.175449,0.0553471,0.0149043,2.00064,0.0120502,5.26384e-05,3503.17
0.134486,-1.53831e-05,0.544937,0.167016,0.113597,0.0147443,1.91208,0.159486,0.000696678,3550.67
0.134551,0.000280091,0.530837,0.166873,0.118508,0.0146273,1.91999,0.0708483,0.000309485,3531.88
0.134611,0.000104648,0.493935,0.166115,0.0402798,0.0147315,1.90979,0.0859764,0.000375568,3534.58
0.13406,0.000271224,0.492741,0.170647,0.0752289,0.0140285,2.00939,0.039209,0.000171275,3532.37
0.135448,-6.30982e-06,0.502969,0.1689,0.0914857,0.0148332,1.93337,0.116469,0.000508768,3526.9
0.134751,-3.72194e-05,0.503528,0.158664,-0.0017451,0.0145741,1.83845,0.0540589,0.000236144,3526.99
0.134785,0.000117941,0.488745,0.173946,0.0475517,0.0143598,2.02139,0.250321,0.00109347,3556.57
