mu,gam,sigma_j,sigma_v,rho,k,v,w,norm_w,sum
1.21287,0.000644867,0.494124,0.201707,0.158104,0.0278944,1.69178,10678.8,0.000494316,3449.24
1.182,0.000691575,0.466464,0.188007,0.0937431,0.0325292,1.48922,8393.92,0.00038855,3428.7
0.677705,0.000446637,0.406889,0.219439,0.231442,0.0394378,1.54101,11550,0.000534644,3453.07
1.19078,0.000834317,0.571057,0.178742,0.0273807,0.033317,1.41714,8441.24,0.000390741,3408.83
1.20682,0.000701629,0.470845,0.165532,-0.0690829,0.0260597,1.47599,11468.9,0.000530889,3452
1.20954,0.000626926,0.511714,0.177987,0.173271,0.0297957,1.47408,13042.9,0.00060375,3456.02
1.20682,0.000600191,0.445672,0.138628,0.0415226,0.0248679,1.33728,14246.4,0.000659459,3466.07
1.19711,0.000506416,0.461937,0.15945,0.00389849,0.0286217,1.39247,11155.7,0.000516391,3441.29
1.19986,0.000530309,0.430946,0.189896,0.171548,0.0305383,1.54487,11946.5,0.000552999,3457.84
1.21192,0.000495048,0.525857,0.20482,0.131201,0.0283765,1.70248,8958.56,0.000414687,3421.8
1.18976,0.000331866,0.42163,0.197844,-0.16698,0.0330701,1.54201,11052.5,0.000511613,3451.01
1.18,0.000632789,0.515013,0.201025,0.0678143,0.0427191,1.38822,8411.39,0.000389359,3416.96
1.20714,0.000792556,0.43317,0.180184,0.0399446,0.0241134,1.61416,10714.6,0.000495975,3438.86
0.677705,0.000597029,0.572481,0.223302,0.0233328,0.0393074,1.5622,8619,0.000398969,3433.98
1.20189,0.000812125,0.481814,0.154128,0.0585328,0.0262115,1.40384,12955,0.000599682,3463.95
1.182,0.000537366,0.418024,0.185994,-0.111663,0.0327154,1.47547,9538.82,0.000441547,3438.19
1.20682,0.000419036,0.535021,0.17092,0.121164,0.0261602,1.50335,16503.2,0.000763923,3490.38
1.2017,0.000601901,0.494788,0.182873,0.139863,0.0296306,1.50544,10785.1,0.000499237,3446.41
1.18985,0.000696284,0.487343,0.167863,0.0227604,0.0320724,1.39228,11635.6,0.000538607,3454.76
1.19828,0.000714556,0.503189,0.199806,-0.0731407,0.0294101,1.62775,10460.8,0.000484223,3445.33
1.18,0.000981387,0.538999,0.201309,-0.075252,0.0427602,1.38822,8675.82,0.000401599,3425.72
1.21286,0.000795539,0.419133,0.201688,0.0198253,0.0292392,1.63872,9310.06,0.000430958,3435.94
0.677705,0.000621521,0.452141,0.217984,-0.0588357,0.0391443,1.54115,10959.9,0.000507329,3450.77
1.19828,0.00111454,0.542164,0.200448,0.0557146,0.0292198,1.64448,11272.8,0.000521811,3444.28
0.678027,0.000403042,0.504288,0.219598,0.230965,0.0396934,1.52999,10562.6,0.000488937,3444.54
1.2017,0.000572052,0.430157,0.159374,0.0872785,0.0274453,1.42218,12419.6,0.000574895,3458.16
1.21251,0.0006534,0.498192,0.198662,-0.118001,0.0296479,1.6077,10158.1,0.000470211,3443.79
1.19986,0.000591402,0.503233,0.17593,0.167905,0.0284883,1.49757,10808.5,0.000500321,3452.38
1.20015,0.000431104,0.453496,0.182585,0.0211036,0.027108,1.56195,11332.6,0.000524582,3455
1.2096,0.00116846,0.579718,0.186207,-0.00167812,0.0292968,1.52682,10902.9,0.000504689,3443.25
0.677705,0.00052465,0.549507,0.221442,0.0571582,0.0388669,1.57475,10922.3,0.000505587,3450.85
1.20013,0.000501894,0.524153,0.178458,-0.0191297,0.0280325,1.50758,8933.61,0.000413532,3420.21
1.20585,0.000677562,0.448832,0.158805,-0.103167,0.0288597,1.3909,11277.4,0.000522024,3455.29
0.677705,0.000482026,0.498568,0.211827,0.147822,0.0393694,1.50393,8999.09,0.000416563,3418.56
1.18136,0.000631153,0.497487,0.185151,0.168508,0.0327105,1.47199,9943.84,0.000460295,3440.89
0.677705,0.000620824,0.452804,0.219648,0.14368,0.0396445,1.52776,11156.1,0.000516412,3457.16
1.20577,0.000728453,0.434053,0.168696,-0.074561,0.0254206,1.51284,10781.1,0.000499051,3448.48
1.18963,0.000590647,0.450326,0.201905,-0.00126861,0.0321615,1.586,10209.1,0.000472575,3444.46
1.2096,0.000571422,0.43462,0.176443,0.151863,0.0273633,1.52136,9288.21,0.000429946,3425.25
1.20086,0.000786377,0.450029,0.164527,0.165316,0.0277282,1.44573,11415.4,0.000528413,3456.72
1.19835,0.000732212,0.545934,0.152341,0.025894,0.0275573,1.37896,9737.34,0.000450737,3425.58
1.18829,0.000752134,0.439206,0.195974,0.139195,0.0307847,1.58214,10020.1,0.000463823,3434.83
1.2066,0.000709954,0.484005,0.17259,0.148192,0.0246652,1.55789,10657.2,0.000493314,3439.79
1.20828,0.000834779,0.436582,0.170055,0.101361,0.0255938,1.52574,10207.2,0.000472484,3441.08
