mu,gam,sigma_j,sigma_v,rho,k,v,w,norm_w,sum
-0.285373,0.000491123,0.530605,0.234441,-0.0285031,0.546385,0.319535,0.00576729,0.000324442,2964.27
-0.240929,0.000229646,0.549246,0.291329,-0.1151,0.555253,0.365389,0.0139682,0.000785789,3004.02
-0.254178,-4.87285e-05,0.491243,0.221528,0.11414,0.356951,0.530519,0.00872808,0.000491003,2991.21
-0.290019,0.00058114,0.482117,0.405779,0.161883,0.404345,0.570412,0.00461939,0.000259866,2969.23
-0.248653,0.000461583,0.464398,0.190362,-0.15514,0.267579,0.493815,0.032249,0.00181419,3008.08
-0.2952,0.000612506,0.567072,0.252715,-0.0386226,0.470955,0.431809,0.000932901,5.24809e-05,2927.67
-0.221664,0.000876421,0.47566,0.224875,-0.114347,0.592146,0.33237,0.0155701,0.000875903,2996.84
-0.231008,0.000626653,0.466559,0.203709,0.00984831,0.470718,0.318742,0.015257,0.000858292,3004.57
-0.213316,0.000572495,0.577956,0.216047,0.0519547,0.355549,0.453068,0.0203513,0.00114487,3024.77
-0.235511,0.000516447,0.57733,0.279117,-0.0592998,0.111854,1.13977,0.00322561,0.000181459,2940.72
-0.369365,0.00027099,0.49288,0.251114,0.161156,0.32186,0.586578,0.00230344,0.000129581,2947.37
-0.206189,3.66455e-05,0.628792,0.229431,-0.145306,0.394456,0.428664,0.00686916,0.000386428,2997.04
-0.210622,0.000481807,0.492594,0.223472,-0.0421288,0.326657,0.490284,0.028181,0.00158534,3009.08
-0.210033,0.000529821,0.492888,0.196357,-0.0684079,0.36844,0.504743,0.0055029,0.000309569,2965.39
-0.149358,0.000528582,0.508756,0.310678,0.0402216,0.305659,0.734196,0.00390806,0.00021985,2969.36
-0.360059,0.0003824,0.545166,0.402209,0.0588512,0.589049,0.354203,0.00133553,7.5131e-05,2954.33
-0.254088,0.000863274,0.548444,0.199866,-0.0394973,0.285774,0.475872,0.0111971,0.000629902,2982.35
-0.166688,0.000370456,0.479208,0.343279,-0.0693619,0.145192,1.21058,0.00254938,0.000143417,2972.85
-0.358064,0.000290678,0.527041,0.524598,-0.154168,0.592872,0.484897,0.00163023,9.17095e-05,2941.57
-1.03626,0.000985494,0.516504,0.334916,-0.0235176,0.419838,0.606505,0.00460674,0.000259155,2952.74
-0.31103,0.000545544,0.485512,0.36794,-0.059499,0.455129,0.426038,0.00172621,9.7109e-05,2950.56
-0.301713,0.000492797,0.570036,0.255127,0.0601331,0.740336,0.230294,0.00641154,0.000360685,2967.58
-0.216997,0.00093297,0.573422,0.245009,0.183638,0.480836,0.351091,0.00806701,0.000453814,2983.46
-0.383305,0.000728762,0.585803,0.283637,-0.111842,0.540746,0.377899,0.000839859,4.72468e-05,2920.75
-0.350136,0.000624736,0.445681,0.545355,-0.108229,0.54835,0.539147,0.00127995,7.20043e-05,2902.23
-0.199229,0.000192377,0.573995,0.261807,-0.204164,0.346578,0.435621,0.00884191,0.000497407,2972.22
-0.315718,0.000438634,0.486841,0.257188,-0.0114263,0.392288,0.532644,0.00536395,0.000301752,2972.25
-0.243775,0.000710618,0.566245,0.257317,0.0315117,0.519115,0.385262,0.00739969,0.000416274,2976.89
-0.205437,0.000453558,0.535927,0.259059,-0.0604289,0.295342,0.601973,0.00678894,0.000381916,3009.65
-0.225662,0.000640908,0.452073,0.215624,0.105437,0.373827,0.511954,0.0133356,0.0007502,2974.37
-0.28465,0.000716877,0.476414,0.385442,0.107017,0.276276,0.747065,0.00990677,0.000557311,2996.05
-0.269213,0.000278625,0.478387,0.506612,0.118234,0.394933,0.737645,0.00348531,0.000196068,2951.41
-0.961557,0.000674632,0.52373,0.323203,0.259615,0.308643,0.618187,0.000702258,3.95059e-05,2884.68
-0.248771,0.000501099,0.472434,0.306389,0.140197,0.369942,0.593633,0.0134177,0.000754821,2999.59
-0.187729,0.000552047,0.478874,0.28772,0.0726471,0.529216,0.40427,0.0176479,0.000992793,3001.75
-0.213914,0.000401314,0.468291,0.353996,-0.0526831,0.357048,0.632951,0.00201324,0.000113256,2950.22
-0.33238,0.000515898,0.596197,0.423022,-0.105195,0.323314,0.764662,0.00322657,0.000181513,2973.15
-0.221836,0.000692254,0.503808,0.227592,0.0547597,0.34589,0.522961,0.00684704,0.000385184,2964.52
