mu,gam,sigma_j,sigma_v,rho,k,v,w,norm_w,sum
1.02878,0.000207453,0.457389,0.14846,0.0545654,0.0102023,2.05434,68871.6,0.000497791,3584.35
1.03014,0.000237969,0.398383,0.17909,-0.0557211,0.0123082,2.26151,71130.8,0.00051412,3600.02
1.02925,0.00014154,0.390657,0.170411,0.100142,0.0124567,2.13115,74820.4,0.000540788,3597.43
1.02939,0.000114249,0.513763,0.17102,-0.167436,0.0123453,2.15038,75671.6,0.00054694,3590.48
1.02918,-0.000155162,0.391261,0.168123,-0.0469514,0.0124881,2.09716,178952,0.00129343,3621.1
1.03084,0.0002231,0.401445,0.177319,-0.0232573,0.0103068,2.49695,44080.1,0.000318603,3578.05
1.02869,-1.40044e-05,0.504693,0.177713,-0.0804667,0.0124676,2.23499,43170,0.000312025,3574.47
1.03019,0.000156785,0.476363,0.180773,0.043131,0.0121519,2.30843,26991.6,0.00019509,3569.26
1.02883,9.76079e-05,0.419339,0.170516,-0.12124,0.0123109,2.14938,186926,0.00135106,3628.58
1.02946,0.000169376,0.398474,0.170244,-0.0975405,0.0123733,2.13801,82014.9,0.000592788,3599.89
1.02499,0.000279324,0.37299,0.147411,-0.179071,0.0100789,2.04813,66386.4,0.000479829,3584.46
1.02937,0.000154587,0.405028,0.169395,-0.0665953,0.0124233,2.12414,108369,0.000783272,3616.41
1.02936,0.000306386,0.482888,0.170203,0.128038,0.0124399,2.13121,129455,0.000935675,3608.61
1.02936,0.000249062,0.359923,0.170347,-0.121182,0.0124393,2.13329,168810,0.00122013,3614.68
1.02933,-0.000184596,0.420195,0.170383,-0.0534285,0.0124562,2.1306,70863.5,0.000512188,3594.57
1.02939,0.000128309,0.376665,0.169181,0.00408851,0.0125715,2.10888,28037.5,0.00020265,3557.56
1.02936,0.000101298,0.413113,0.170484,-0.0819947,0.0124608,2.13169,65081.9,0.0004704,3589.81
1.02936,6.30579e-05,0.3898,0.17047,0.0388695,0.0124639,2.13076,76155.2,0.000550436,3606.46
1.02942,0.00020912,0.439711,0.170319,-0.0264803,0.0124512,2.13059,61590.9,0.000445167,3601.3
1.02631,6.38881e-05,0.457564,0.183422,-0.0980055,0.0113593,2.43729,30363.7,0.000219463,3558.52
1.02957,0.000223443,0.383988,0.163706,-0.0148744,0.0135945,1.94516,20610.9,0.000148972,3557.43
1.02924,0.000215214,0.419382,0.170717,-0.0522426,0.0125008,2.12784,65476.3,0.000473251,3590.7
1.02936,0.000247845,0.402115,0.170436,-0.00242117,0.0124585,2.13121,65930.4,0.000476533,3599.78
1.03031,0.000373677,0.423502,0.169239,-0.0473916,0.0114517,2.21873,59980.8,0.00043353,3571.54
1.02857,0.000509405,0.444834,0.159421,0.0382542,0.0118686,2.03991,72575.1,0.00052456,3585.23
1.02933,0.000201119,0.422372,0.170611,-0.0417006,0.0124196,2.1403,39535.9,0.000285758,3568.01
1.02622,0.000270644,0.413182,0.181632,0.0684951,0.0113336,2.42758,31888.2,0.000230482,3568.07
1.03249,0.000231063,0.43174,0.142798,0.0137503,0.00984487,2.01169,127796,0.000923685,3616.13
1.03013,0.000297856,0.356751,0.178692,-0.161262,0.0124261,2.23638,34846.2,0.000251862,3576.24
1.02937,0.000113031,0.414658,0.170452,-0.0107855,0.0124598,2.13121,37710.9,0.000272568,3582.08
1.02909,0.000283251,0.420269,0.182416,-0.00197829,0.01188,2.36971,31014.6,0.000224168,3577.93
1.02999,0.000268585,0.415655,0.178783,0.256016,0.011242,2.38447,36765.4,0.000265734,3563.97
1.02407,0.000207903,0.375574,0.17303,0.137205,0.0187107,1.76314,29013.2,0.000209702,3558.37
1.02881,0.00017005,0.388029,0.182201,-0.121451,0.0122343,2.3228,33813.8,0.0002444,3576.2
1.02933,0.000156086,0.394276,0.170689,-0.0430673,0.0124346,2.13877,39288.6,0.000283971,3584.36
1.02937,7.03448e-05,0.439817,0.168894,-0.161536,0.0124723,2.11633,97328.3,0.000703471,3601.92
1.02979,0.000295881,0.387063,0.170839,-0.042148,0.0125395,2.12583,83760.1,0.000605403,3594.69
1.02999,0.000175018,0.357323,0.179665,0.0315349,0.0135203,2.15567,24895.9,0.000179943,3572.32
1.03051,0.000406451,0.405353,0.179487,0.168932,0.0120268,2.30635,29296,0.000211746,3556.34
1.02916,9.71567e-05,0.365156,0.171795,0.0212641,0.0123769,2.16197,74147.7,0.000535926,3597.31
1.02936,0.000261348,0.42955,0.169931,-0.0622458,0.0124182,2.13121,69958.4,0.000505647,3579.7
1.02883,0.00028254,0.428227,0.1759,-0.0155902,0.0131983,2.1356,31612.1,0.000228486,3586.55
1.02629,9.45536e-05,0.43084,0.167165,-0.0650692,0.0127854,2.06682,90196.4,0.000651923,3605.56
1.02592,0.00025971,0.397039,0.171917,-0.00897282,0.0151121,1.93977,43608.6,0.000315195,3577.74
1.03149,0.000268404,0.421478,0.143949,-0.0101741,0.00983995,2.02412,90195.7,0.000651918,3593.52
1.02059,0.0001587,0.396777,0.1581,0.0217866,0.0101859,2.19133,62583.9,0.000452345,3586.69
1.02858,-8.96235e-05,0.49868,0.170543,-0.11573,0.0122202,2.16355,245745,0.0017762,3633.02
1.02732,0.000244749,0.427096,0.140977,-0.0514485,0.00958777,2.00105,87637,0.000633424,3594.78
1.03237,0.000266667,0.416531,0.182616,0.183325,0.0121467,2.34023,30913.1,0.000223434,3567.54
1.03034,0.000286286,0.373508,0.178483,-0.0865193,0.0124719,2.24019,93604.6,0.000676557,3615.52
1.03006,0.000156508,0.382949,0.169747,-0.123773,0.0123443,2.14156,82722.2,0.000597901,3593.58
1.02941,0.000324101,0.376366,0.170641,-0.0723777,0.012496,2.12386,29212.1,0.00021114,3566.6
1.02974,0.000347442,0.418776,0.149636,0.0164605,0.0102065,2.07089,59111.4,0.000427247,3581.92
1.02432,0.000336625,0.387863,0.161528,-0.028332,0.0103495,2.22252,66141.1,0.000478056,3590.41
1.02933,0.000462968,0.361242,0.171067,0.0103612,0.0125988,2.12976,56849.7,0.000410899,3595.92
1.02895,0.000118703,0.493002,0.151596,0.133211,0.010269,2.09414,47132,0.000340662,3580.83
1.03309,0.000211153,0.34476,0.140994,0.0557204,0.00999665,1.96345,150487,0.00108769,3612.27
1.02349,0.000154402,0.463324,0.162779,-0.0228973,0.0102664,2.25801,134916,0.000975148,3608.49
1.02946,0.000174271,0.403326,0.170823,0.0806175,0.0125697,2.12108,52823,0.000381795,3589.43
1.02948,0.000249888,0.444038,0.170913,0.0111179,0.0123896,2.14377,65891.4,0.000476251,3589.61
1.02772,0.000239292,0.442021,0.139183,0.0527103,0.010406,1.89866,83004.1,0.000599939,3590
1.02939,0.000277601,0.401266,0.170313,-0.0198381,0.012399,2.13975,60596,0.000437977,3585.72
1.03014,4.60299e-05,0.391601,0.179263,-0.0114577,0.0123243,2.26108,75179.8,0.000543386,3602.28
1.03005,0.000233934,0.479957,0.179067,-0.0715648,0.0123327,2.25679,54995.6,0.000397498,3580.68
1.02897,3.01057e-05,0.397719,0.157636,-0.0377506,0.0132952,1.89825,62724.8,0.000453364,3582.37
1.02805,0.000277812,0.392529,0.162474,0.020952,0.0121903,2.04598,48494.3,0.000350508,3581.68
1.0255,0.000351413,0.395798,0.152723,0.0315881,0.0139159,1.80815,49550.5,0.000358142,3579.44
1.02986,0.000272891,0.391556,0.168825,-0.0115488,0.0124594,2.10706,57378.3,0.00041472,3599.3
1.02936,0.000546781,0.425508,0.170871,0.0604658,0.0124607,2.13569,67655.5,0.000489002,3582.84
1.02933,0.000440267,0.365663,0.170421,-0.0303745,0.0124573,2.13121,63473.6,0.000458776,3595.41
1.02913,0.000174993,0.497961,0.166689,-0.0842857,0.0123475,2.09208,67177,0.000485543,3583.81
1.02423,0.000321193,0.409348,0.156798,0.131411,0.00970992,2.22873,97746.7,0.000706495,3602.62
1.03147,0.000232467,0.328018,0.185117,0.120571,0.0121452,2.37637,28528.9,0.000206202,3569.64
1.02947,0.000423795,0.540825,0.16983,-0.0802263,0.0124685,2.12325,162569,0.00117502,3626.04
1.02935,8.28343e-05,0.388151,0.170582,0.0189384,0.0123376,2.15499,82572.6,0.00059682,3587.44
1.02947,0.00021054,0.379022,0.170162,-0.121699,0.0125172,2.12467,75182.1,0.000543402,3599.8
1.02711,-0.000116536,0.434962,0.170797,-0.10502,0.0126566,2.11989,98810.2,0.000714182,3598.61
