mu,gam,sigma_j,sigma_v,rho,k,v,w,norm_w,sum
0.0644298,9.56829e-05,0.448948,0.15385,0.029439,0.030366,1.3085,0.0258745,0.000472319,3506.02
0.064954,0.000399684,0.415029,0.163723,-0.225559,0.0307404,1.37277,0.0270726,0.000494189,3525.99
0.0663992,-1.83213e-05,0.462532,0.153142,-0.00664716,0.0311821,1.3017,0.0272229,0.000496933,3518.41
0.0649439,6.44042e-05,0.448613,0.163173,-0.0258033,0.0307833,1.35389,0.0258888,0.000472579,3494.19
0.0562213,0.000480181,0.547248,0.151518,0.0604765,0.0268536,1.3686,0.0269166,0.000491341,3516.43
0.0677656,0.000313574,0.412177,0.151582,-0.0800925,0.0286193,1.33065,0.0265164,0.000484035,3512.05
0.0666067,9.13071e-05,0.431052,0.148428,-0.196876,0.029972,1.30315,0.0269845,0.00049258,3508.75
0.0640681,0.000307451,0.478112,0.153362,-0.0934917,0.029816,1.33452,0.0273703,0.000499624,3533.38
0.0644968,0.000261881,0.473343,0.157287,-0.103572,0.0308513,1.32744,0.0277083,0.000505793,3528.48
0.0664249,0.000419396,0.405302,0.136443,-0.0246061,0.028971,1.26644,0.0281117,0.000513157,3520.09
0.0637298,0.000378709,0.499665,0.15729,0.0718916,0.0290059,1.36199,0.0269944,0.000492762,3521.48
0.0641206,0.000487645,0.468058,0.160728,-0.244465,0.0308179,1.35297,0.0269402,0.000491772,3519.84
0.0657378,0.000250686,0.399668,0.147692,-0.0874719,0.0297636,1.29398,0.0283532,0.000517566,3535.84
0.0642172,0.000102642,0.397623,0.148291,0.0531661,0.0300912,1.30098,0.0281626,0.000514086,3540.27
0.0521585,0.000457467,0.434996,0.139376,-0.169413,0.0295203,1.2822,0.026748,0.000488264,3510.22
0.0555354,0.000303055,0.415721,0.14844,-0.0417019,0.0296003,1.31168,0.0276878,0.000505418,3532.22
0.0660385,0.000112158,0.450133,0.162702,-0.0140743,0.0306618,1.3616,0.0266367,0.000486232,3527.85
0.0657265,0.000353865,0.458317,0.136851,-0.141895,0.0293662,1.27213,0.027335,0.000498978,3518.64
0.066932,0.000462131,0.425988,0.13366,-0.189754,0.0299628,1.23727,0.0281081,0.000513092,3535.39
0.0681103,0.000202324,0.436613,0.185762,0.212056,0.0324791,1.45795,0.0254497,0.000464564,3496.07
0.069501,0.000254204,0.487126,0.129736,-0.0583306,0.0298114,1.21164,0.0279434,0.000510085,3524.82
0.0667257,0.000282806,0.485693,0.130553,0.0275028,0.0287452,1.2413,0.0280768,0.000512519,3537.36
0.0630734,2.98159e-05,0.416333,0.144575,-0.268631,0.0308017,1.27231,0.027239,0.000497227,3519.33
0.063997,0.000535697,0.486396,0.139318,-0.0963381,0.0311453,1.24039,0.0288247,0.000526173,3556.38
0.0638907,8.79723e-05,0.466007,0.149288,-0.0293743,0.0304409,1.31201,0.0267876,0.000488987,3514.16
0.0707123,0.000402125,0.460885,0.197113,-0.090374,0.0311252,1.56873,0.0273317,0.000498918,3536.29
0.066707,0.000464438,0.470019,0.134298,0.0116851,0.0299792,1.23944,0.0294437,0.000537471,3559.09
0.0668272,0.00025693,0.438814,0.151812,-0.0664852,0.0296822,1.33333,0.0272542,0.000497503,3538.64
0.066581,0.000238905,0.500335,0.136444,-0.136033,0.029519,1.2595,0.0284865,0.000519998,3546.79
0.05154,0.000271773,0.456293,0.127096,-0.137835,0.0290788,1.22693,0.0268693,0.000490478,3510.36
0.0645678,0.000332754,0.472947,0.13979,0.0390906,0.0285747,1.28051,0.0267637,0.000488551,3512.91
0.0629067,0.000277413,0.467222,0.153448,-0.168226,0.0304472,1.31827,0.0274788,0.000501603,3532.74
0.0661673,0.000461571,0.461011,0.140335,-0.0251601,0.0325291,1.23058,0.0257083,0.000469285,3486.32
0.0707988,0.00012671,0.400952,0.17257,-0.162268,0.0315919,1.41357,0.0265214,0.000484128,3518.42
0.062568,0.000431469,0.424468,0.132581,0.0471512,0.0309803,1.20913,0.0277312,0.000506211,3516.76
0.0644619,0.000163206,0.448383,0.151834,-0.140644,0.0306327,1.31672,0.026954,0.000492024,3513.37
0.0632625,7.40663e-05,0.454686,0.151969,0.0334599,0.0306367,1.30419,0.0269438,0.000491838,3519.72
0.0604596,0.000271401,0.451259,0.156941,0.122149,0.0303082,1.31214,0.0265319,0.000484319,3505.76
0.0637391,0.000436692,0.490486,0.150754,-0.015649,0.0310122,1.30303,0.0262111,0.000478463,3512.43
0.0674638,6.48829e-05,0.564752,0.139289,-0.248809,0.030189,1.26889,0.028045,0.00051194,3529.65
0.0667257,0.000271018,0.427082,0.131867,0.0445575,0.0285208,1.24521,0.0288244,0.000526167,3537.83
0.0638849,0.000252459,0.377441,0.142082,-0.109904,0.0287091,1.27342,0.0268183,0.000489547,3509.62
0.0667257,0.00055539,0.451657,0.134739,0.0722797,0.0283815,1.25857,0.0285723,0.000521566,3547.93
0.0660651,0.000401937,0.456993,0.136098,-0.00769842,0.031901,1.22294,0.0266695,0.000486831,3517.33
0.0640585,0.000383158,0.423181,0.150658,-0.125256,0.0294813,1.32808,0.0276497,0.000504723,3531.21
0.0677294,0.000128689,0.49403,0.132011,-0.0109238,0.0302576,1.22431,0.028178,0.000514367,3530.49
0.0648383,0.000511263,0.514238,0.15407,0.235981,0.03092,1.3277,0.0255944,0.000467205,3491.83
0.0639165,0.000514431,0.440851,0.153899,-0.0492667,0.0298207,1.34404,0.0276799,0.000505275,3527.03
0.0675945,0.000430211,0.484369,0.147433,-0.0257199,0.0309691,1.2893,0.0274833,0.000501686,3524.5
0.0651256,0.000183871,0.424322,0.147729,-0.13949,0.0288634,1.30861,0.0285382,0.000520941,3556.28
0.066932,0.000347372,0.442128,0.129508,-0.132426,0.0296748,1.22218,0.0276156,0.000504101,3519.74
0.0643241,0.000558303,0.462531,0.150533,-0.0886916,0.0304412,1.29104,0.0254074,0.000463792,3491.77
0.0648682,-1.0875e-05,0.450637,0.159747,-0.0980166,0.0308511,1.33179,0.026255,0.000479264,3490.26
0.0666691,0.000272651,0.459187,0.133394,-0.0512388,0.0300051,1.23434,0.0280925,0.000512807,3538.61
0.0661147,5.05897e-05,0.45916,0.143409,-0.0970737,0.0293271,1.28209,0.0284633,0.000519575,3541.88
0.0643014,0.000281764,0.462269,0.164893,-0.0694788,0.030137,1.38224,0.0279267,0.000509779,3532.86
0.0613874,0.00040987,0.467487,0.140053,-0.0887935,0.0306424,1.25161,0.0275767,0.000503391,3532.69
0.0670332,0.000185868,0.414923,0.146418,-0.0239653,0.0305318,1.2957,0.0273546,0.000499337,3528.59
0.0640011,0.000443418,0.445451,0.162739,-0.0808662,0.0296243,1.37154,0.0274172,0.000500479,3527.11
0.0662458,0.000662547,0.537683,0.132037,-0.0864728,0.0284831,1.23601,0.0285273,0.000520743,3543.91
0.066449,0.000230088,0.3992,0.132913,-0.185792,0.0293711,1.2439,0.0281019,0.000512979,3535.04
0.066932,0.000252148,0.457147,0.135029,-0.0963286,0.0300939,1.23799,0.0286572,0.000523114,3541.21
0.0643605,0.00025023,0.432307,0.151499,0.0579863,0.0296277,1.32869,0.02678,0.000488848,3518.96
0.0651835,0.000193674,0.482678,0.165885,-0.195644,0.0348711,1.33237,0.0265167,0.000484042,3510.94
0.0655943,0.000158462,0.477133,0.139538,-0.0965335,0.0308143,1.25618,0.0277796,0.000507095,3533.58
0.0667257,0.00041153,0.43402,0.13316,0.0677488,0.0284935,1.24914,0.0281038,0.000513014,3537.97
0.0652954,0.000308176,0.453365,0.144648,0.00858965,0.0306095,1.27315,0.0280632,0.000512272,3540.66
0.0636425,0.000183131,0.433364,0.14831,-0.185819,0.0306624,1.28326,0.028174,0.000514294,3534.35
0.0654301,0.00071488,0.520478,0.141557,-0.0369197,0.0303425,1.27423,0.0292092,0.000533191,3551.77
0.0707271,0.00042037,0.49164,0.192919,0.164127,0.0323252,1.50598,0.0263492,0.000480984,3521.58
0.0644415,0.000172863,0.457087,0.155329,0.106884,0.02964,1.33775,0.0261531,0.000477404,3508.31
0.0643562,-0.000108914,0.481571,0.157694,-0.205731,0.029455,1.35024,0.0272665,0.000497729,3526.34
0.0633255,8.09345e-05,0.432034,0.156555,-0.167325,0.0304161,1.32868,0.0283307,0.000517155,3539.58
0.0657692,0.000362057,0.433663,0.124215,-0.0712974,0.0285262,1.16811,0.0282718,0.00051608,3535.29
0.0640563,0.000555117,0.478489,0.159607,-0.159228,0.0304132,1.35259,0.0274936,0.000501874,3538.27
0.065904,0.000249234,0.526251,0.130252,0.0304996,0.0291293,1.23479,0.0280371,0.000511796,3535.8
0.0664578,0.00044219,0.468528,0.156574,-0.131561,0.0346198,1.2983,0.0260123,0.000474834,3498.94
0.0636505,0.000530109,0.492269,0.144038,0.0550427,0.0308848,1.26461,0.0288145,0.000525987,3541.84
0.0666908,0.00031555,0.459904,0.133003,-0.231704,0.0300478,1.23349,0.0283094,0.000516766,3541.87
0.0642973,0.000571796,0.426853,0.150731,-0.173592,0.0303262,1.31787,0.0258014,0.000470984,3494.01
0.0660494,0.00038131,0.448692,0.135527,-0.183871,0.0297014,1.23826,0.0285593,0.000521328,3540.24
0.063997,0.00018697,0.409196,0.138568,0.102355,0.0309314,1.24821,0.0280356,0.000511768,3526.8
0.0633116,0.000367173,0.382224,0.155104,0.0516143,0.0311875,1.32289,0.0266039,0.000485633,3505.64
0.0667516,0.00019372,0.468637,0.133362,-4.48321e-05,0.0276141,1.2753,0.0279822,0.000510793,3522.43
0.0664294,0.000428166,0.441289,0.15758,-0.227735,0.030218,1.34686,0.027513,0.000502228,3522.17
