mu,gam,sigma_j,sigma_v,rho,k,v,w,norm_w,sum
-0.310296,0.000247686,0.390998,0.171487,0.0763777,0.0300954,1.43603,20.5467,0.000904366,3526.94
-0.310192,9.18698e-05,0.412258,0.165379,-0.191512,0.0287845,1.4312,10.254,0.00045133,3495.17
-0.362753,0.000621026,0.47646,0.185385,-0.0791628,0.0413483,1.36352,3.38431,0.000148961,3460.01
-0.412061,0.000257815,0.45122,0.185695,-0.0523276,0.045728,1.29915,7.75826,0.00034148,3507.43
-0.310848,0.00011899,0.462765,0.166528,-0.0567317,0.0287657,1.43522,12.318,0.000542179,3504
-0.318657,0.000231023,0.44116,0.169959,-0.0450561,0.028682,1.4419,9.2453,0.000406932,3498.27
-0.31107,7.1348e-05,0.413065,0.158383,-0.0526026,0.0305375,1.36333,14.2563,0.000627493,3510.3
-0.310951,0.000339695,0.357252,0.163733,-0.0396084,0.029853,1.40435,6.45089,0.000283936,3484.25
-0.311158,0.000413188,0.395708,0.164442,0.19439,0.0296928,1.4106,5.57777,0.000245506,3471.91
-0.314198,0.000151822,0.428019,0.162301,0.132506,0.029971,1.38668,8.38004,0.000368848,3484.27
-0.410435,0.000340197,0.400016,0.170706,0.176162,0.0431188,1.25879,7.02645,0.000309269,3485.44
-0.309777,6.88738e-05,0.448111,0.16476,0.164114,0.0300952,1.39821,11.3421,0.000499222,3492.83
-0.406938,0.00033026,0.458009,0.185661,-0.00655434,0.0462777,1.26641,6.33892,0.000279008,3488.96
-0.310798,0.000287635,0.467362,0.168149,0.0550452,0.0290972,1.43163,4.26219,0.0001876,3468.62
-0.309516,0.000187853,0.434382,0.167691,0.1264,0.0299986,1.42582,6.4245,0.000282775,3500.14
-0.305213,7.60648e-05,0.381218,0.155019,0.167884,0.0286696,1.36983,6.31552,0.000277978,3488.83
-0.309682,0.000215288,0.441681,0.163317,0.130996,0.0293409,1.40027,7.5521,0.000332406,3498.49
-0.305758,0.00017523,0.421318,0.16311,-0.052567,0.0285252,1.42486,14.5299,0.000639536,3519.63
-0.309751,0.000382074,0.403644,0.160133,-0.0207609,0.0297586,1.37636,16.2127,0.000713601,3501.66
-0.309959,0.000108916,0.429109,0.169295,0.130192,0.0306929,1.4108,18.8326,0.00082892,3518.29
-0.310473,0.000453366,0.422146,0.167951,0.077407,0.0301592,1.41723,8.99674,0.000395992,3489.77
-0.311553,0.000310451,0.398414,0.1613,0.0599557,0.030416,1.36635,15.4769,0.000681218,3515.28
-0.308683,0.000255583,0.421901,0.167298,0.123676,0.0296716,1.42488,21.9958,0.000968146,3521.26
-0.310009,0.000188933,0.43859,0.158663,0.100522,0.0304674,1.36581,16.076,0.000707588,3503.85
-0.309125,2.1535e-05,0.408057,0.156457,-0.0570545,0.0291175,1.37353,11.8597,0.000522004,3510.11
-0.308919,0.000368281,0.453589,0.155664,0.128029,0.0293644,1.35523,8.9636,0.000394533,3493.31
-0.30739,0.000126607,0.412787,0.158665,0.136885,0.0288874,1.38424,10.1498,0.000446745,3512.55
-0.311301,0.000424161,0.376764,0.163314,-0.15768,0.0299285,1.39856,19.9818,0.000879501,3511.54
-0.308753,0.000253789,0.440423,0.167497,0.102277,0.0305405,1.40287,4.62862,0.000203729,3477.21
