mu,gam,sigma_j,sigma_v,rho,k,v,w,norm_w,sum
0.258169,0.000566503,0.473827,0.19099,0.0405445,0.0371316,1.42713,1.457e+07,0.000358577,3461.71
0.258052,0.000304384,0.537422,0.164339,0.0365479,0.0365172,1.31494,1.93516e+07,0.000476256,3483.08
0.257773,0.000606795,0.477055,0.172513,-0.00429654,0.0344287,1.37714,2.34289e+07,0.0005766,3490.94
0.250878,0.000690653,0.478176,0.193321,0.134317,0.0372072,1.43592,1.65384e+07,0.00040702,3468.57
0.255919,0.000653199,0.60031,0.178794,-0.0154739,0.03762,1.36035,1.60566e+07,0.000395163,3446.13
0.258464,0.00057181,0.465292,0.19096,-0.000645082,0.0380885,1.39349,1.96533e+07,0.00048368,3470.94
0.250015,0.000557739,0.45154,0.159557,0.00204374,0.0342445,1.29917,1.55776e+07,0.000383374,3453.39
0.257595,0.000661538,0.488122,0.192741,0.145335,0.0370859,1.4341,2.29582e+07,0.000565015,3494.19
0.25796,0.000418746,0.424279,0.189418,0.118255,0.0371676,1.41134,2.18115e+07,0.000536794,3482.5
0.257511,0.000420022,0.49514,0.184886,0.0482761,0.0342691,1.44711,1.55253e+07,0.000382087,3458.22
0.260572,0.00065341,0.479777,0.167495,0.109973,0.0339765,1.35552,1.85028e+07,0.000455365,3464.97
0.254617,0.000793985,0.468387,0.177617,0.118961,0.0342826,1.40786,2.79164e+07,0.00068704,3506.53
0.258526,0.000333919,0.42049,0.174441,0.0881218,0.0349525,1.38931,2.49956e+07,0.000615158,3496.7
0.258044,0.000355415,0.490574,0.190556,-0.0325117,0.0374966,1.41334,1.67506e+07,0.000412243,3465.06
0.258741,0.000568313,0.432984,0.167453,-0.0228236,0.0358693,1.33064,2.41467e+07,0.000594264,3495.15
0.258132,0.000389128,0.501901,0.192327,-0.0738863,0.0377733,1.40585,2.18895e+07,0.000538715,3486.1
0.260927,0.000369714,0.451566,0.187404,0.0406834,0.0337557,1.46546,1.84624e+07,0.000454372,3456.35
0.258027,0.000596195,0.466552,0.188637,0.0683667,0.0374733,1.41187,1.81702e+07,0.000447179,3465.98
0.262626,0.000699026,0.488712,0.174013,0.24041,0.0340989,1.39752,1.51538e+07,0.000372945,3452.46
0.257293,0.000400806,0.408459,0.178008,0.0562899,0.0366102,1.37292,1.8385e+07,0.000452467,3468.59
0.257167,0.000607762,0.427746,0.16855,0.0164208,0.0353961,1.32893,2.05188e+07,0.000504981,3479.08
0.257593,0.000583408,0.460722,0.191602,0.00777889,0.0371057,1.43265,1.71406e+07,0.000421841,3476.69
0.258285,0.000404837,0.499554,0.188814,0.121844,0.0372441,1.41591,1.81396e+07,0.000446427,3480.27
0.258159,0.000569903,0.496042,0.190472,-0.0617721,0.0375912,1.40107,1.73493e+07,0.000426977,3479.1
0.258138,0.000648652,0.463272,0.175396,0.0789038,0.0356996,1.36665,2.16435e+07,0.00053266,3489.53
0.256449,0.000383831,0.377137,0.179987,0.181472,0.0351291,1.40025,1.75984e+07,0.000433108,3460.31
0.254153,0.000497238,0.477414,0.188185,-0.03546,0.0362595,1.43456,1.74771e+07,0.000430123,3459.03
0.258138,-2.99985e-06,0.549321,0.175948,0.131155,0.0358061,1.36808,2.35503e+07,0.000579588,3485
0.256119,0.000524985,0.461984,0.168224,0.127695,0.0342072,1.35339,2.16424e+07,0.000532634,3471.1
0.252095,0.000629025,0.547049,0.174443,0.113824,0.0343847,1.37586,2.17628e+07,0.000535596,3474.8
0.25796,0.000585393,0.447781,0.190586,0.081864,0.0372684,1.42215,1.80298e+07,0.000443726,3469.49
0.256436,0.000659654,0.451417,0.180098,0.176382,0.0373976,1.36578,1.77058e+07,0.000435752,3477.65
0.258598,0.000512775,0.53504,0.186005,0.145979,0.0346686,1.42735,2.18152e+07,0.000536887,3493.34
0.258089,0.00042652,0.443773,0.190826,0.0142489,0.0373847,1.41895,1.81503e+07,0.000446689,3470.92
0.258562,0.000325719,0.399967,0.167469,0.0932844,0.0354993,1.33762,2.43593e+07,0.000599497,3485.66
0.255452,0.00062553,0.515314,0.162916,-0.086121,0.036853,1.29884,1.99698e+07,0.000491469,3469.95
0.254841,0.000764865,0.488776,0.18424,0.154503,0.0376842,1.36957,1.94693e+07,0.000479152,3477.74
0.258064,0.000240349,0.497098,0.192782,-0.00192864,0.0379052,1.39864,1.72355e+07,0.000424178,3468.16
0.258249,0.000326635,0.541366,0.176294,0.108195,0.0356793,1.37185,2.56778e+07,0.000631947,3491.39
0.2579,0.000460671,0.49211,0.190574,0.103569,0.0370082,1.43507,2.01837e+07,0.000496733,3482.52
0.252525,0.000531207,0.483418,0.180949,0.0791805,0.0345894,1.40813,2.18502e+07,0.000537747,3481.63
0.258,0.000344783,0.444792,0.189966,0.155531,0.0372672,1.4186,1.89486e+07,0.000466336,3473.66
0.262151,0.000628993,0.527598,0.17495,-0.036447,0.0367025,1.36237,2.33137e+07,0.000573765,3490.16
0.25763,0.000334381,0.451478,0.190561,0.0652761,0.0375377,1.40549,2.21685e+07,0.000545582,3479.39
0.258758,0.000826555,0.561644,0.16742,0.11404,0.036676,1.32065,1.94854e+07,0.000479547,3468.72
0.257421,0.000377561,0.467235,0.172454,0.200802,0.0344614,1.37412,2.29787e+07,0.000565519,3482.72
0.258617,0.000456724,0.468714,0.169219,0.050808,0.0358496,1.34001,3.27878e+07,0.000806928,3517.81
0.257336,0.000677433,0.460411,0.174314,0.149086,0.0354556,1.35205,1.81789e+07,0.000447394,3467.19
0.257614,0.000458704,0.466649,0.187157,0.0513743,0.0373624,1.4027,1.76637e+07,0.000434716,3467.78
