mu,gam,sigma_j,sigma_v,rho,k,v,w,norm_w,sum
-0.67849,-0.000118852,0.406628,0.14226,0.0142533,0.0147445,1.65758,44.5352,0.000411077,3551.04
-0.668034,-0.000102676,0.43593,0.14725,-0.002514,0.0155349,1.66574,33.0549,0.000305109,3560.26
-0.668154,0.00024612,0.427777,0.146562,0.0171413,0.0154795,1.66435,54.0153,0.000498582,3570.81
-0.674749,-8.76629e-05,0.472189,0.141805,-0.10112,0.0146011,1.66306,85.7516,0.000791521,3578.81
-0.67459,0.000203807,0.466516,0.13519,0.119517,0.0170958,1.48378,34.9256,0.000322377,3544.45
-0.674159,-0.000133936,0.459127,0.14194,0.00334178,0.0156395,1.61241,46.9671,0.000433524,3552.53
-0.67994,0.00012516,0.471853,0.130493,0.00317552,0.0140318,1.56382,37.1963,0.000343336,3549.26
-0.677289,4.36656e-05,0.426235,0.148615,-0.0589188,0.0154805,1.67735,30.3489,0.000280132,3543.55
-0.67348,-1.17667e-05,0.458568,0.143063,0.0571638,0.0157892,1.61309,61.8371,0.000570781,3557.48
-0.667826,-6.50627e-05,0.447956,0.149878,-0.05085,0.0152979,1.70218,31.7095,0.000292691,3558.64
-0.679791,0.000265511,0.489086,0.147147,-0.0220147,0.0167572,1.61025,21.0736,0.000194518,3531.25
-0.674244,9.38854e-05,0.43567,0.141232,0.0405513,0.0161362,1.58556,39.5202,0.000364786,3552.17
-0.673617,0.000278728,0.419281,0.146735,-0.0242949,0.0148226,1.69801,89.8936,0.000829753,3596.24
-0.682045,9.70749e-05,0.467395,0.13323,0.0201204,0.0129712,1.66114,52.4894,0.000484498,3547.7
-0.668973,0.000106453,0.477468,0.143629,0.0670669,0.0148076,1.66647,29.6396,0.000273585,3542.52
-0.674336,0.000119032,0.450346,0.140547,0.14392,0.0164757,1.55522,48.9554,0.000451877,3558.86
-0.674306,0.000242702,0.387363,0.143871,0.0872832,0.0138457,1.71917,74.9253,0.00069159,3570.4
-0.685896,0.000183061,0.450312,0.123729,0.122525,0.0150471,1.4781,66.8874,0.000617397,3568.76
-0.674174,0.000365031,0.415914,0.143958,0.0453557,0.0161016,1.60985,73.9629,0.000682706,3580.3
-0.671323,0.000499174,0.475984,0.14271,0.127006,0.016071,1.59721,55.85,0.000515518,3561.23
-0.675123,0.000310614,0.422126,0.143163,0.0565933,0.0136632,1.72909,70.4165,0.000649972,3582.44
-0.674293,0.000113104,0.46148,0.163185,-0.0538483,0.0151048,1.83855,71.1739,0.000656963,3568.23
-0.67329,2.16675e-05,0.37056,0.149493,0.139221,0.0162006,1.64858,56.9974,0.000526108,3564.82
-0.675114,0.000222347,0.415731,0.145396,-0.122996,0.0160242,1.62604,46.3115,0.000427473,3553.14
-0.668582,0.000342359,0.45012,0.138196,0.106323,0.0158304,1.56307,17.8051,0.000164348,3531.5
-0.67462,6.07778e-05,0.470739,0.141497,-0.14125,0.0161371,1.59169,39.4592,0.000364224,3549.22
-0.680853,-9.22688e-06,0.41177,0.145433,0.00866429,0.0142278,1.71082,33.5184,0.000309388,3544.71
-0.678955,5.58408e-05,0.428474,0.143071,-0.0695451,0.0149409,1.65169,77.7997,0.000718122,3588.97
-0.674398,0.000365931,0.451481,0.128072,-0.00969568,0.0154438,1.50495,65.298,0.000602726,3565.24
-0.668154,-7.33227e-05,0.458726,0.1467,0.163913,0.0154863,1.66574,67.1615,0.000619926,3578.58
-0.67302,0.000140905,0.482303,0.136867,-0.0816474,0.0147243,1.60261,65.904,0.00060832,3557.18
-0.687623,0.000138744,0.403773,0.155116,-0.135551,0.0163702,1.70162,38.66,0.000356846,3550.33
-0.674376,1.4331e-05,0.504714,0.138525,0.0560836,0.0161826,1.55889,52.659,0.000486063,3563.25
-0.673294,-6.03379e-05,0.476887,0.143144,0.0496358,0.0157203,1.61245,28.3618,0.00026179,3547.83
-0.680007,0.000592112,0.498547,0.129887,-0.056302,0.0144408,1.55704,54.1301,0.000499642,3570.23
-0.679199,-4.37246e-05,0.513706,0.128085,-0.159791,0.0152247,1.51329,34.6232,0.000319586,3552.63
-0.674738,0.000174084,0.438576,0.140096,-0.200538,0.0145416,1.64659,56.687,0.000523243,3570.08
-0.676676,0.000261545,0.387173,0.132712,0.0946314,0.013577,1.61845,51.4339,0.000474755,3560.52
-0.679359,-0.00022079,0.484052,0.145312,-0.195463,0.0169724,1.5855,17.8105,0.000164398,3520.28
-0.678547,0.000348928,0.489018,0.135071,-0.0463367,0.0146519,1.58563,57.5799,0.000531485,3583.63
-0.671604,0.000259735,0.487672,0.135576,-0.037745,0.0165523,1.50997,35.1625,0.000324564,3542.47
-0.675755,0.000178396,0.514354,0.137044,0.13975,0.0151141,1.58369,44.5364,0.000411088,3554.03
-0.672802,-1.34728e-05,0.55433,0.138565,-0.0929899,0.0150266,1.60925,47.5023,0.000438465,3559.42
-0.669992,7.90984e-05,0.383131,0.150653,-0.0295594,0.015534,1.69927,52.4052,0.000483721,3567.17
-0.678481,7.6075e-05,0.436885,0.144027,0.0542992,0.0148757,1.6604,37.9911,0.000350672,3553.07
-0.673966,0.000319155,0.432246,0.13136,0.0174644,0.0156376,1.505,52.117,0.00048106,3567.2
-0.668004,0.000209725,0.504932,0.147632,-0.0845899,0.0153018,1.68231,51.0636,0.000471337,3568.82
-0.670334,1.98834e-05,0.530209,0.143836,-0.0388144,0.0155476,1.63418,37.7043,0.000348025,3562.82
-0.674353,-6.66911e-05,0.426251,0.134947,0.052704,0.0152474,1.57141,27.3639,0.000252579,3549.21
-0.677692,-5.98946e-05,0.523036,0.13562,-0.109627,0.0148165,1.58916,34.8032,0.000321247,3555.43
-0.679574,0.000227349,0.557535,0.15456,-0.0735603,0.0149845,1.76824,80.0848,0.000739214,3583.97
-0.674482,0.000141775,0.433953,0.127608,0.050646,0.0162711,1.46195,79.7254,0.000735896,3574.11
-0.679744,7.14649e-05,0.548597,0.131153,-0.0257726,0.0155923,1.51752,34.8074,0.000321286,3542.59
-0.675094,8.47599e-05,0.425622,0.157535,-0.0423265,0.0136774,1.8759,18.4499,0.0001703,3529.09
-0.66854,-0.000248165,0.529686,0.148545,0.0711815,0.0153773,1.68354,46.0978,0.0004255,3560.69
-0.676037,0.000252996,0.472934,0.151326,-0.107275,0.0161784,1.66732,35.6341,0.000328917,3558.39
-0.680044,0.000123198,0.390366,0.147769,0.0934533,0.0164656,1.62344,16.1455,0.000149029,3525.84
-0.668004,-3.06531e-06,0.448498,0.148574,0.0740713,0.0153625,1.68569,50.6076,0.000467128,3557.99
-0.677101,0.000244097,0.512718,0.166249,-0.0413319,0.0148984,1.8749,65.3143,0.000602876,3588.12
-0.679696,1.14446e-05,0.434873,0.145346,0.0921697,0.0170658,1.58003,28.2865,0.000261096,3532.27
-0.675473,0.000145147,0.437549,0.124253,-0.0693241,0.0162125,1.44553,43.7347,0.000403688,3539.23
-0.679275,0.000195596,0.428464,0.123052,-0.0591958,0.0160296,1.43803,58.1678,0.000536911,3563.15
-0.677036,0.000158088,0.455195,0.157552,-0.0319408,0.0175935,1.66576,40.4039,0.000372944,3557
-0.668264,0.000221929,0.444197,0.146292,-0.00062557,0.0154804,1.66573,49.7263,0.000458993,3566.01
-0.673466,0.000153495,0.429556,0.151426,-0.0910447,0.0156168,1.70165,78.4369,0.000724003,3579.52
-0.674262,-1.90337e-05,0.515941,0.154862,0.0521955,0.0176899,1.65116,34.7995,0.000321213,3553.95
-0.67396,5.83624e-05,0.503367,0.152536,-0.0444682,0.0147403,1.75409,107.76,0.000994669,3581.43
-0.675618,-0.000301635,0.492184,0.127406,0.113672,0.0160128,1.47617,68.9732,0.00063665,3573.46
-0.676037,0.000220846,0.435371,0.147042,-0.160095,0.0162348,1.63934,60.0935,0.000554687,3569.92
-0.675951,0.000198776,0.538882,0.155961,-0.128628,0.0153902,1.7538,69.2737,0.000639424,3581.22
-0.676575,-0.000181613,0.413613,0.134567,0.0575994,0.0160258,1.52149,60.3222,0.000556797,3573.78
-0.682036,0.000227399,0.513599,0.128212,-0.151555,0.0153725,1.50523,31.061,0.000286705,3553.12
-0.68004,0.000467465,0.524244,0.141585,-0.0404268,0.017138,1.55145,39.2707,0.000362484,3556.66
-0.672396,0.000197025,0.481393,0.136775,0.0486966,0.0167342,1.52775,38.1387,0.000352035,3556.1
-0.67662,0.000153457,0.458331,0.151719,-0.00999525,0.0155003,1.70784,101.301,0.000935046,3601.56
-0.675983,1.13083e-05,0.444267,0.152044,-0.196748,0.0156476,1.69614,94.0811,0.000868405,3574.17
-0.674559,0.000319933,0.465878,0.142021,-0.0430193,0.0154959,1.6156,43.321,0.00039987,3557.83
-0.673888,0.000339773,0.522784,0.157391,-0.00247071,0.0134503,1.89024,29.1203,0.000268792,3542.62
-0.674351,-8.22886e-05,0.408604,0.141989,-0.000662438,0.016362,1.57357,46.4898,0.000429119,3564.51
-0.674526,-1.64333e-05,0.438422,0.15095,0.086298,0.0143576,1.76451,31.1343,0.000287382,3556.03
-0.674242,7.1651e-05,0.407741,0.138872,0.140845,0.0165577,1.54585,46.0511,0.000425069,3561.12
-0.668264,0.000179608,0.49907,0.15073,-0.0930981,0.0151696,1.70666,30.4451,0.00028102,3537.42
-0.668154,-1.40402e-05,0.510533,0.149629,0.0607272,0.01557,1.6839,60.5352,0.000558763,3578.21
-0.674482,0.000121752,0.455575,0.127327,-0.0186689,0.0162632,1.45869,131.414,0.001213,3596.86
-0.67462,0.000267909,0.468985,0.141316,-0.0333217,0.0161533,1.58316,86.4519,0.000797985,3585.16
-0.675194,0.000318764,0.448338,0.144071,0.185212,0.0154369,1.64232,39.4972,0.000364574,3563.6
-0.676641,1.4969e-05,0.503932,0.129645,0.0997046,0.0166141,1.46852,44.9502,0.000414908,3549.34
-0.675785,0.000279951,0.466388,0.145289,-0.0905917,0.0149277,1.6767,78.2806,0.000722561,3584.78
-0.674125,6.98213e-05,0.521653,0.144333,-0.0373407,0.0153565,1.64618,67.4434,0.000622529,3578.31
-0.667981,7.1475e-05,0.432564,0.146916,0.0425536,0.0157672,1.63715,33.825,0.000312217,3553.51
-0.676913,2.96087e-05,0.468395,0.143179,-0.0167558,0.0147558,1.66094,42.3367,0.000390784,3551.06
-0.674666,0.000162127,0.44283,0.134817,-0.059088,0.0148982,1.57859,70.88,0.00065425,3579.15
-0.674541,7.78841e-05,0.433411,0.133564,0.104763,0.0170154,1.4921,37.3522,0.000344775,3555.93
-0.67349,0.000303455,0.439813,0.148151,0.0259096,0.016433,1.61729,56.6376,0.000522787,3570.58
-0.677489,0.000188738,0.449895,0.1475,-0.142382,0.0162579,1.63858,52.7557,0.000486956,3567.37
-0.674612,3.34564e-05,0.447395,0.139847,-0.0503711,0.0165648,1.54838,62.6935,0.000578685,3582.23
-0.668485,0.000194593,0.439531,0.147635,0.232239,0.0150951,1.69264,52.685,0.000486303,3575.62
-0.674909,0.000162486,0.435461,0.1414,0.047353,0.0161554,1.57399,40.2769,0.000371772,3552.34
-0.675956,0.000275557,0.444,0.141646,0.0332715,0.0142705,1.67214,77.0393,0.000711103,3580.36
-0.678755,0.000255419,0.460555,0.127654,-0.0911057,0.0156308,1.48141,48.9096,0.000451455,3551.66
