mu,gam,sigma_j,sigma_v,rho,k,v,w,norm_w,sum
0.711748,0.000315881,0.479388,0.200723,-0.102292,1.30466,0.0515135,0.0114113,0.00011305,3172.3
0.711587,1.97089e-05,0.453519,0.233597,0.036732,1.38742,0.0496167,0.0245382,0.000243097,3196.66
0.706161,0.000348197,0.45667,0.2133,-0.165705,1.43554,0.0456213,0.0318909,0.000315939,3196.45
0.70908,0.000833456,0.539152,0.222427,0.154538,1.31874,0.0511289,0.0564027,0.000558775,3207.94
0.714056,8.41264e-05,0.443164,0.225108,0.00333749,1.45091,0.0479226,0.0337884,0.000334737,3210.35
0.784115,0.000388782,0.465141,0.244256,0.0195305,0.145972,0.881043,0.0230674,0.000228526,3206.87
0.717072,0.000298612,0.428306,0.23926,0.00135172,1.5197,0.0486051,0.0533804,0.000528833,3211.84
0.719072,0.000160588,0.496569,0.227159,0.0668256,1.45144,0.048933,0.0692049,0.000685605,3222.71
0.713063,0.000117948,0.433539,0.226351,0.0158995,1.45505,0.0477837,0.0572952,0.000567617,3229.19
0.709886,0.000292637,0.455531,0.241896,0.102756,1.52858,0.0492191,0.100418,0.000994833,3250.11
0.761571,-7.90307e-06,0.523396,0.228772,-0.0997,0.137294,0.719668,0.0184368,0.000182651,3175.97
0.721717,0.000186875,0.454314,0.238923,0.0448027,1.46376,0.0511409,0.0490897,0.000486326,3204.43
0.7123,0.000329694,0.451811,0.233894,0.0528171,1.39001,0.0495743,0.024414,0.000241866,3186.89
0.646903,0.000393188,0.491595,0.18681,0.158443,1.13581,0.0714545,0.102737,0.00101781,3228.19
0.645992,0.000374527,0.412196,0.222275,0.0464559,1.08453,0.0865536,0.0868614,0.000860526,3244.17
0.714647,-1.09653e-05,0.410632,0.215622,0.0556216,1.40138,0.0481381,0.0584583,0.000579139,3223.27
0.651645,0.000382224,0.451752,0.206204,-0.0682864,1.04259,0.0924516,0.0559037,0.000553831,3228.82
0.641308,0.000207735,0.433623,0.199865,-0.00988747,1.06359,0.0830868,0.0971117,0.000962074,3247.61
0.713834,0.000304167,0.434413,0.237177,0.073755,1.47055,0.0499834,0.0455187,0.000450948,3212.68
0.709841,0.000230858,0.464598,0.220172,-0.0145844,1.42761,0.0485504,0.0582336,0.000576914,3220.73
0.712281,0.000346138,0.436656,0.249521,-0.103175,1.54055,0.0496673,0.0774613,0.000767399,3238.07
0.644308,0.00012939,0.479919,0.212558,0.00143139,1.07738,0.0790576,0.044164,0.000437528,3201.72
0.71401,0.000366309,0.452791,0.234786,0.151562,1.47125,0.0486996,0.0447625,0.000443457,3212.55
0.712149,0.00013398,0.501744,0.210121,0.0610049,1.32154,0.0506481,0.0470952,0.000466566,3207.09
0.713271,0.000278071,0.512208,0.238149,0.0937123,1.50069,0.0487888,0.065452,0.000648425,3217.73
0.719478,0.000203853,0.502305,0.215099,0.242119,1.38951,0.0483133,0.0533027,0.000528063,3220.42
0.651007,3.41768e-05,0.447539,0.205207,-0.127573,1.04467,0.0852584,0.0370935,0.000367481,3210.86
0.71458,0.000125262,0.469447,0.220328,0.0857719,1.39784,0.0504895,0.0486138,0.000481611,3215.33
0.712451,0.000146189,0.415661,0.22034,-0.0157026,1.43854,0.0480587,0.0709161,0.000702558,3231.03
0.716031,0.000417427,0.477493,0.228853,0.0267873,1.45762,0.0492693,0.0588781,0.000583299,3221.6
0.710412,0.000320291,0.451095,0.24224,0.126557,1.50735,0.0498237,0.0437211,0.00043314,3220.97
0.708494,0.0002481,0.439279,0.229817,-0.0590961,1.53586,0.0436861,0.108357,0.00107348,3249.23
0.71173,-5.38127e-06,0.468061,0.214233,-0.0941889,1.38188,0.048326,0.02217,0.000219635,3180.89
0.61752,0.000395817,0.480044,0.240065,0.0211429,1.42293,0.0547201,0.0497198,0.000492568,3216.22
0.713286,6.57478e-05,0.4991,0.219403,0.0907848,1.39651,0.0511028,0.0625919,0.000620091,3228.85
0.758802,5.0628e-05,0.428044,0.170147,0.0614499,0.16915,0.665626,0.0372382,0.000368915,3199.31
0.648949,0.000221941,0.553762,0.233915,0.0787648,1.22499,0.0773202,0.0627357,0.000621515,3224.15
0.713271,0.000241733,0.468756,0.239725,0.0151435,1.51127,0.0485529,0.0498669,0.000494026,3217.87
0.786888,0.00018505,0.49414,0.190409,0.0382647,0.112471,0.851484,0.0250816,0.000248481,3178.88
0.714422,0.000230612,0.442792,0.185932,0.111536,1.27363,0.0505668,0.0223808,0.000221724,3171.35
0.706087,-3.19292e-05,0.440529,0.20381,0.0403566,1.36952,0.0458426,0.00868841,8.60751e-05,3161.23
0.713007,9.81716e-05,0.467042,0.195755,0.0800071,1.32058,0.0454053,0.0890974,0.000882678,3227.25
0.702645,0.000533712,0.451008,0.243052,0.0136515,1.61025,0.0425535,0.0352896,0.000349609,3196.3
0.712124,0.000431773,0.464281,0.18365,-0.0391042,1.2727,0.0468153,0.0433479,0.000429442,3200.49
0.779839,0.00011828,0.383031,0.187484,-0.0418848,0.111407,0.836684,0.0228279,0.000226153,3190.75
0.642215,0.000327122,0.445369,0.234076,-0.0324129,1.13332,0.0853857,0.0385067,0.000381481,3208.4
0.648781,0.000388551,0.421567,0.216983,-0.193202,1.06391,0.0876378,0.0710446,0.00070383,3252.07
0.712049,7.75808e-05,0.486999,0.243462,0.0590448,1.59721,0.0440028,0.136288,0.00135019,3247.04
0.641203,0.000520432,0.532308,0.235752,-0.15378,1.13363,0.0843939,0.0273251,0.000270707,3211.26
0.711602,0.000301116,0.398145,0.20122,-0.10636,1.3373,0.0475821,0.0711502,0.000704876,3228.11
0.643641,0.000165334,0.452214,0.14799,0.109741,0.990864,0.0794931,0.0597311,0.000591749,3220.28
0.709831,1.64755e-05,0.433483,0.220808,-0.0896765,1.48701,0.0425113,0.0207301,0.000205371,3193.26
0.712807,0.000112756,0.439515,0.224798,0.107609,1.50237,0.04331,0.09411,0.000932336,3243.24
0.715867,0.000138598,0.495898,0.237752,0.026713,1.47091,0.0498204,0.0302676,0.000299858,3198.89
0.714467,0.000395196,0.413514,0.241936,0.100786,1.61005,0.0431789,0.0804462,0.000796971,3235.59
0.712094,0.000361198,0.42897,0.195813,-0.157499,1.25169,0.0513892,0.00752083,7.4508e-05,3159.1
0.717417,0.00013012,0.414938,0.19729,0.055183,1.41415,0.0416088,0.0639609,0.000633653,3218.97
0.649091,0.000218974,0.474252,0.243621,-0.132742,1.09518,0.091919,0.0968364,0.000959347,3253.09
0.767864,0.000505436,0.482067,0.232449,-0.0358101,0.100933,1.06345,0.0154414,0.000152976,3187
0.714492,0.000298752,0.433644,0.222085,-0.215359,1.40491,0.047763,0.0538174,0.000533163,3222.15
0.710217,0.000205382,0.471389,0.243279,-0.0789363,1.60669,0.0410592,0.0214116,0.000212123,3180.32
0.712963,0.000241663,0.377924,0.219215,-0.0324506,1.34797,0.0514096,0.077008,0.000762909,3235.67
0.713345,0.000142825,0.477177,0.213204,0.142024,1.41887,0.0468592,0.0331748,0.000328659,3209.49
0.713582,0.000507992,0.516128,0.233273,0.0712205,1.48585,0.0481575,0.04056,0.000401823,3202.03
0.707901,0.000268284,0.510591,0.212047,-0.0263183,1.54559,0.0371337,0.0403511,0.000399754,3221.06
0.714281,0.000174987,0.437314,0.22639,-0.00368654,1.45254,0.0485415,0.0357349,0.000354021,3202.83
0.712439,0.000114609,0.48129,0.264483,0.129221,1.70396,0.0441521,0.0401149,0.000397413,3212.56
0.650931,0.000212188,0.425513,0.212349,0.00954054,1.01142,0.0943514,0.0773044,0.000765845,3233.99
0.64287,0.000292082,0.440066,0.227606,0.182492,1.13823,0.0829447,0.0649438,0.000643391,3223.82
0.715498,0.000318009,0.458567,0.231846,0.034912,1.4585,0.0489888,0.0520431,0.000515585,3226.43
0.718825,0.000231675,0.425311,0.207694,-0.0169829,1.40886,0.0450299,0.0307569,0.000304705,3202.24
0.718048,0.000212604,0.501236,0.235814,0.0231321,1.54509,0.0446055,0.0335019,0.000331899,3211.43
0.711275,0.000417709,0.452676,0.237027,-0.0663168,0.168248,0.763248,0.0321629,0.000318634,3204.23
0.715305,2.55975e-05,0.57873,0.239353,0.039363,1.50499,0.0485507,0.067945,0.000673123,3240.49
0.727474,0.000354178,0.469994,0.236974,-0.0685165,0.13746,0.903743,0.0139412,0.000138114,3187.8
0.756129,0.000240325,0.434585,0.182047,0.12708,0.144594,0.716433,0.0492671,0.000488083,3207.38
0.711154,0.000356859,0.475081,0.217669,0.00141292,1.47099,0.0441613,0.0233874,0.000231696,3203.87
0.713507,0.000128399,0.536781,0.200247,0.153324,1.32739,0.0462919,0.021092,0.000208956,3175.28
0.713271,0.000365707,0.406175,0.238705,0.00897046,1.50069,0.048877,0.023904,0.000236814,3187.14
0.710533,5.0893e-05,0.481277,0.220375,0.161564,1.32959,0.0528275,0.0291392,0.000288679,3199.41
0.716195,0.000237241,0.539209,0.199177,0.139886,1.29984,0.0479775,0.0467486,0.000463133,3210.7
0.709526,0.000115204,0.452297,0.235814,-0.158553,1.62581,0.0400167,0.0712453,0.000705819,3221.49
0.712702,-7.23304e-05,0.519792,0.241004,0.0960594,1.61034,0.0429584,0.0786362,0.000779039,3226.68
0.715828,0.000203453,0.473637,0.205377,0.0639564,1.41775,0.0442689,0.0441924,0.000437809,3222.32
0.651204,0.000439444,0.428838,0.227912,-0.0903967,1.07925,0.086494,0.0928144,0.000919501,3234.27
0.711454,0.000198267,0.507121,0.221798,-0.0621188,1.58602,0.0380451,0.0912013,0.000903521,3230.11
0.714016,1.84391e-05,0.458882,0.234534,0.134086,1.58188,0.041786,0.0377964,0.000374445,3212.52
0.710254,0.000322573,0.44708,0.202947,0.162847,1.3566,0.0472431,0.0167142,0.000165585,3164.71
0.708173,0.000466426,0.432951,0.207269,0.170759,1.39346,0.0465321,0.0292685,0.00028996,3188.73
0.65156,0.00020073,0.439927,0.184949,0.0980124,1.04231,0.0803188,0.079577,0.00078836,3239.73
0.713217,0.000749854,0.487102,0.232799,-0.112272,1.50506,0.0443467,0.0336315,0.000333183,3210.68
0.71411,0.000277534,0.426916,0.203992,0.0249939,1.28983,0.0488666,0.0518202,0.000513376,3219.16
0.708058,0.000297737,0.498421,0.212651,0.242184,1.45458,0.0436018,0.0441625,0.000437513,3215.9
0.653072,0.000249385,0.436801,0.234249,-0.134529,0.91237,0.108011,0.0257838,0.000255437,3209.55
0.615579,0.000327689,0.415565,0.23668,0.262831,1.40192,0.0537268,0.0500699,0.000496037,3221.4
0.713016,0.000229072,0.443382,0.228531,0.076503,1.4097,0.048992,0.030406,0.000301228,3184.81
0.71341,0.000120061,0.486605,0.212448,0.0736514,1.38571,0.0490029,0.0480256,0.000475784,3217.55
0.711986,0.00021148,0.445102,0.210729,0.158606,1.37143,0.04698,0.047786,0.000473411,3212.66
0.711573,0.000374389,0.475758,0.199829,-0.0546372,1.33242,0.0474284,0.0921729,0.000913146,3231.87
0.715436,4.33463e-05,0.389209,0.215496,0.020716,1.30817,0.0504669,0.0600355,0.000594764,3214.47
0.708339,0.000394859,0.448444,0.200693,0.0233081,1.33275,0.0494548,0.0250959,0.000248622,3192.47
0.708896,0.000221799,0.455889,0.244298,0.108695,1.52525,0.0493836,0.0262127,0.000259686,3196.98
0.716025,0.000240114,0.398197,0.217597,0.0468818,1.40073,0.0483064,0.054145,0.000536408,3228.94
0.711396,0.000238095,0.456073,0.217341,-0.205661,1.41167,0.0465231,0.0515278,0.000510479,3225.29
0.714094,0.000209524,0.545348,0.23364,0.200914,1.45458,0.0502624,0.035045,0.000347187,3199.72
0.714393,8.69752e-05,0.440874,0.244659,0.0776209,1.6208,0.0434671,0.0667743,0.000661525,3221.01
0.711516,0.000465393,0.436764,0.235992,-0.0261401,1.53698,0.0443933,0.0886021,0.000877771,3239.06
0.713834,0.000336723,0.420247,0.23355,0.0654365,1.47254,0.0493361,0.0469597,0.000465224,3201.52
0.713271,0.000197558,0.400473,0.23724,0.193498,1.49724,0.0487057,0.0373281,0.000369805,3219.95
0.712995,-1.57387e-05,0.446098,0.221483,0.071102,1.35947,0.0516287,0.037357,0.000370092,3198.18
0.7173,0.000145138,0.407265,0.185563,0.106736,1.28799,0.0470907,0.049628,0.000491659,3210.76
0.713567,0.00015573,0.395464,0.200669,0.127847,1.36114,0.0474009,0.0453764,0.000449538,3206.16
0.717709,7.61449e-05,0.427951,0.220203,-0.0680247,1.42821,0.0489534,0.0495559,0.000490944,3199.56
0.713717,0.000372775,0.446228,0.261485,0.0287024,1.72793,0.0431301,0.0173035,0.000171424,3173.67
