mu,gam,sigma_j,sigma_v,rho,k,v,w,norm_w,sum
0.277316,0.00061216,0.493589,0.122406,0.00501287,0.0279491,1.20856,1300.56,0.000490677,3460.77
0.166358,0.000543511,0.440669,0.172072,-0.0557192,1.58813,0.0235455,4918.34,0.00185559,3514.48
0.277316,0.00042318,0.510063,0.121697,-0.169739,0.0276759,1.21659,2381.69,0.000898566,3483.34
0.280667,0.000407287,0.505372,0.1487,0.00243191,0.0310342,1.30186,517.818,0.000195363,3479.48
0.278231,0.00083226,0.426281,0.127641,-0.0542246,0.0279623,1.25308,1329.16,0.000501465,3497.42
0.277864,0.000508068,0.550563,0.139614,-0.296578,0.0281088,1.28724,631.93,0.000238415,3488.12
0.277316,0.000704757,0.478235,0.122111,-0.194617,0.0279491,1.20727,3069.12,0.00115792,3505.67
0.27681,0.000710357,0.46158,0.131144,-0.0108619,0.0284363,1.24493,2209.87,0.000833739,3492.5
0.280667,0.000413389,0.485496,0.150518,0.0127287,0.0309322,1.31183,829.393,0.000312914,3479.07
0.280395,0.000349611,0.479683,0.148541,0.149216,0.0309114,1.30895,248.838,9.38817e-05,3466.75
0.166458,0.000605819,0.492792,0.170692,-0.00525261,1.5763,0.0236132,1483.87,0.000559833,3513.54
0.277629,0.000602044,0.527637,0.124923,0.0463243,0.0280451,1.21874,1968.7,0.000742752,3490.42
0.280667,0.000422299,0.481909,0.148896,-0.110865,0.0311574,1.30139,1318.89,0.000497593,3476.55
0.409803,0.000494241,0.469237,0.18276,0.112438,0.00707621,3.34136,1623.18,0.000612394,3515.06
0.277316,0.00057405,0.518224,0.12267,-0.265136,0.0278014,1.21115,1642.8,0.000619796,3479.3
0.411217,0.000247384,0.491937,0.18273,0.168325,0.00707525,3.34091,1467.66,0.00055372,3499.06
0.277084,0.000633896,0.532149,0.122256,0.0245712,0.0285697,1.20209,2269.72,0.000856322,3492.15
0.276429,0.00034557,0.475413,0.120229,0.0211314,0.0275559,1.21128,1353,0.000510461,3497.27
0.282114,0.000520148,0.441517,0.146062,-0.012152,0.0251504,1.36641,675.63,0.000254902,3482.31
0.277316,0.000479959,0.527324,0.136225,-0.0749532,0.0277279,1.27514,1031.8,0.000389279,3484.24
0.280667,0.000416722,0.482299,0.148896,-0.0239874,0.0311574,1.30139,4699.93,0.00177319,3515.02
0.280667,0.000348313,0.48494,0.149259,0.00701666,0.0310133,1.31491,796.593,0.000300539,3492.89
0.2772,0.000523565,0.466819,0.128955,-0.143917,0.0276182,1.24157,763.678,0.000288121,3483.89
0.282365,0.000323483,0.507764,0.135983,-0.0518664,0.0278841,1.27209,598.74,0.000225893,3469.98
0.166358,0.000406251,0.532631,0.170905,0.00925928,1.57716,0.0235824,1791.17,0.000675773,3498.4
0.425794,0.000272395,0.509864,0.1972,0.0921809,0.00796994,3.42259,409.769,0.000154598,3477.88
0.166358,0.000279857,0.554121,0.168636,0.120381,1.55677,0.0238015,2992.92,0.00112917,3500.17
0.278205,0.000726629,0.533954,0.143361,0.0135411,0.0269149,1.33147,632.632,0.000238679,3477.53
0.166918,0.000536111,0.503718,0.142457,-0.125309,1.45053,0.020876,1969.69,0.000743126,3492.41
0.280733,0.000376686,0.479332,0.149197,0.0356312,0.0310787,1.30373,1268.75,0.000478673,3504.3
0.280364,0.000358249,0.503256,0.149008,0.0521592,0.0310618,1.30302,516.009,0.00019468,3464.8
0.281816,0.00057609,0.426576,0.132923,-0.115456,0.026051,1.27397,399.169,0.000150599,3489.82
0.280667,0.000665477,0.505936,0.150518,-0.163925,0.0309322,1.31183,937.88,0.000353844,3470.92
0.277573,0.000323939,0.454569,0.132854,-0.017787,0.0276512,1.25967,802.969,0.000302945,3483.75
0.166358,0.000403352,0.500749,0.170905,-0.0588056,1.57716,0.0235824,3014.61,0.00113735,3504.97
0.277837,0.000240065,0.442539,0.127172,-0.129234,0.0264408,1.25008,255.924,9.6555e-05,3465.47
0.280815,0.000476246,0.478932,0.1487,0.00604822,0.0310342,1.30186,1207.46,0.000455551,3498.14
0.279444,0.000528216,0.4611,0.138687,-0.0354693,0.0250574,1.32431,931.458,0.000351421,3485.48
0.280667,0.000274684,0.519525,0.1487,0.135291,0.0310342,1.30186,1137.95,0.000429325,3487.73
