mu,gam,sigma_j,sigma_v,rho,k,v,w,norm_w,sum
0.825098,0.000109626,0.452441,0.192329,0.192503,0.0200392,1.8823,1270.66,0.000271707,3503.06
0.828287,-0.000197582,0.394386,0.182236,0.0125142,0.0188788,1.84879,2858.37,0.00061121,3528.63
0.82424,-7.20513e-05,0.380971,0.174626,0.0701873,0.0188426,1.77869,1112.8,0.000237952,3514.33
0.825928,-5.16907e-05,0.421344,0.17627,-0.0914578,0.0197421,1.75513,1555.21,0.000332553,3515.18
0.826874,-2.9579e-05,0.449539,0.162487,0.154832,0.0183204,1.69237,3153.03,0.000674217,3540.89
0.826136,0.000197874,0.432933,0.180785,0.086489,0.018475,1.85322,3774.46,0.000807099,3520.34
0.834977,0.000101452,0.457003,0.199682,-0.0411827,0.021176,1.8989,658.442,0.000140796,3504.76
0.835981,0.000208564,0.402948,0.203011,-0.0560677,0.0213503,1.91762,1282.88,0.00027432,3515.22
0.826558,0.000153726,0.469372,0.154003,0.174893,0.0188125,1.59513,1859.23,0.000397563,3528.63
0.827252,2.17147e-05,0.415386,0.160962,0.0185486,0.018941,1.64537,981.561,0.000209889,3510.56
0.825692,8.45409e-05,0.387557,0.18253,0.161271,0.0189101,1.84831,4179.57,0.000893725,3529.89
0.826806,5.49962e-05,0.401489,0.173808,0.0837733,0.0188829,1.7655,12398,0.00265108,3540.93
0.828381,5.69956e-05,0.480016,0.18511,0.0966959,0.0190798,1.85962,1807.75,0.000386554,3529.59
0.841463,0.000131085,0.450471,0.170137,-0.198083,0.0216477,1.64063,527.144,0.00011272,3500.29
0.827614,-1.02504e-05,0.415414,0.179559,0.14617,0.0188889,1.82395,4733.37,0.00101214,3535.2
0.828241,0.000311171,0.503932,0.183578,0.0838806,0.0188219,1.85768,3096.83,0.000662201,3524.34
0.827622,1.79676e-05,0.394499,0.179599,0.152705,0.0188502,1.8274,1482.57,0.000317022,3529.17
0.823849,0.00026324,0.397139,0.160745,0.129741,0.0197654,1.6112,1412.45,0.000302028,3523.12
0.826564,0.000241654,0.398309,0.183623,0.152426,0.0190214,1.85475,1470.95,0.000314536,3505.68
0.832223,0.000183149,0.394571,0.191995,0.122668,0.0194931,1.91199,305.737,6.53763e-05,3495.7
0.827898,0.000167298,0.406065,0.179564,0.0632873,0.0189053,1.82509,3358.67,0.00071819,3537.15
0.835905,0.000305346,0.414639,0.196308,0.184609,0.0211278,1.8725,923.348,0.000197441,3510.2
0.82726,0.000259949,0.496138,0.180879,0.056877,0.0189142,1.83447,3573.14,0.000764051,3536.92
0.82768,0.000197718,0.39019,0.181465,0.100164,0.0189403,1.83661,1813.8,0.000387848,3528.7
0.827705,0.000130154,0.472755,0.181244,0.165775,0.0187647,1.85225,3978.14,0.000850654,3522.47
0.825031,0.000211053,0.447557,0.193863,0.169871,0.0195339,1.93147,1575.54,0.000336901,3524.87
0.827957,0.000356925,0.407852,0.180492,0.128443,0.0190803,1.81679,1134.88,0.000242673,3501.38
0.827031,0.000180534,0.391995,0.18227,0.0260426,0.0188346,1.85526,872.71,0.000186613,3518.44
0.826547,0.000129389,0.434128,0.180052,0.140215,0.0188278,1.83192,5660.21,0.00121033,3543.23
0.826114,0.000243958,0.457219,0.175046,0.162493,0.0194672,1.75263,5422.32,0.00115946,3543.01
0.826363,-0.00018234,0.426679,0.18085,0.0807187,0.0189409,1.83079,5173.16,0.00110619,3536.77
0.828758,-2.0002e-06,0.399014,0.183761,0.11467,0.0190042,1.854,5998.64,0.0012827,3530.79
0.827865,7.61022e-05,0.428425,0.185163,0.0522575,0.0191926,1.85697,634.193,0.000135611,3516.24
0.824564,0.000370224,0.371526,0.183352,0.0503433,0.0185784,1.87037,850.322,0.000181826,3520.27
0.82823,-7.44295e-06,0.386443,0.171191,0.328706,0.0189066,1.73443,343.944,7.35462e-05,3496.55
0.824671,0.000205849,0.431692,0.173059,0.0230759,0.0190945,1.74657,1050.77,0.000224687,3511.42
0.835901,0.000157801,0.442198,0.195089,0.0990461,0.0209321,1.87542,1836.24,0.000392647,3514.98
