mu,gam,sigma_j,sigma_v,rho,k,v,w,norm_w,sum
0.0211148,7.55108e-05,0.522261,0.150815,-0.0264303,0.017518,1.61899,0.000686886,0.000243904,3527.71
0.0192194,0.000193101,0.495868,0.14319,-0.0385205,0.0155298,1.63301,0.00057486,0.000204125,3525.87
0.0229574,0.00017729,0.518677,0.155662,-0.0170529,0.0159993,1.7293,0.00175808,0.000624273,3545.26
0.0195305,0.00015876,0.478998,0.142071,-0.138166,0.0145487,1.65956,0.000352522,0.000125176,3504.74
0.0184705,9.90719e-05,0.501356,0.150033,-0.108583,0.0142059,1.76224,0.000564473,0.000200437,3523.7
0.0199923,0.000458966,0.477482,0.158188,-0.114644,0.016668,1.71964,0.0019181,0.000681094,3542.32
0.013543,0.0002163,0.525487,0.131679,0.0505828,0.0143033,1.57571,0.00057344,0.000203621,3526.08
0.0167118,0.000277493,0.553426,0.137031,-0.128932,0.0159717,1.55832,0.00240244,0.000853077,3550.66
0.0186546,0.000308121,0.443138,0.161653,0.103355,0.0157152,1.80277,0.00150375,0.000533962,3536.57
0.0206644,0.000179042,0.569885,0.159037,0.0153284,0.0158155,1.76675,0.000379667,0.000134815,3527.11
0.0148599,0.000363039,0.615401,0.140395,-0.0470001,0.0151686,1.61387,0.00203986,0.000724329,3538.95
0.0232621,0.000367867,0.610943,0.156125,-0.0837248,0.0161132,1.72284,0.00127352,0.000452212,3529.79
0.0197386,3.10366e-05,0.522006,0.13122,-0.0437807,0.0153776,1.531,0.00118638,0.000421269,3528.62
0.0203412,9.06814e-05,0.423148,0.128667,-0.0664547,0.0147772,1.52632,0.00145124,0.000515317,3530.28
0.0153585,0.00034146,0.483191,0.146709,-0.0811314,0.0158243,1.64228,0.000548064,0.00019461,3533.85
0.0198209,0.000423896,0.545869,0.148262,-0.101719,0.0157399,1.66223,0.00131751,0.000467831,3537.78
0.0188065,0.000212035,0.537316,0.150686,0.142037,0.0158998,1.68043,0.00115016,0.000408407,3547.06
0.0205948,0.000361598,0.545028,0.142742,-0.149384,0.0168237,1.5686,0.00147961,0.000525389,3533.75
