mu,gam,sigma_j,sigma_v,rho,k,v,w,norm_w,sum
1.1758,-0.000168713,0.34521,0.129654,-0.194344,0.0172532,1.4579,0.223613,0.00100516,3627.92
1.18364,-0.00022023,0.332129,0.167552,0.10429,0.019904,1.65865,0.0320316,0.000143985,3591.29
1.17745,8.17835e-05,0.346967,0.129667,-0.159839,0.0179647,1.43173,0.064066,0.000287981,3598.63
1.17634,7.33932e-05,0.392858,0.129217,-0.0798688,0.0173133,1.45038,0.0368451,0.000165621,3585.75
1.18252,3.56799e-06,0.404666,0.139237,0.0958111,0.0190028,1.47755,0.150624,0.000677065,3618.59
1.17734,6.763e-05,0.425803,0.122812,0.0892158,0.0180393,1.38021,0.213376,0.000959142,3624.68
1.1766,0.000175622,0.417363,0.13126,-0.0108716,0.0173796,1.45691,0.100358,0.000451117,3596.51
1.17592,-0.000198681,0.354549,0.133337,0.0538599,0.0172255,1.48423,0.0909589,0.000408867,3630.68
1.1736,-0.000267089,0.351307,0.129595,0.101908,0.0171628,1.45611,0.115359,0.000518546,3613.45
1.17578,1.55141e-05,0.390599,0.127954,-0.0196241,0.0175826,1.43038,0.0716369,0.000322013,3602.02
1.17646,-0.000125101,0.393252,0.121726,0.0850629,0.018146,1.36081,0.144233,0.000648336,3622.58
1.17621,-0.00013341,0.406881,0.126948,0.0402924,0.0176224,1.42184,0.0379253,0.000170477,3612.28
1.17663,-7.06163e-05,0.413912,0.128776,0.0477043,0.017258,1.44886,0.558146,0.00250891,3638.59
1.17581,-0.000275513,0.354964,0.13094,0.000480394,0.0185349,1.41302,0.0826174,0.000371372,3595.25
1.17745,-5.59682e-05,0.42171,0.129415,0.00990611,0.0181409,1.41801,0.21583,0.000970174,3616.05
1.17764,-1.43508e-05,0.349699,0.125685,0.230908,0.0174753,1.42065,0.128455,0.000577416,3619.28
1.17667,-0.000228823,0.43833,0.133093,0.135052,0.0183649,1.45089,0.121185,0.000544737,3610.4
1.17596,-2.91158e-05,0.364872,0.129979,-0.108609,0.0173059,1.4553,0.129365,0.000581506,3633.4
1.17528,-0.000258632,0.426726,0.129827,0.0841221,0.0172286,1.45822,0.019419,8.729e-05,3590.2
1.17726,-2.2932e-05,0.379439,0.133627,0.131147,0.0172761,1.48215,0.0378783,0.000170266,3582.16
1.17591,1.06373e-05,0.366376,0.127766,-0.140239,0.0175458,1.43425,0.236917,0.00106496,3619.96
1.17713,-3.51562e-05,0.386109,0.132534,0.151417,0.0173832,1.46905,0.0430454,0.000193493,3594.95
1.1744,-5.26421e-05,0.351904,0.133462,0.114746,0.017839,1.46664,0.117972,0.000530292,3611.23
1.18251,3.64389e-05,0.355702,0.132325,-0.0339354,0.0185278,1.43781,0.0775206,0.000348461,3613.85
