mu,gam,sigma_j,sigma_v,rho,k,v,w,norm_w,sum
0.105865,0.000387504,0.551636,0.169239,-0.0588538,0.0705022,1.10312,0.000392813,0.000298416,3386.51
0.106984,0.000386312,0.466724,0.165864,-0.117261,0.0708512,1.0936,0.000499338,0.000379342,3397.35
0.0997709,-2.89178e-05,0.48707,0.184988,-0.202917,0.0694295,1.12092,0.000708673,0.000538371,3405.95
0.107228,-4.11425e-06,0.44263,0.15685,0.0463237,0.0694056,1.07499,0.00102876,0.000781535,3382
0.104548,0.000262803,0.467834,0.169519,-0.111283,0.0714481,1.08536,0.000402091,0.000305465,3399.07
0.100078,0.000156394,0.54467,0.178008,-0.00550713,0.0660261,1.13809,0.000469918,0.000356992,3390.09
0.106033,-1.66086e-06,0.484895,0.168979,0.1022,0.070482,1.10145,0.000786054,0.000597157,3397.06
0.106124,0.000258299,0.48428,0.178316,-0.0300936,0.0659491,1.14802,0.000215536,0.00016374,3366.6
0.108165,0.000181748,0.540533,0.163049,0.0674859,0.0703699,1.06372,0.000329222,0.000250106,3400.1
0.104923,3.51835e-05,0.454599,0.169299,-0.109771,0.0700757,1.09721,0.000293078,0.000222648,3378.47
0.106871,0.000234536,0.516553,0.172854,0.0074149,0.0703587,1.10051,0.000541321,0.000411236,3398.31
0.105935,8.65023e-05,0.51369,0.168755,-0.0848035,0.0705365,1.10223,0.000317675,0.000241334,3385.86
0.0997364,0.000437869,0.454721,0.180916,-0.0655198,0.0686566,1.12958,0.000735948,0.000559092,3401.96
0.106033,0.000236906,0.516979,0.168944,-0.119318,0.0704078,1.10305,0.00102714,0.000780306,3417.42
0.106546,0.000243241,0.496773,0.170287,-0.00790445,0.0701024,1.10737,0.000300719,0.000228453,3404.54
0.0999888,0.000334656,0.473997,0.185772,-0.018945,0.069141,1.1312,0.00100968,0.000767042,3400.92
0.0998741,0.000369998,0.49281,0.180821,-0.010402,0.0683405,1.14418,0.000658858,0.000500528,3394.52
0.106013,0.000316149,0.567457,0.166919,0.178354,0.0705173,1.09131,0.000328516,0.000249571,3372.29
0.109372,0.000441865,0.490203,0.17427,0.109613,0.0704814,1.11096,0.000382502,0.000290583,3381.55
0.103763,6.95367e-05,0.505655,0.200244,0.0767185,0.0689799,1.17262,0.000246627,0.00018736,3392.02
0.0998025,1.7305e-05,0.494044,0.185206,-0.159112,0.068951,1.13467,0.00130807,0.000993728,3396.77
