mu,gam,sigma_j,sigma_v,rho,k,v,w,norm_w,sum
1.00429,-0.000129869,0.49257,0.190792,0.0883276,0.0323236,1.49105,0.00544585,0.000424695,3414.58
1.00385,0.000113709,0.509569,0.193006,0.0566891,0.0319382,1.52571,0.00204088,0.000159158,3403.16
1.01511,-2.11503e-05,0.443356,0.198946,0.163389,0.0270834,1.67347,0.00319566,0.000249213,3428.18
1.01352,-6.27626e-05,0.434676,0.232512,0.153381,0.0315811,1.78568,0.00288377,0.000224891,3419.27
1.00324,-2.91257e-05,0.555012,0.195532,-0.0398565,0.0321759,1.52442,0.0128711,0.00100375,3462.54
0.998615,0.000311471,0.547473,0.225924,0.0995986,0.0273219,1.87154,0.00332463,0.000259271,3421.53
1.00324,9.20406e-05,0.484199,0.194153,0.0337351,0.0319902,1.53367,0.00809826,0.000631543,3441.11
1.00322,-4.18783e-05,0.598509,0.19427,0.0101896,0.0320045,1.53155,0.00387554,0.000302234,3428.87
1.00668,-3.18343e-05,0.575451,0.180303,0.11165,0.0233917,1.64533,0.0101684,0.000792982,3433.89
1.00335,-0.00024087,0.512471,0.194049,-0.0982247,0.0320736,1.52691,0.00666491,0.000519764,3431.86
1.00324,-8.32004e-05,0.550195,0.194489,0.158123,0.0320741,1.52839,0.00840638,0.000655572,3429.54
1.00346,-3.70476e-05,0.505137,0.192064,-0.0385646,0.0323471,1.50433,0.00437608,0.000341269,3431.49
1.00134,0.000108911,0.431904,0.222033,0.192086,0.0274476,1.83204,0.0049866,0.00038888,3425.93
1.00184,-3.02119e-05,0.500793,0.195232,0.00155429,0.0302296,1.55887,0.00154585,0.000120554,3418.83
1.00324,0.000112911,0.460131,0.194401,-0.0295409,0.0321286,1.52566,0.0102847,0.000802053,3431.29
1.00328,0.000174504,0.591109,0.193769,0.053083,0.0320415,1.52648,0.0105791,0.00082501,3438.95
1.01321,-8.39526e-05,0.485984,0.228237,-0.125905,0.0307008,1.78568,0.00240397,0.000187474,3436.91
1.00275,-0.000240033,0.463311,0.197535,-0.0608748,0.0318014,1.54889,0.00330323,0.000257602,3417.93
1.00349,1.66844e-05,0.521616,0.192114,-0.103416,0.0325985,1.50094,0.00382872,0.000298583,3427.66
1.00313,0.000152512,0.430235,0.196781,0.0652601,0.0322338,1.53377,0.00807857,0.000630008,3430.57
1.00324,-0.000190279,0.496095,0.193825,-0.074415,0.0320486,1.52648,0.00753663,0.000587744,3433.21
1.00302,-6.60271e-05,0.497902,0.192078,-0.0320797,0.032301,1.5036,0.0111443,0.000869087,3444.08
1.0038,9.28599e-05,0.479432,0.188501,0.053608,0.031416,1.50531,0.00762056,0.000594289,3434.92
1.00247,-3.49615e-05,0.49524,0.193018,-0.00375376,0.0321965,1.51617,0.00323787,0.000252506,3424.63
1.00407,-3.1377e-06,0.457057,0.190081,-0.0244287,0.0324999,1.48477,0.00283252,0.000220894,3421.19
1.00241,-0.000128777,0.49892,0.194944,0.0858452,0.032089,1.5391,0.00351908,0.000274436,3422.24
1.00269,0.000131317,0.530172,0.186355,-0.0673065,0.0323549,1.47978,0.0151901,0.0011846,3437.7
1.00324,-0.000336797,0.481821,0.194028,0.0743173,0.0323358,1.51575,0.0111322,0.000868147,3438.49
1.00332,0.00019742,0.436822,0.194347,0.0597189,0.0321115,1.52691,0.00696602,0.000543245,3411.37
1.00704,-0.000234134,0.513815,0.18029,-0.0151242,0.0309889,1.46116,0.00271415,0.000211663,3395.84
1.0033,-0.000100339,0.497846,0.193514,0.052791,0.0323516,1.51258,0.00519251,0.000404938,3427.85
1.00324,-0.000109762,0.557951,0.194389,0.0372111,0.0321168,1.52691,0.00458623,0.000357657,3423.44
1.00324,-5.96157e-05,0.502994,0.193853,-0.0649302,0.032031,1.52911,0.00655305,0.00051104,3432.51
1.00578,0.000155407,0.536617,0.185987,-0.000491221,0.0321158,1.47698,0.0123833,0.000965714,3439.1
1.00324,-7.69197e-05,0.439791,0.194101,-0.0707515,0.0319939,1.53239,0.00815228,0.000635756,3430.57
1.00324,-5.77078e-05,0.559546,0.193459,0.0509868,0.0319487,1.53317,0.00557865,0.000435051,3439.21
1.00324,0.000147739,0.475062,0.194037,-0.0598128,0.0320544,1.52911,0.0158739,0.00123793,3451.83
1.00303,5.72087e-06,0.532956,0.193571,0.0287922,0.0320517,1.52507,0.0203762,0.00158904,3445.93
1.00327,-6.34658e-05,0.534349,0.194436,0.0864973,0.0328774,1.49165,0.00232685,0.00018146,3424.09
1.00441,6.04779e-05,0.442427,0.190291,-0.0463333,0.0320469,1.49934,0.00355352,0.000277122,3431.87
1.00398,-0.000220877,0.489905,0.1937,-0.0879833,0.0319568,1.53177,0.00127839,9.96952e-05,3401.31
1.00324,0.000290045,0.525733,0.194082,0.035932,0.0321464,1.52343,0.013985,0.00109062,3445.55
1.00258,1.06968e-07,0.499796,0.192023,-0.0405527,0.0328418,1.48124,0.00524964,0.000409393,3429.66
1.00361,-1.77477e-05,0.506231,0.194354,-0.00417434,0.0321902,1.51736,0.00553145,0.000431371,3431.18
1.00027,5.96781e-05,0.544626,0.224834,-0.110659,0.0271789,1.8622,0.00383215,0.00029885,3429.29
1.00265,5.06612e-05,0.543677,0.185425,-0.0293543,0.0311995,1.48835,0.00261269,0.000203751,3418.02
1.00169,0.000174239,0.48369,0.154807,0.0477185,0.0238754,1.43771,0.0298724,0.0023296,3451.23
1.00254,-2.02875e-05,0.470048,0.194269,0.0499971,0.0322192,1.51859,0.00972489,0.000758396,3430.84
0.997864,0.000208821,0.453744,0.218922,0.085279,0.026632,1.84071,0.00304884,0.000237764,3417
1.00324,0.000340953,0.56439,0.194122,0.0679891,0.0320829,1.52691,0.00457616,0.000356872,3443.95
1.00567,0.00013394,0.458121,0.189996,0.157611,0.0314265,1.51441,0.0127535,0.000994582,3450.45
1.00324,-0.00021175,0.451196,0.194785,-0.187508,0.0319574,1.53034,0.00815814,0.000636213,3435.76
1.00316,-0.000149449,0.491975,0.193575,-0.0445683,0.0318809,1.53477,0.0124612,0.000971783,3438.7
1.00615,-0.000148668,0.522928,0.186731,0.0501651,0.0316337,1.49178,0.00358133,0.00027929,3429.3
1.0027,-8.55034e-05,0.497503,0.189401,0.0795223,0.0322219,1.49817,0.000955943,7.45492e-05,3412.97
1.0034,-1.2615e-05,0.486451,0.19386,0.0437338,0.0321734,1.52107,0.00789913,0.000616014,3422.46
1.00451,-2.70349e-05,0.507048,0.183266,-0.0980839,0.0321774,1.45664,0.00386841,0.000301678,3414.29
1.00324,-9.669e-05,0.429435,0.19298,-0.0360593,0.0324131,1.51145,0.00791359,0.000617141,3432.19
1.00302,0.000139411,0.482886,0.194395,0.0833868,0.0321651,1.52458,0.0103644,0.000808267,3444.74
1.00334,-0.000100531,0.437858,0.194135,-0.0470831,0.0323335,1.51469,0.00481946,0.000375845,3435.64
1.00281,1.40792e-05,0.496032,0.191013,-0.0688044,0.0324358,1.4958,0.00613393,0.000478355,3438.34
1.00324,-0.000230675,0.429922,0.194176,0.00538266,0.0322333,1.52024,0.00494733,0.000385818,3436.15
1.00381,2.60809e-05,0.492004,0.187713,-0.0925219,0.0318773,1.49574,0.00646054,0.000503825,3429.6
1.0057,-1.63949e-05,0.537642,0.180948,0.146233,0.0238425,1.62996,0.00178335,0.000139075,3403.65
1.00383,0.000100521,0.54475,0.194329,0.111781,0.0326009,1.50201,0.0079318,0.000618561,3426.71
1.00303,-1.031e-05,0.477963,0.197472,0.0165504,0.0322936,1.52574,0.00462634,0.000360785,3441.01
1.00324,1.78423e-05,0.485214,0.194037,-0.00490757,0.0320544,1.52911,0.0131946,0.00102898,3451.3
1.00721,0.000139882,0.502728,0.194976,0.110662,0.0254214,1.69572,0.00732676,0.000571377,3417.22
1.00324,0.000334935,0.478266,0.194233,0.0792996,0.0320964,1.52699,0.00916741,0.000714921,3426.78
1.00324,-6.14012e-05,0.553627,0.194135,0.0555856,0.032083,1.5271,0.00357569,0.00027885,3436
1.00373,-2.75062e-05,0.551387,0.190037,0.0444119,0.0322125,1.49164,0.0028576,0.00022285,3430.74
1.00324,0.000237704,0.463566,0.194209,0.0490784,0.0320797,1.52797,0.0179135,0.00139698,3457.62
1.00324,8.07491e-05,0.545522,0.193211,-0.128216,0.0324426,1.51145,0.00708345,0.000552403,3440.09
1.00324,-3.30823e-06,0.473007,0.194594,0.0564539,0.032154,1.52555,0.00614172,0.000478962,3430.94
1.00279,-1.50014e-05,0.516267,0.194496,0.0252364,0.0321782,1.52105,0.000851162,6.63779e-05,3399.93
1.00328,-9.44975e-05,0.506338,0.195702,-0.0427889,0.0321214,1.52974,0.00262454,0.000204675,3431.87
1.00324,-0.000148289,0.495499,0.193252,-0.0111026,0.0320535,1.52441,0.00732614,0.000571329,3419.48
1.00328,0.0002025,0.569371,0.194419,0.0190126,0.0321132,1.52639,0.00318305,0.00024823,3417.91
1.00291,-0.000243937,0.495938,0.191885,-0.0403672,0.0325753,1.49547,0.0045495,0.000354793,3433.29
1.00305,0.000253807,0.478368,0.193756,0.0512545,0.0323579,1.51461,0.00374982,0.00029243,3420.96
1.00324,-0.000196675,0.483628,0.194242,0.0249149,0.0318845,1.53714,0.00932449,0.000727171,3420.73
1.00452,-7.42694e-05,0.552262,0.193294,-0.0827215,0.0319641,1.51254,0.0106623,0.000831503,3435.82
1.00324,0.000186399,0.536166,0.194816,0.214496,0.03243,1.51088,0.00925592,0.000721824,3437.97
1.00286,8.86403e-05,0.473085,0.195799,-0.0171158,0.0323679,1.52461,0.00507228,0.000395562,3439.37
1.00328,-5.06762e-05,0.482948,0.193011,-0.0357149,0.0319802,1.52214,0.00508146,0.000396278,3417.48
0.996793,-4.53779e-05,0.586275,0.190165,0.144515,0.0249293,1.67039,0.0013871,0.000108173,3410.28
1.00324,0.000170196,0.46251,0.191541,0.0851777,0.0327294,1.49059,0.00577747,0.000450557,3439.88
1.00342,4.27836e-05,0.464505,0.192026,-0.0805811,0.0320268,1.51187,0.014399,0.00112291,3449.52
1.00332,2.52099e-05,0.57299,0.194347,0.0825666,0.0321115,1.52691,0.0106143,0.00082776,3446.08
1.01704,-9.05737e-06,0.524762,0.199986,0.244971,0.0282833,1.63765,0.00757091,0.000590418,3432.99
1.00223,-4.21612e-06,0.476975,0.196689,0.132999,0.0328177,1.50469,0.0028953,0.00022579,3416.96
1.00351,0.000176317,0.553894,0.192677,0.0388895,0.0321374,1.51716,0.00181862,0.000141825,3433.64
1.00335,-0.000539225,0.504509,0.19238,-0.0045284,0.0322123,1.51999,0.00199584,0.000155646,3417.87
1.00324,0.000359968,0.497147,0.193756,0.126361,0.0321798,1.52011,0.0077598,0.000605148,3428.22
1.00598,0.000399032,0.477267,0.187443,0.0365906,0.0317039,1.48293,0.00411302,0.000320754,3411.45
1.00318,-0.000190254,0.490969,0.190795,-0.0348217,0.0317102,1.51263,0.00123124,9.6018e-05,3411.12
1.00272,-7.38764e-05,0.523139,0.194068,-0.038814,0.03213,1.52569,0.00649423,0.000506453,3450.79
1.0038,-0.00014251,0.522208,0.196715,-0.0776235,0.0321024,1.53904,0.00761656,0.000593977,3429.12
1.00329,4.62305e-05,0.491584,0.19455,0.0431345,0.0321771,1.52203,0.00223388,0.00017421,3437.18
1.01237,3.45321e-05,0.472451,0.233297,-0.0398407,0.0313312,1.78948,0.00346084,0.000269894,3426.63
0.999472,0.000159727,0.430644,0.209201,-0.0848069,0.0271884,1.73014,0.00625765,0.000488003,3422.29
1.01235,-0.000258252,0.424494,0.233887,-0.0665697,0.0314642,1.79674,0.00137912,0.000107551,3411.34
1.00361,-6.71098e-05,0.511641,0.194587,0.125671,0.0321661,1.52396,0.00315689,0.00024619,3409.64
1.00692,6.85907e-05,0.495252,0.192055,0.184225,0.0325648,1.49006,0.00175908,0.000137182,3423.05
1.00332,-0.000260433,0.575646,0.194347,0.189037,0.0321115,1.52691,0.00939372,0.00073257,3433.21
1.00443,-4.39641e-05,0.517486,0.220299,0.00456379,0.0258891,1.88996,0.00200367,0.000156256,3419.58
1.00301,8.58214e-05,0.555119,0.19442,-0.0493528,0.032154,1.52282,0.00953189,0.000743345,3435.72
1.00324,-0.000248706,0.50072,0.194198,0.139487,0.0320088,1.53086,0.00680065,0.000530349,3436.38
1.00319,-9.69691e-06,0.556547,0.194528,0.104027,0.0321345,1.52691,0.00558759,0.000435749,3421.1
1.00118,-0.000106737,0.532913,0.167145,0.0119697,0.0257858,1.49297,0.0011663,9.09541e-05,3408.67
1.00338,-9.23936e-05,0.454631,0.193995,0.049692,0.032049,1.52911,0.00489685,0.000381881,3420.01
1.00299,-3.38292e-06,0.463129,0.193818,-0.181484,0.0321213,1.52303,0.00974557,0.000760009,3440.48
1.00297,-0.000278502,0.547132,0.194778,0.0460627,0.0322274,1.51945,0.00186687,0.000145588,3424.51
1.00324,-0.000268366,0.632978,0.194082,0.0720701,0.0322031,1.52157,0.00925457,0.000721718,3430.32
1.00402,3.30171e-05,0.487569,0.142941,0.153975,0.0236425,1.36486,0.00702329,0.000547711,3421.12
1.00957,0.000177871,0.527218,0.19332,-0.102599,0.0323437,1.51283,0.00130761,0.000101974,3403.96
1.00324,9.35677e-05,0.496758,0.194356,0.00164865,0.0321127,1.52691,0.00732572,0.000571297,3424.05
0.999215,0.000167231,0.527793,0.222698,0.0519515,0.0267704,1.84983,0.00571567,0.000445737,3417.11
1.00239,5.06349e-05,0.443944,0.192846,0.0396442,0.0321114,1.51995,0.002709,0.000211261,3400.43
1.00365,0.000156395,0.493989,0.195218,-0.103889,0.0321429,1.52318,0.0015536,0.000121157,3408.67
1.00324,0.000132796,0.501561,0.194002,-0.0187609,0.0321397,1.52483,0.00993992,0.000775165,3441.32
1.00324,-2.45247e-05,0.513918,0.194946,0.0714426,0.0321042,1.52895,0.00415361,0.000323919,3426.37
1.00333,0.000110839,0.427255,0.19254,0.0338394,0.0317876,1.53896,0.00919063,0.000716731,3434.22
1.00324,1.98206e-05,0.44723,0.194174,-0.0605272,0.0321015,1.52542,0.0185808,0.00144903,3440.1
1.00242,7.50243e-05,0.531931,0.189036,-0.0959755,0.0324703,1.49269,0.00193601,0.00015098,3392.32
1.00281,9.27553e-05,0.512117,0.18847,-0.00362805,0.0315496,1.48894,0.00986047,0.000768969,3440.5
1.00601,-6.834e-05,0.512986,0.18971,0.0168875,0.0316865,1.49355,0.00397586,0.000310058,3424.36
1.00311,1.19154e-05,0.541814,0.19468,0.126047,0.032136,1.52911,0.00724925,0.000565333,3429.99
0.998573,0.000259392,0.564745,0.226726,0.00240467,0.0272657,1.8749,0.00342892,0.000267405,3428.02
1.00269,-0.000122909,0.47276,0.188052,0.10597,0.0325516,1.47063,0.00177386,0.000138334,3415.48
1.00542,0.000133876,0.465379,0.18542,0.0497866,0.0315966,1.48574,0.015577,0.00121477,3446.63
1.00379,3.31674e-05,0.488557,0.195091,-0.111941,0.0323227,1.52815,0.00462868,0.000360968,3423.06
1.00347,0.00020196,0.467974,0.19046,0.00431218,0.0320501,1.4911,0.00558987,0.000435926,3434.91
1.00488,-0.000140808,0.532748,0.169134,-0.0602421,0.031195,1.3948,0.00652298,0.000508695,3437.56
1.00324,9.16254e-06,0.467262,0.194242,-0.16695,0.0320974,1.527,0.00428636,0.000334272,3425.62
1.00324,-0.000120948,0.49541,0.193985,-0.0353201,0.0321007,1.52659,0.0069915,0.000545232,3442.4
1.00324,-0.000101036,0.479135,0.194112,0.00760288,0.0323647,1.5149,0.00287534,0.000224234,3411.21
0.999576,3.01912e-05,0.52184,0.177808,-0.101925,0.032592,1.42359,0.00796665,0.000621279,3427.42
1.00209,-8.50572e-05,0.437391,0.189361,0.0128668,0.0327551,1.47669,0.00817539,0.000637558,3438.89
0.99825,-0.000244227,0.51818,0.18835,0.0651447,0.0327856,1.45634,0.00191449,0.000149301,3417.54
1.00324,6.73051e-05,0.481497,0.194204,-0.010456,0.0318841,1.53741,0.00449734,0.000350725,3428.02
1.00324,0.000186822,0.447865,0.194121,0.0470072,0.0320828,1.52691,0.00736759,0.000574561,3444.7
1.00331,0.000104984,0.432085,0.190517,-0.0392677,0.0319906,1.511,0.00565093,0.000440688,3419.97
1.00617,-8.06232e-05,0.564201,0.223278,0.00382183,0.0270909,1.86061,0.00248573,0.00019385,3408.65
1.00324,-1.33445e-05,0.605426,0.193685,-0.182804,0.0320273,1.52691,0.00594162,0.000463357,3437.49
1.00618,0.000198066,0.472942,0.190038,0.0528892,0.0318074,1.51532,0.00417583,0.000325652,3437.53
1.0064,1.5701e-05,0.474112,0.187312,-0.102838,0.0315068,1.49457,0.00376765,0.00029382,3439.98
1.00011,0.000226875,0.475271,0.176671,0.139291,0.0295879,1.47419,0.00774709,0.000604157,3429.03
1.00149,0.000233075,0.527332,0.180643,0.0345646,0.0310421,1.46533,0.00163047,0.000127153,3414.79
1.00344,-0.000113853,0.549708,0.19498,-0.0924534,0.0319638,1.53063,0.00765973,0.000597344,3435.18
1.00324,0.000142914,0.478374,0.192539,-0.110172,0.032591,1.50337,0.00778965,0.000607476,3436.68
1.00324,0.000349654,0.452416,0.185053,0.0640906,0.031984,1.47787,0.00463691,0.00036161,3414.72
1.00277,-7.81181e-05,0.486783,0.199226,0.0467667,0.0309797,1.575,0.00244253,0.000190481,3430.32
1.0038,-0.000102423,0.518603,0.19226,0.0912368,0.0321513,1.51024,0.00755272,0.000588999,3430.85
1.0129,0.000407796,0.510134,0.23307,-0.1266,0.0310256,1.816,0.00149072,0.000116254,3408.26
1.00324,-0.000148618,0.48891,0.189049,-0.200425,0.0324191,1.48167,0.00170554,0.000133007,3425.52
1.00545,9.34544e-05,0.502847,0.194987,0.0505001,0.0328581,1.49943,0.00995133,0.000776055,3443.66
1.00342,0.000410304,0.576434,0.195937,0.206019,0.0323116,1.5284,0.0107622,0.000839289,3429.37
1.00381,-0.00010045,0.497817,0.195294,-0.0139228,0.0323309,1.52423,0.00346436,0.000270168,3414.55
1.00403,-0.000148301,0.507691,0.193135,-0.0960402,0.0326507,1.4984,0.00192626,0.000150219,3419.55
1.00323,0.000236347,0.512345,0.19486,-0.0860871,0.032159,1.52911,0.00384774,0.000300066,3427.57
1.00383,2.06289e-05,0.503329,0.191015,-0.0158705,0.0318483,1.49531,0.00395857,0.000308709,3420.09
1.00327,-0.000324707,0.553132,0.193445,0.0379887,0.0322667,1.51791,0.00687872,0.000536438,3434.31
1.01377,-8.0152e-06,0.513214,0.203619,0.192455,0.027327,1.71537,0.00301446,0.000235083,3403.07
1.00344,-0.000107379,0.513526,0.192907,0.145126,0.0320429,1.52064,0.016292,0.00127053,3446.83
1.00383,0.000304176,0.539216,0.191615,-0.0449867,0.0320718,1.51002,0.00537494,0.000419165,3422.45
1.00056,9.51324e-05,0.472861,0.150268,0.143506,0.0228178,1.44377,0.0118732,0.000925929,3444.04
1.00274,-7.83267e-05,0.517224,0.187998,-0.00774527,0.0325527,1.47319,0.00447616,0.000349073,3431.13
0.997997,-0.000339641,0.527151,0.208292,0.161044,0.0272788,1.72288,0.00285499,0.000222647,3422.44
1.01449,0.000204293,0.56593,0.207548,0.118307,0.0278423,1.71017,0.0011973,9.33711e-05,3420.77
1.00305,-0.000158717,0.5372,0.187405,-0.00425088,0.0321645,1.48037,0.00343497,0.000267876,3426.06
1.00298,0.000114309,0.51898,0.195168,-0.0137373,0.0324691,1.51522,0.00813902,0.000634722,3426.1
1.00347,-0.000409444,0.609722,0.191305,0.0659081,0.0320355,1.50649,0.00855618,0.000667254,3418.07
1.00324,-9.45536e-05,0.476635,0.194436,0.0913938,0.0321465,1.524,0.00420133,0.000327641,3424.16
