mu,gam,sigma_j,sigma_v,rho,k,v,w,norm_w,sum
-0.412032,0.000646304,0.457728,0.172627,-0.0643544,0.0378739,1.32747,2.00507e+09,0.000472856,3470.44
-0.420482,0.000471162,0.499686,0.171586,-0.142685,0.0381701,1.30484,2.02536e+09,0.000477641,3479.13
-0.443877,0.000250211,0.488553,0.135978,-0.0464405,0.0318682,1.24114,2.69102e+09,0.000634623,3485.9
-0.416264,0.000495783,0.532538,0.165741,-0.0557057,0.0423555,1.23957,2.13242e+09,0.000502889,3470.66
-0.443423,0.000581541,0.476404,0.138632,0.0139166,0.0321859,1.24133,2.73699e+09,0.000645464,3498.79
-0.426845,0.000107862,0.455457,0.166869,0.0182565,0.0409206,1.25362,1.86175e+09,0.000439055,3466.3
-0.42921,0.000678009,0.510384,0.165591,-0.209302,0.0411775,1.23858,1.70881e+09,0.00040299,3453.74
-0.443424,0.000372882,0.434836,0.162319,-0.0196331,0.0280548,1.42691,2.00592e+09,0.000473057,3473.15
-0.417284,0.00040898,0.432225,0.187504,0.0251438,0.039391,1.39265,1.46663e+09,0.000345876,3455.78
-0.445422,0.000433155,0.485222,0.142868,-0.125547,0.0318055,1.26891,1.95368e+09,0.000460736,3469.13
-0.443029,0.000685632,0.576969,0.14968,-0.0158022,0.032769,1.28659,2.50303e+09,0.00059029,3480.26
-0.443466,0.000551513,0.455045,0.149551,-0.0123935,0.0331361,1.27789,1.87626e+09,0.00044248,3455.99
-0.443101,0.0006273,0.463539,0.158811,0.0452279,0.0320394,1.33826,1.9944e+09,0.000470339,3465.71
-0.423961,0.000312562,0.572573,0.180876,-0.209425,0.0407813,1.29806,1.97252e+09,0.00046518,3470.61
-0.445058,0.00058349,0.434839,0.142162,-0.0509775,0.0312971,1.28557,2.5771e+09,0.000607757,3477.97
-0.430428,0.000258356,0.482673,0.164856,0.0650157,0.0396012,1.26719,1.97475e+09,0.000465706,3472.98
-0.439888,0.000559816,0.49771,0.176593,0.00944998,0.0343891,1.39352,2.16305e+09,0.000510111,3473.7
-0.417284,0.000225971,0.475908,0.187977,0.122295,0.0398545,1.37923,1.76912e+09,0.000417212,3464.08
-0.442406,0.000477701,0.477965,0.149277,-0.0965182,0.0330665,1.27772,2.29504e+09,0.000541238,3474.95
-0.408729,0.000682157,0.498134,0.162403,-0.140087,0.0375424,1.27415,2.50413e+09,0.00059055,3480.53
-0.445199,0.00042465,0.463889,0.146777,-0.0913195,0.0320168,1.2749,2.14003e+09,0.000504683,3467.42
-0.443334,0.000236304,0.498813,0.144552,0.0277488,0.0335111,1.26075,2.1159e+09,0.000498993,3466.23
-0.445082,0.000215015,0.473637,0.151224,-0.0275483,0.032252,1.31255,2.30981e+09,0.000544723,3479.96
-0.412706,8.90167e-05,0.405681,0.151778,0.0032242,0.0354383,1.26164,1.91196e+09,0.000450897,3458.87
-0.445226,0.000324931,0.502697,0.151004,-0.149029,0.0328637,1.28321,1.80225e+09,0.000425024,3460.24
-0.443065,0.00061358,0.483321,0.141605,-0.00737504,0.031763,1.26935,2.1092e+09,0.000497412,3458.82
-0.443164,6.38942e-05,0.486185,0.152268,0.141418,0.0327556,1.29717,2.232e+09,0.000526372,3472.55
-0.413393,0.000429718,0.438214,0.168033,-0.224984,0.0399635,1.26432,2.64483e+09,0.000623729,3492.38
