mu,gam,sigma_j,sigma_v,rho,k,v,w,norm_w,sum
-1.58195,0.000233113,0.449644,0.168503,-0.0752795,0.0284806,1.42732,1,0.0005,3556.25
-1.57854,-2.23706e-05,0.436562,0.172891,-0.232375,0.0296935,1.41085,1,0.0005,3548.62
-1.57525,-0.00012756,0.422943,0.156486,-0.197037,0.029557,1.33271,1,0.0005,3561.19
-1.57812,9.71802e-05,0.400177,0.127369,-0.175136,0.0246591,1.26821,1,0.0005,3545.29
-1.57498,9.73178e-05,0.399098,0.128813,-0.0112171,0.0266577,1.2318,1,0.0005,3555.13
-1.56614,-0.000119877,0.376466,0.140998,-0.0499494,0.0246531,1.3442,1,0.0005,3556.94
-1.57855,2.90088e-05,0.457972,0.168641,-0.269667,0.029318,1.43357,1,0.0005,3548.94
-1.57529,-1.83031e-05,0.429792,0.155828,-0.0564335,0.0291696,1.3517,1,0.0005,3551.83
-1.57951,-5.49391e-05,0.356716,0.171199,0.0459051,0.0296113,1.41897,1,0.0005,3523.59
-1.58238,0.000343493,0.41265,0.160039,-0.0670046,0.0268575,1.42187,1,0.0005,3527.62
-1.57469,0.000112873,0.399482,0.157884,-0.101024,0.0277333,1.39324,1,0.0005,3557.23
-1.57326,-0.000201199,0.45388,0.16296,-0.118134,0.0293051,1.38844,1,0.0005,3556.73
-1.57731,-1.55443e-05,0.485239,0.162042,-0.212618,0.0291856,1.38287,1,0.0005,3527.47
-1.57861,-0.000207201,0.406555,0.171031,-0.109762,0.0290864,1.44202,1,0.0005,3562.65
-1.58372,0.000183471,0.445306,0.143227,-0.00832399,0.027715,1.30607,1,0.0005,3569.87
-1.5789,0.000531238,0.474863,0.168881,-0.210195,0.0293074,1.4328,1,0.0005,3552.55
-1.57463,0.000142527,0.423351,0.164788,-0.114458,0.0276043,1.41824,1,0.0005,3546.25
-1.57497,7.96957e-05,0.443968,0.156968,-0.0797032,0.0277844,1.386,1,0.0005,3542.68
-1.57219,6.15785e-05,0.390125,0.168939,-0.0394557,0.0282458,1.45144,1,0.0005,3541.82
-1.57532,0.000193322,0.394969,0.155052,-0.101962,0.0290522,1.35139,1,0.0005,3562.23
-1.57978,3.10384e-05,0.419922,0.170258,-0.172666,0.0292807,1.42754,1,0.0005,3548.69
-1.57707,-0.000200832,0.443839,0.171365,-0.350309,0.0283986,1.45533,1,0.0005,3548.32
-1.57566,-2.7133e-05,0.470481,0.156366,-0.0887025,0.0299602,1.34549,1,0.0005,3528.45
-1.57884,-0.000413103,0.416725,0.176295,-0.290298,0.0287683,1.46634,1,0.0005,3538.97
-1.57508,-5.19153e-05,0.428494,0.172421,-0.126381,0.0295471,1.42954,1,0.0005,3530.25
-1.5789,0.000189175,0.488722,0.168776,-0.112927,0.0292162,1.43952,1,0.0005,3544.61
-1.57522,2.21802e-05,0.447473,0.154463,0.0520692,0.0291351,1.34585,1,0.0005,3571.32
-1.57895,0.000155535,0.468996,0.168477,-0.168592,0.0295157,1.42278,1,0.0005,3560.07
-1.57525,-0.000198943,0.431907,0.154931,-0.00548662,0.0290795,1.35109,1,0.0005,3561.53
-1.57996,-8.64748e-06,0.372585,0.158969,-0.142461,0.0287946,1.38212,1,0.0005,3531.31
-1.57856,6.00112e-05,0.460807,0.163826,-0.219168,0.0292019,1.40248,1,0.0005,3542.75
-1.57873,-0.000207203,0.40959,0.168867,-0.284016,0.029635,1.41679,1,0.0005,3553.37
-1.58046,-0.000129654,0.4231,0.160223,-0.141272,0.027509,1.41262,1,0.0005,3540.14
-1.57839,8.56505e-06,0.406489,0.167251,-0.0622131,0.0284862,1.43024,1,0.0005,3531.69
-1.57933,-5.92626e-05,0.476399,0.168116,-0.219661,0.029233,1.40618,1,0.0005,3570.54
-1.58284,-8.23966e-05,0.374098,0.167758,0.00586978,0.0279635,1.43771,1,0.0005,3536.8
-1.57886,6.88232e-05,0.470461,0.157493,-0.299149,0.0284294,1.37519,1,0.0005,3557.75
-1.57895,-1.77581e-05,0.44831,0.168613,-0.308084,0.02926,1.43574,1,0.0005,3560.6
-1.57525,-9.6262e-05,0.406055,0.157608,0.0327147,0.0292839,1.34524,1,0.0005,3568.51
-1.57602,-0.00012198,0.447468,0.13396,-0.162894,0.0295411,1.23523,1,0.0005,3553.28
-1.57439,9.37368e-05,0.424378,0.159654,-0.162584,0.0280353,1.38427,1,0.0005,3544.15
-1.5751,7.8161e-05,0.399986,0.161949,-0.0637478,0.0296626,1.37102,1,0.0005,3553.64
-1.57467,-5.53266e-05,0.465086,0.171647,-0.183391,0.0298461,1.38639,1,0.0005,3549.07
-1.55358,-0.000149031,0.471024,0.170643,-0.00122149,0.0326171,1.36815,1,0.0005,3534.57
-1.58256,-6.2808e-06,0.428646,0.16969,0.117012,0.0284153,1.43069,1,0.0005,3561.95
